inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
R,8,12,0,9,False,False,R,210
LEFT,7,12,0,9,False,False,LEFT,211
SELECT,7,12,0,9,False,False,SELECT,212
A,7,12,0,9,False,False,A,213
A,7,12,0,9,False,False,A,214
DOWN,7,12,0,9,False,False,DOWN,215
L,7,12,0,9,False,False,L,216
B,7,12,0,9,False,False,B,217
DOWN,7,12,0,9,False,False,DOWN,218
START,7,12,0,9,False,False,START,219
LEFT,7,12,0,9,False,False,LEFT,220
B,7,12,0,9,False,False,B,221
B,7,12,0,9,False,False,B,222
DOWN,7,12,0,9,False,False,DOWN,223
RIGHT,8,12,0,9,False,False,RIGHT,224
L,8,12,0,9,False,False,L,225
LEFT,7,12,0,9,False,False,LEFT,226
UP,7,11,0,9,False,False,UP,227
LEFT,6,11,0,9,False,False,LEFT,228
DOWN,6,12,0,9,False,False,DOWN,229
RIGHT,7,12,0,9,False,False,RIGHT,230
SELECT,7,12,0,9,False,False,SELECT,231
UP,7,12,0,9,False,False,UP,232
L,7,12,0,9,False,False,L,233
LEFT,7,12,0,9,False,False,LEFT,234
R,7,12,0,9,False,False,R,235
LEFT,7,12,0,9,False,False,LEFT,236
L,7,12,0,9,False,False,L,237
LEFT,7,12,0,9,False,False,LEFT,238
START,7,12,0,9,False,False,START,239
R,7,12,0,9,False,False,R,240
UP,7,12,0,9,False,False,UP,241
R,7,12,0,9,False,False,R,242
LEFT,7,12,0,9,False,False,LEFT,243
L,7,12,0,9,False,False,L,244
SELECT,7,12,0,9,False,False,SELECT,245
RIGHT,7,12,0,9,False,False,RIGHT,246
DOWN,7,12,0,9,False,False,DOWN,247
DOWN,7,12,0,9,False,False,DOWN,248
R,7,12,0,9,False,False,R,249
R,7,12,0,9,False,False,R,250
A,7,12,0,9,False,False,A,251
L,7,12,0,9,False,False,L,252
L,7,12,0,9,False,False,L,253
RIGHT,8,12,0,9,False,False,RIGHT,254
R,8,12,0,9,False,False,R,255
B,8,12,0,9,False,False,B,256
START,8,12,0,9,False,False,START,257
A,8,12,0,9,False,False,A,258
START,8,12,0,9,False,False,START,259
LEFT,8,12,0,9,False,False,LEFT,260
START,8,12,0,9,False,False,START,261
LEFT,7,12,0,9,False,False,LEFT,262
DOWN,7,12,0,9,False,False,DOWN,263
DOWN,7,12,0,9,False,False,DOWN,264
DOWN,7,12,0,9,False,False,DOWN,265
UP,7,11,0,9,False,False,UP,266
START,7,11,0,9,False,False,START,267
B,7,11,0,9,False,False,B,268
L,7,11,0,9,False,False,L,269
LEFT,6,11,0,9,False,False,LEFT,270
SELECT,6,11,0,9,False,False,SELECT,271
SELECT,6,11,0,9,False,False,SELECT,272
START,6,11,0,9,False,False,START,273
L,6,11,0,9,False,False,L,274
SELECT,6,11,0,9,False,False,SELECT,275
RIGHT,6,11,0,9,False,False,RIGHT,276
RIGHT,6,11,0,9,False,False,RIGHT,277
START,6,11,0,9,False,False,START,278
START,6,11,0,9,False,False,START,279
RIGHT,6,11,0,9,False,False,RIGHT,280
R,6,11,0,9,False,False,R,281
RIGHT,6,11,0,9,False,False,RIGHT,282
A,6,11,0,9,False,False,A,283
R,6,11,0,9,False,False,R,284
L,6,11,0,9,False,False,L,285
B,6,11,0,9,False,False,B,286
RIGHT,7,11,0,9,False,False,RIGHT,287
A,7,11,0,9,False,False,A,288
START,7,11,0,9,False,False,START,289
SELECT,7,11,0,9,False,False,SELECT,290
UP,7,11,0,9,False,False,UP,291
RIGHT,7,11,0,9,False,False,RIGHT,292
LEFT,7,11,0,9,False,False,LEFT,293
R,7,11,0,9,False,False,R,294
L,7,11,0,9,False,False,L,295
SELECT,7,11,0,9,False,False,SELECT,296
A,7,11,0,9,False,False,A,297
B,7,11,0,9,False,False,B,298
DOWN,7,11,0,9,False,False,DOWN,299
R,7,11,0,9,False,False,R,300
A,7,11,0,9,False,False,A,301
LEFT,7,11,0,9,False,False,LEFT,302
RIGHT,7,11,0,9,False,False,RIGHT,303
START,7,11,0,9,False,False,START,304
UP,7,11,0,9,False,False,UP,305
SELECT,7,11,0,9,False,False,SELECT,306
B,7,11,0,9,False,False,B,307
RIGHT,7,11,0,9,False,False,RIGHT,308
RIGHT,7,11,0,9,False,False,RIGHT,309
SELECT,7,11,0,9,False,False,SELECT,310
SELECT,7,11,0,9,False,False,SELECT,311
A,7,11,0,9,False,False,A,312
RIGHT,7,11,0,9,False,False,RIGHT,313
LEFT,7,11,0,9,False,False,LEFT,314
A,7,11,0,9,False,False,A,315
SELECT,7,11,0,9,False,False,SELECT,316
DOWN,7,11,0,9,False,False,DOWN,317
R,7,11,0,9,False,False,R,318
UP,7,11,0,9,False,False,UP,319
UP,7,11,0,9,False,False,UP,320
UP,7,11,0,9,False,False,UP,321
R,7,11,0,9,False,False,R,322
B,7,11,0,9,False,False,B,323
SELECT,7,11,0,9,False,False,SELECT,324
R,7,11,0,9,False,False,R,325
R,7,11,0,9,False,False,R,326
START,7,11,0,9,False,False,START,327
LEFT,6,11,0,9,False,False,LEFT,328
START,6,11,0,9,False,False,START,329
RIGHT,7,11,0,9,False,False,RIGHT,330
DOWN,7,12,0,9,False,False,DOWN,331
RIGHT,8,12,0,9,False,False,RIGHT,332
A,8,12,0,9,False,False,A,333
R,8,12,0,9,False,False,R,334
SELECT,8,12,0,9,False,False,SELECT,335
SELECT,8,12,0,9,False,False,SELECT,336
UP,8,12,0,9,False,False,UP,337
B,8,12,0,9,False,False,B,338
RIGHT,8,12,0,9,False,False,RIGHT,339
SELECT,8,12,0,9,False,False,SELECT,340
START,8,12,0,9,False,False,START,341
LEFT,8,12,0,9,False,False,LEFT,342
B,8,12,0,9,False,False,B,343
R,8,12,0,9,False,False,R,344
B,8,12,0,9,False,False,B,345
B,8,12,0,9,False,False,B,346
A,8,12,0,9,False,False,A,347
UP,8,11,0,9,False,False,UP,348
LEFT,7,11,0,9,False,False,LEFT,349
A,7,11,0,9,False,False,A,350
START,7,11,0,9,False,False,START,351
B,7,11,0,9,False,False,B,352
RIGHT,8,11,0,9,False,False,RIGHT,353
DOWN,8,12,0,9,False,False,DOWN,354
SELECT,8,12,0,9,False,False,SELECT,355
UP,8,12,0,9,False,False,UP,356
L,8,12,0,9,False,False,L,357
A,8,12,0,9,False,False,A,358
R,8,12,0,9,False,False,R,359
LEFT,8,12,0,9,False,False,LEFT,360
RIGHT,8,12,0,9,False,False,RIGHT,361
RIGHT,8,12,0,9,False,False,RIGHT,362
START,8,12,0,9,False,False,START,363
B,8,12,0,9,False,False,B,364
LEFT,7,12,0,9,False,False,LEFT,365
B,7,12,0,9,False,False,B,366
START,7,12,0,9,False,False,START,367
L,7,12,0,9,False,False,L,368
R,7,12,0,9,False,False,R,369
DOWN,7,12,0,9,False,False,DOWN,370
B,7,12,0,9,False,False,B,371
L,7,12,0,9,False,False,L,372
START,7,12,0,9,False,False,START,373
LEFT,7,12,0,9,False,False,LEFT,374
DOWN,7,12,0,9,False,False,DOWN,375
B,7,12,0,9,False,False,B,376
SELECT,7,12,0,9,False,False,SELECT,377
B,7,12,0,9,False,False,B,378
LEFT,7,12,0,9,False,False,LEFT,379
R,7,12,0,9,False,False,R,380
UP,7,12,0,9,False,False,UP,381
B,7,12,0,9,False,False,B,382
LEFT,6,12,0,9,False,False,LEFT,383
A,6,12,0,9,False,False,A,384
UP,6,11,0,9,False,False,UP,385
A,6,11,0,9,False,False,A,386
A,6,11,0,9,False,False,A,387
START,6,11,0,9,False,False,START,388
L,6,11,0,9,False,False,L,389
START,6,11,0,9,False,False,START,390
LEFT,5,11,0,9,False,False,LEFT,391
START,5,11,0,9,False,False,START,392
R,5,11,0,9,False,False,R,393
A,5,11,0,9,False,False,A,394
B,5,11,0,9,False,False,B,395
LEFT,4,11,0,9,False,False,LEFT,396
R,4,11,0,9,False,False,R,397
START,4,11,0,9,False,False,START,398
START,4,11,0,9,False,False,START,399
R,4,11,0,9,False,False,R,400
B,4,11,0,9,False,False,B,401
UP,4,10,0,9,False,False,UP,402
SELECT,4,10,0,9,False,False,SELECT,403
DOWN,4,11,0,9,False,False,DOWN,404
LEFT,3,11,0,9,False,False,LEFT,405
B,3,11,0,9,False,False,B,406
R,3,11,0,9,False,False,R,407
B,3,11,0,9,False,False,B,408
A,3,11,0,9,False,False,A,409
L,3,11,0,9,False,False,L,410
RIGHT,4,11,0,9,False,False,RIGHT,411
DOWN,4,12,0,9,False,False,DOWN,412
SELECT,4,12,0,9,False,False,SELECT,413
SELECT,4,12,0,9,False,False,SELECT,414
DOWN,4,12,0,9,False,False,DOWN,415
R,4,12,0,9,False,False,R,416
B,4,12,0,9,False,False,B,417
START,4,12,0,9,False,False,START,418
A,4,12,0,9,False,False,A,419
A,4,12,0,9,False,False,A,420
R,4,12,0,9,False,False,R,421
RIGHT,4,12,0,9,False,False,RIGHT,422
DOWN,4,12,0,9,False,False,DOWN,423
LEFT,4,12,0,9,False,False,LEFT,424
B,4,12,0,9,False,False,B,425
LEFT,4,12,0,9,False,False,LEFT,426
LEFT,4,12,0,9,False,False,LEFT,427
START,4,12,0,9,False,False,START,428
SELECT,4,12,0,9,False,False,SELECT,429
DOWN,4,12,0,9,False,False,DOWN,430
START,4,12,0,9,False,False,START,431
START,4,12,0,9,False,False,START,432
LEFT,4,12,0,9,False,False,LEFT,433
B,4,12,0,9,False,False,B,434
A,4,12,0,9,False,False,A,435
A,4,12,0,9,False,False,A,436
A,4,12,0,9,False,False,A,437
B,4,12,0,9,False,False,B,438
B,4,12,0,9,False,False,B,439
DOWN,4,12,0,9,False,False,DOWN,440
LEFT,3,12,0,9,False,False,LEFT,441
R,3,12,0,9,False,False,R,442
R,3,12,0,9,False,False,R,443
A,3,12,0,9,False,False,A,444
UP,3,11,0,9,False,False,UP,445
START,3,11,0,9,False,False,START,446
LEFT,2,11,0,9,False,False,LEFT,447
L,2,11,0,9,False,False,L,448
RIGHT,3,11,0,9,False,False,RIGHT,449
UP,3,10,0,9,False,False,UP,450
RIGHT,4,10,0,9,False,False,RIGHT,451
RIGHT,5,10,0,9,False,False,RIGHT,452
DOWN,5,11,0,9,False,False,DOWN,453
DOWN,5,12,0,9,False,False,DOWN,454
UP,5,11,0,9,False,False,UP,455
RIGHT,6,11,0,9,False,False,RIGHT,456
SELECT,6,11,0,9,False,False,SELECT,457
DOWN,6,12,0,9,False,False,DOWN,458
START,6,12,0,9,False,False,START,459
R,6,12,0,9,False,False,R,460
SELECT,6,12,0,9,False,False,SELECT,461
START,6,12,0,9,False,False,START,462
L,6,12,0,9,False,False,L,463
RIGHT,6,12,0,9,False,False,RIGHT,464
UP,6,12,0,9,False,False,UP,465
START,6,12,0,9,False,False,START,466
SELECT,6,12,0,9,False,False,SELECT,467
START,6,12,0,9,False,False,START,468
LEFT,6,12,0,9,False,False,LEFT,469
LEFT,6,12,0,9,False,False,LEFT,470
RIGHT,6,12,0,9,False,False,RIGHT,471
DOWN,6,12,0,9,False,False,DOWN,472
SELECT,6,12,0,9,False,False,SELECT,473
LEFT,6,12,0,9,False,False,LEFT,474
RIGHT,6,12,0,9,False,False,RIGHT,475
DOWN,6,12,0,9,False,False,DOWN,476
DOWN,6,12,0,9,False,False,DOWN,477
DOWN,6,12,0,9,False,False,DOWN,478
L,6,12,0,9,False,False,L,479
SELECT,6,12,0,9,False,False,SELECT,480
R,6,12,0,9,False,False,R,481
B,6,12,0,9,False,False,B,482
L,6,12,0,9,False,False,L,483
B,6,12,0,9,False,False,B,484
DOWN,6,12,0,9,False,False,DOWN,485
UP,6,11,0,9,False,False,UP,486
B,6,11,0,9,False,False,B,487
A,6,11,0,9,False,False,A,488
DOWN,6,12,0,9,False,False,DOWN,489
SELECT,6,12,0,9,False,False,SELECT,490
A,6,12,0,9,False,False,A,491
DOWN,6,12,0,9,False,False,DOWN,492
RIGHT,7,12,0,9,False,False,RIGHT,493
R,7,12,0,9,False,False,R,494
L,7,12,0,9,False,False,L,495
L,7,12,0,9,False,False,L,496
B,7,12,0,9,False,False,B,497
DOWN,7,12,0,9,False,False,DOWN,498
L,7,12,0,9,False,False,L,499
LEFT,6,12,0,9,False,True,LEFT,500
