inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
SELECT,9,7,0,9,False,False,SELECT,65
UP,9,7,0,9,False,False,UP,66
SELECT,9,7,0,9,False,False,SELECT,67
A,9,7,0,9,False,False,A,68
B,9,7,0,9,False,False,B,69
L,9,7,0,9,False,False,L,70
B,9,7,0,9,False,False,B,71
UP,9,7,0,9,False,False,UP,72
LEFT,9,7,0,9,False,False,LEFT,73
RIGHT,9,7,0,9,False,False,RIGHT,74
UP,9,7,0,9,False,False,UP,75
DOWN,9,7,0,9,False,False,DOWN,76
START,9,7,0,9,False,False,START,77
DOWN,9,8,0,9,False,False,DOWN,78
R,9,8,0,9,False,False,R,79
UP,9,7,0,9,False,False,UP,80
RIGHT,10,7,0,9,False,False,RIGHT,81
R,10,7,0,9,False,False,R,82
DOWN,10,8,0,9,False,False,DOWN,83
RIGHT,11,8,0,9,False,False,RIGHT,84
LEFT,10,8,0,9,False,False,LEFT,85
L,10,8,0,9,False,False,L,86
RIGHT,11,8,0,9,False,False,RIGHT,87
B,11,8,0,9,False,False,B,88
UP,11,7,0,9,False,False,UP,89
UP,11,6,0,9,False,False,UP,90
R,11,6,0,9,False,False,R,91
LEFT,10,6,0,9,False,False,LEFT,92
RIGHT,11,6,0,9,False,False,RIGHT,93
A,11,6,0,9,False,False,A,94
START,11,6,0,9,False,False,START,95
DOWN,11,6,0,9,False,False,DOWN,96
SELECT,11,6,0,9,False,False,SELECT,97
DOWN,11,6,0,9,False,False,DOWN,98
DOWN,11,6,0,9,False,False,DOWN,99
LEFT,11,6,0,9,False,False,LEFT,100
START,11,6,0,9,False,False,START,101
L,11,6,0,9,False,False,L,102
RIGHT,12,6,0,9,False,False,RIGHT,103
UP,12,5,0,9,False,False,UP,104
L,12,5,0,9,False,False,L,105
R,12,5,0,9,False,False,R,106
LEFT,11,5,0,9,False,False,LEFT,107
START,11,5,0,9,False,False,START,108
R,11,5,0,9,False,False,R,109
START,11,5,0,9,False,False,START,110
LEFT,11,5,0,9,False,False,LEFT,111
UP,11,5,0,9,False,False,UP,112
R,11,5,0,9,False,False,R,113
START,11,5,0,9,False,False,START,114
RIGHT,12,5,0,9,False,False,RIGHT,115
R,12,5,0,9,False,False,R,116
START,12,5,0,9,False,False,START,117
A,12,5,0,9,False,False,A,118
LEFT,11,5,0,9,False,False,LEFT,119
LEFT,10,5,0,9,False,False,LEFT,120
START,10,5,0,9,False,False,START,121
LEFT,10,5,0,9,False,False,LEFT,122
B,10,5,0,9,False,False,B,123
B,10,5,0,9,False,False,B,124
B,10,5,0,9,False,False,B,125
START,10,5,0,9,False,False,START,126
B,10,5,0,9,False,False,B,127
RIGHT,11,5,0,9,False,False,RIGHT,128
L,11,5,0,9,False,False,L,129
R,11,5,0,9,False,False,R,130
L,11,5,0,9,False,False,L,131
RIGHT,12,5,0,9,False,False,RIGHT,132
SELECT,12,5,0,9,False,False,SELECT,133
LEFT,12,5,0,9,False,False,LEFT,134
DOWN,12,5,0,9,False,False,DOWN,135
START,12,5,0,9,False,False,START,136
RIGHT,12,5,0,9,False,False,RIGHT,137
SELECT,12,5,0,9,False,False,SELECT,138
L,12,5,0,9,False,False,L,139
R,12,5,0,9,False,False,R,140
L,12,5,0,9,False,False,L,141
START,12,5,0,9,False,False,START,142
A,12,5,0,9,False,False,A,143
START,12,5,0,9,False,False,START,144
LEFT,12,5,0,9,False,False,LEFT,145
DOWN,12,5,0,9,False,False,DOWN,146
A,12,5,0,9,False,False,A,147
L,12,5,0,9,False,False,L,148
R,12,5,0,9,False,False,R,149
UP,12,5,0,9,False,False,UP,150
R,12,5,0,9,False,False,R,151
RIGHT,12,5,0,9,False,False,RIGHT,152
START,12,5,0,9,False,False,START,153
L,12,5,0,9,False,False,L,154
L,12,5,0,9,False,False,L,155
LEFT,12,5,0,9,False,False,LEFT,156
LEFT,12,5,0,9,False,False,LEFT,157
A,12,5,0,9,False,False,A,158
UP,12,4,0,9,False,False,UP,159
DOWN,12,5,0,9,False,False,DOWN,160
START,12,5,0,9,False,False,START,161
B,12,5,0,9,False,False,B,162
B,12,5,0,9,False,False,B,163
A,12,5,0,9,False,False,A,164
B,12,5,0,9,False,False,B,165
UP,12,4,0,9,False,False,UP,166
LEFT,11,4,0,9,False,False,LEFT,167
SELECT,11,4,0,9,False,False,SELECT,168
DOWN,11,4,0,9,False,False,DOWN,169
RIGHT,11,4,0,9,False,False,RIGHT,170
B,11,4,0,9,False,False,B,171
B,11,4,0,9,False,False,B,172
L,11,4,0,9,False,False,L,173
RIGHT,11,4,0,9,False,False,RIGHT,174
START,11,4,0,9,False,False,START,175
L,11,4,0,9,False,False,L,176
LEFT,11,4,0,9,False,False,LEFT,177
DOWN,11,4,0,9,False,False,DOWN,178
SELECT,11,4,0,9,False,False,SELECT,179
UP,11,4,0,9,False,False,UP,180
SELECT,11,4,0,9,False,False,SELECT,181
R,11,4,0,9,False,False,R,182
UP,11,4,0,9,False,False,UP,183
UP,11,4,0,9,False,False,UP,184
L,11,4,0,9,False,False,L,185
START,11,4,0,9,False,False,START,186
RIGHT,11,4,0,9,False,False,RIGHT,187
DOWN,11,4,0,9,False,False,DOWN,188
LEFT,11,4,0,9,False,False,LEFT,189
RIGHT,11,4,0,9,False,False,RIGHT,190
R,11,4,0,9,False,False,R,191
DOWN,11,4,0,9,False,False,DOWN,192
RIGHT,11,4,0,9,False,False,RIGHT,193
L,11,4,0,9,False,False,L,194
SELECT,11,4,0,9,False,False,SELECT,195
L,11,4,0,9,False,False,L,196
A,11,4,0,9,False,False,A,197
RIGHT,12,4,0,9,False,False,RIGHT,198
SELECT,12,4,0,9,False,False,SELECT,199
UP,12,3,0,9,False,False,UP,200
UP,12,2,0,9,False,False,UP,201
B,12,2,0,9,False,False,B,202
LEFT,11,2,0,9,False,False,LEFT,203
LEFT,10,2,0,9,False,False,LEFT,204
RIGHT,11,2,0,9,False,False,RIGHT,205
DOWN,11,3,0,9,False,False,DOWN,206
START,11,3,0,9,False,False,START,207
SELECT,11,3,0,9,False,False,SELECT,208
START,11,3,0,9,False,False,START,209
B,11,3,0,9,False,False,B,210
DOWN,11,3,0,9,False,False,DOWN,211
DOWN,11,3,0,9,False,False,DOWN,212
R,11,3,0,9,False,False,R,213
DOWN,11,3,0,9,False,False,DOWN,214
RIGHT,11,3,0,9,False,False,RIGHT,215
SELECT,11,3,0,9,False,False,SELECT,216
R,11,3,0,9,False,False,R,217
L,11,3,0,9,False,False,L,218
SELECT,11,3,0,9,False,False,SELECT,219
L,11,3,0,9,False,False,L,220
B,11,3,0,9,False,False,B,221
A,11,3,0,9,False,False,A,222
B,11,3,0,9,False,False,B,223
LEFT,10,3,0,9,False,False,LEFT,224
A,10,3,0,9,False,False,A,225
LEFT,9,3,0,9,False,False,LEFT,226
DOWN,9,4,0,9,False,False,DOWN,227
SELECT,9,4,0,9,False,False,SELECT,228
A,9,4,0,9,False,False,A,229
UP,9,3,0,9,False,False,UP,230
UP,9,2,0,9,False,False,UP,231
DOWN,9,3,0,9,False,False,DOWN,232
L,9,3,0,9,False,False,L,233
L,9,3,0,9,False,False,L,234
L,9,3,0,9,False,False,L,235
START,9,3,0,9,False,False,START,236
B,9,3,0,9,False,False,B,237
R,9,3,0,9,False,False,R,238
A,9,3,0,9,False,False,A,239
START,9,3,0,9,False,False,START,240
SELECT,9,3,0,9,False,False,SELECT,241
A,9,3,0,9,False,False,A,242
A,9,3,0,9,False,False,A,243
L,9,3,0,9,False,False,L,244
UP,9,2,0,9,False,False,UP,245
RIGHT,10,2,0,9,False,False,RIGHT,246
B,10,2,0,9,False,False,B,247
START,10,2,0,9,False,False,START,248
LEFT,10,2,0,9,False,False,LEFT,249
L,10,2,0,9,False,False,L,250
B,10,2,0,9,False,False,B,251
START,10,2,0,9,False,False,START,252
L,10,2,0,9,False,False,L,253
B,10,2,0,9,False,False,B,254
RIGHT,11,2,0,9,False,False,RIGHT,255
A,11,2,0,9,False,False,A,256
B,11,2,0,9,False,False,B,257
L,11,2,0,9,False,False,L,258
UP,11,1,0,9,False,False,UP,259
RIGHT,11,1,0,9,False,False,RIGHT,260
R,11,1,0,9,False,False,R,261
START,11,1,0,9,False,False,START,262
UP,11,1,0,9,False,False,UP,263
L,11,1,0,9,False,False,L,264
START,11,1,0,9,False,False,START,265
LEFT,10,1,0,9,False,False,LEFT,266
LEFT,10,1,0,9,False,False,LEFT,267
L,10,1,0,9,False,False,L,268
UP,10,0,0,9,False,False,UP,269
RIGHT,11,0,0,9,False,False,RIGHT,270
RIGHT,11,0,0,9,False,False,RIGHT,271
A,11,0,0,9,False,False,A,272
LEFT,10,0,0,9,False,False,LEFT,273
B,10,0,0,9,False,False,B,274
DOWN,10,1,0,9,False,False,DOWN,275
B,10,1,0,9,False,False,B,276
START,10,1,0,9,False,False,START,277
UP,10,1,0,9,False,False,UP,278
RIGHT,10,1,0,9,False,False,RIGHT,279
SELECT,10,1,0,9,False,False,SELECT,280
DOWN,10,1,0,9,False,False,DOWN,281
SELECT,10,1,0,9,False,False,SELECT,282
A,10,1,0,9,False,False,A,283
START,10,1,0,9,False,False,START,284
A,10,1,0,9,False,False,A,285
SELECT,10,1,0,9,False,False,SELECT,286
A,10,1,0,9,False,False,A,287
UP,10,1,0,9,False,False,UP,288
B,10,1,0,9,False,False,B,289
LEFT,10,1,0,9,False,False,LEFT,290
LEFT,10,1,0,9,False,False,LEFT,291
RIGHT,10,1,0,9,False,False,RIGHT,292
UP,10,1,0,9,False,False,UP,293
L,10,1,0,9,False,False,L,294
L,10,1,0,9,False,False,L,295
SELECT,10,1,0,9,False,False,SELECT,296
R,10,1,0,9,False,False,R,297
START,10,1,0,9,False,False,START,298
UP,10,0,0,9,False,False,UP,299
DOWN,10,1,0,9,False,False,DOWN,300
RIGHT,11,1,0,9,False,False,RIGHT,301
UP,11,0,0,9,False,False,UP,302
B,11,0,0,9,False,False,B,303
B,11,0,0,9,False,False,B,304
R,11,0,0,9,False,False,R,305
A,11,0,0,9,False,False,A,306
LEFT,10,0,0,9,False,False,LEFT,307
R,10,0,0,9,False,False,R,308
R,10,0,0,9,False,False,R,309
UP,10,19,0,16,False,True,UP,310
