inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
RIGHT,11,6,0,9,False,False,RIGHT,50
SELECT,11,6,0,9,False,False,SELECT,51
RIGHT,11,6,0,9,False,False,RIGHT,52
B,11,6,0,9,False,False,B,53
B,11,6,0,9,False,False,B,54
R,11,6,0,9,False,False,R,55
A,11,6,0,9,False,False,A,56
R,11,6,0,9,False,False,R,57
LEFT,10,6,0,9,False,False,LEFT,58
RIGHT,11,6,0,9,False,False,RIGHT,59
UP,11,5,0,9,False,False,UP,60
A,11,5,0,9,False,False,A,61
LEFT,10,5,0,9,False,False,LEFT,62
SELECT,10,5,0,9,False,False,SELECT,63
START,10,5,0,9,False,False,START,64
B,10,5,0,9,False,False,B,65
B,10,5,0,9,False,False,B,66
L,10,5,0,9,False,False,L,67
B,10,5,0,9,False,False,B,68
L,10,5,0,9,False,False,L,69
LEFT,9,5,0,9,False,False,LEFT,70
R,9,5,0,9,False,False,R,71
A,9,5,0,9,False,False,A,72
LEFT,8,5,0,9,False,False,LEFT,73
A,8,5,0,9,False,False,A,74
B,8,5,0,9,False,False,B,75
R,8,5,0,9,False,False,R,76
B,8,5,0,9,False,False,B,77
A,8,5,0,9,False,False,A,78
L,8,5,0,9,False,False,L,79
RIGHT,9,5,0,9,False,False,RIGHT,80
LEFT,8,5,0,9,False,False,LEFT,81
RIGHT,9,5,0,9,False,False,RIGHT,82
RIGHT,10,5,0,9,False,False,RIGHT,83
START,10,5,0,9,False,False,START,84
START,10,5,0,9,False,False,START,85
LEFT,9,5,0,9,False,False,LEFT,86
R,9,5,0,9,False,False,R,87
SELECT,9,5,0,9,False,False,SELECT,88
LEFT,9,5,0,9,False,False,LEFT,89
SELECT,9,5,0,9,False,False,SELECT,90
LEFT,9,5,0,9,False,False,LEFT,91
A,9,5,0,9,False,False,A,92
START,9,5,0,9,False,False,START,93
RIGHT,9,5,0,9,False,False,RIGHT,94
LEFT,9,5,0,9,False,False,LEFT,95
B,9,5,0,9,False,False,B,96
DOWN,9,6,0,9,False,False,DOWN,97
UP,9,5,0,9,False,False,UP,98
L,9,5,0,9,False,False,L,99
LEFT,8,5,0,9,False,False,LEFT,100
DOWN,8,6,0,9,False,False,DOWN,101
START,8,6,0,9,False,False,START,102
UP,8,6,0,9,False,False,UP,103
B,8,6,0,9,False,False,B,104
L,8,6,0,9,False,False,L,105
SELECT,8,6,0,9,False,False,SELECT,106
A,8,6,0,9,False,False,A,107
DOWN,8,6,0,9,False,False,DOWN,108
SELECT,8,6,0,9,False,False,SELECT,109
UP,8,6,0,9,False,False,UP,110
UP,8,6,0,9,False,False,UP,111
L,8,6,0,9,False,False,L,112
LEFT,8,6,0,9,False,False,LEFT,113
RIGHT,8,6,0,9,False,False,RIGHT,114
UP,8,6,0,9,False,False,UP,115
START,8,6,0,9,False,False,START,116
LEFT,8,6,0,9,False,False,LEFT,117
R,8,6,0,9,False,False,R,118
RIGHT,8,6,0,9,False,False,RIGHT,119
START,8,6,0,9,False,False,START,120
B,8,6,0,9,False,False,B,121
RIGHT,9,6,0,9,False,False,RIGHT,122
A,9,6,0,9,False,False,A,123
DOWN,9,7,0,9,False,False,DOWN,124
LEFT,8,7,0,9,False,False,LEFT,125
UP,8,6,0,9,False,False,UP,126
UP,8,5,0,9,False,False,UP,127
A,8,5,0,9,False,False,A,128
LEFT,7,5,0,9,False,False,LEFT,129
DOWN,7,6,0,9,False,False,DOWN,130
B,7,6,0,9,False,False,B,131
A,7,6,0,9,False,False,A,132
R,7,6,0,9,False,False,R,133
R,7,6,0,9,False,False,R,134
LEFT,7,6,0,9,False,False,LEFT,135
A,7,6,0,9,False,False,A,136
LEFT,7,6,0,9,False,False,LEFT,137
RIGHT,8,6,0,9,False,False,RIGHT,138
B,8,6,0,9,False,False,B,139
DOWN,8,7,0,9,False,False,DOWN,140
LEFT,7,7,0,9,False,False,LEFT,141
SELECT,7,7,0,9,False,False,SELECT,142
UP,7,7,0,9,False,False,UP,143
DOWN,7,7,0,9,False,False,DOWN,144
UP,7,7,0,9,False,False,UP,145
RIGHT,7,7,0,9,False,False,RIGHT,146
START,7,7,0,9,False,False,START,147
RIGHT,7,7,0,9,False,False,RIGHT,148
L,7,7,0,9,False,False,L,149
DOWN,7,7,0,9,False,False,DOWN,150
UP,7,7,0,9,False,False,UP,151
UP,7,7,0,9,False,False,UP,152
START,7,7,0,9,False,False,START,153
L,7,7,0,9,False,False,L,154
UP,7,7,0,9,False,False,UP,155
L,7,7,0,9,False,False,L,156
RIGHT,7,7,0,9,False,False,RIGHT,157
L,7,7,0,9,False,False,L,158
R,7,7,0,9,False,False,R,159
DOWN,7,7,0,9,False,False,DOWN,160
LEFT,7,7,0,9,False,False,LEFT,161
LEFT,7,7,0,9,False,False,LEFT,162
B,7,7,0,9,False,False,B,163
R,7,7,0,9,False,False,R,164
UP,7,6,0,9,False,False,UP,165
R,7,6,0,9,False,False,R,166
R,7,6,0,9,False,False,R,167
SELECT,7,6,0,9,False,False,SELECT,168
START,7,6,0,9,False,False,START,169
LEFT,7,6,0,9,False,False,LEFT,170
A,7,6,0,9,False,False,A,171
L,7,6,0,9,False,False,L,172
A,7,6,0,9,False,False,A,173
UP,7,5,0,9,False,False,UP,174
R,7,5,0,9,False,False,R,175
UP,7,4,0,9,False,False,UP,176
START,7,4,0,9,False,False,START,177
R,7,4,0,9,False,False,R,178
RIGHT,7,4,0,9,False,False,RIGHT,179
START,7,4,0,9,False,False,START,180
DOWN,7,5,0,9,False,False,DOWN,181
R,7,5,0,9,False,False,R,182
R,7,5,0,9,False,False,R,183
A,7,5,0,9,False,False,A,184
RIGHT,8,5,0,9,False,False,RIGHT,185
A,8,5,0,9,False,False,A,186
L,8,5,0,9,False,False,L,187
R,8,5,0,9,False,False,R,188
LEFT,7,5,0,9,False,False,LEFT,189
A,7,5,0,9,False,False,A,190
RIGHT,8,5,0,9,False,False,RIGHT,191
B,8,5,0,9,False,False,B,192
DOWN,8,6,0,9,False,False,DOWN,193
B,8,6,0,9,False,False,B,194
START,8,6,0,9,False,False,START,195
SELECT,8,6,0,9,False,False,SELECT,196
RIGHT,8,6,0,9,False,False,RIGHT,197
LEFT,8,6,0,9,False,False,LEFT,198
L,8,6,0,9,False,False,L,199
R,8,6,0,9,False,False,R,200
L,8,6,0,9,False,False,L,201
SELECT,8,6,0,9,False,False,SELECT,202
RIGHT,8,6,0,9,False,False,RIGHT,203
SELECT,8,6,0,9,False,False,SELECT,204
UP,8,6,0,9,False,False,UP,205
L,8,6,0,9,False,False,L,206
L,8,6,0,9,False,False,L,207
A,8,6,0,9,False,False,A,208
LEFT,8,6,0,9,False,False,LEFT,209
START,8,6,0,9,False,False,START,210
RIGHT,8,6,0,9,False,False,RIGHT,211
L,8,6,0,9,False,False,L,212
A,8,6,0,9,False,False,A,213
R,8,6,0,9,False,False,R,214
B,8,6,0,9,False,False,B,215
L,8,6,0,9,False,False,L,216
B,8,6,0,9,False,False,B,217
A,8,6,0,9,False,False,A,218
SELECT,8,6,0,9,False,False,SELECT,219
RIGHT,8,6,0,9,False,False,RIGHT,220
LEFT,8,6,0,9,False,False,LEFT,221
RIGHT,8,6,0,9,False,False,RIGHT,222
SELECT,8,6,0,9,False,False,SELECT,223
A,8,6,0,9,False,False,A,224
DOWN,8,6,0,9,False,False,DOWN,225
LEFT,8,6,0,9,False,False,LEFT,226
SELECT,8,6,0,9,False,False,SELECT,227
SELECT,8,6,0,9,False,False,SELECT,228
B,8,6,0,9,False,False,B,229
L,8,6,0,9,False,False,L,230
SELECT,8,6,0,9,False,False,SELECT,231
A,8,6,0,9,False,False,A,232
SELECT,8,6,0,9,False,False,SELECT,233
UP,8,6,0,9,False,False,UP,234
A,8,6,0,9,False,False,A,235
A,8,6,0,9,False,False,A,236
DOWN,8,6,0,9,False,False,DOWN,237
SELECT,8,6,0,9,False,False,SELECT,238
RIGHT,8,6,0,9,False,False,RIGHT,239
LEFT,8,6,0,9,False,False,LEFT,240
START,8,6,0,9,False,False,START,241
DOWN,8,6,0,9,False,False,DOWN,242
L,8,6,0,9,False,False,L,243
L,8,6,0,9,False,False,L,244
R,8,6,0,9,False,False,R,245
SELECT,8,6,0,9,False,False,SELECT,246
UP,8,6,0,9,False,False,UP,247
DOWN,8,6,0,9,False,False,DOWN,248
DOWN,8,6,0,9,False,False,DOWN,249
UP,8,6,0,9,False,False,UP,250
LEFT,8,6,0,9,False,False,LEFT,251
B,8,6,0,9,False,False,B,252
LEFT,7,6,0,9,False,False,LEFT,253
START,7,6,0,9,False,False,START,254
RIGHT,8,6,0,9,False,False,RIGHT,255
A,8,6,0,9,False,False,A,256
START,8,6,0,9,False,False,START,257
R,8,6,0,9,False,False,R,258
L,8,6,0,9,False,False,L,259
UP,8,6,0,9,False,False,UP,260
SELECT,8,6,0,9,False,False,SELECT,261
R,8,6,0,9,False,False,R,262
RIGHT,8,6,0,9,False,False,RIGHT,263
START,8,6,0,9,False,False,START,264
LEFT,7,6,0,9,False,False,LEFT,265
START,7,6,0,9,False,False,START,266
L,7,6,0,9,False,False,L,267
UP,7,5,0,9,False,False,UP,268
RIGHT,8,5,0,9,False,False,RIGHT,269
START,8,5,0,9,False,False,START,270
L,8,5,0,9,False,False,L,271
START,8,5,0,9,False,False,START,272
RIGHT,9,5,0,9,False,False,RIGHT,273
DOWN,9,6,0,9,False,False,DOWN,274
LEFT,8,6,0,9,False,False,LEFT,275
LEFT,7,6,0,9,False,False,LEFT,276
START,7,6,0,9,False,False,START,277
DOWN,7,6,0,9,False,False,DOWN,278
RIGHT,7,6,0,9,False,False,RIGHT,279
START,7,6,0,9,False,False,START,280
LEFT,7,6,0,9,False,False,LEFT,281
UP,7,5,0,9,False,False,UP,282
UP,7,4,0,9,False,False,UP,283
START,7,4,0,9,False,False,START,284
A,7,4,0,9,False,False,A,285
R,7,4,0,9,False,False,R,286
L,7,4,0,9,False,False,L,287
R,7,4,0,9,False,False,R,288
B,7,4,0,9,False,False,B,289
L,7,4,0,9,False,False,L,290
DOWN,7,4,0,9,False,False,DOWN,291
R,7,4,0,9,False,False,R,292
B,7,4,0,9,False,False,B,293
B,7,4,0,9,False,False,B,294
A,7,4,0,9,False,False,A,295
A,7,4,0,9,False,False,A,296
A,7,4,0,9,False,False,A,297
R,7,4,0,9,False,False,R,298
UP,7,3,0,9,False,False,UP,299
A,7,3,0,9,False,False,A,300
RIGHT,8,3,0,9,False,False,RIGHT,301
B,8,3,0,9,False,False,B,302
DOWN,8,4,0,9,False,False,DOWN,303
UP,8,3,0,9,False,False,UP,304
B,8,3,0,9,False,False,B,305
LEFT,7,3,0,9,False,False,LEFT,306
A,7,3,0,9,False,False,A,307
SELECT,7,3,0,9,False,False,SELECT,308
UP,7,3,0,9,False,False,UP,309
DOWN,7,3,0,9,False,False,DOWN,310
DOWN,7,3,0,9,False,False,DOWN,311
UP,7,3,0,9,False,False,UP,312
RIGHT,7,3,0,9,False,False,RIGHT,313
A,7,3,0,9,False,False,A,314
UP,7,2,0,9,False,False,UP,315
LEFT,6,2,0,9,False,False,LEFT,316
L,6,2,0,9,False,False,L,317
DOWN,6,3,0,9,False,False,DOWN,318
SELECT,6,3,0,9,False,False,SELECT,319
DOWN,6,4,0,9,False,False,DOWN,320
RIGHT,7,4,0,9,False,False,RIGHT,321
L,7,4,0,9,False,False,L,322
START,7,4,0,9,False,False,START,323
START,7,4,0,9,False,False,START,324
UP,7,3,0,9,False,False,UP,325
RIGHT,8,3,0,9,False,False,RIGHT,326
LEFT,7,3,0,9,False,False,LEFT,327
L,7,3,0,9,False,False,L,328
B,7,3,0,9,False,False,B,329
RIGHT,8,3,0,9,False,False,RIGHT,330
DOWN,8,4,0,9,False,False,DOWN,331
SELECT,8,4,0,9,False,False,SELECT,332
R,8,4,0,9,False,False,R,333
START,8,4,0,9,False,False,START,334
DOWN,8,4,0,9,False,False,DOWN,335
RIGHT,8,4,0,9,False,False,RIGHT,336
RIGHT,8,4,0,9,False,False,RIGHT,337
RIGHT,8,4,0,9,False,False,RIGHT,338
R,8,4,0,9,False,False,R,339
L,8,4,0,9,False,False,L,340
DOWN,8,4,0,9,False,False,DOWN,341
DOWN,8,4,0,9,False,False,DOWN,342
UP,8,4,0,9,False,False,UP,343
B,8,4,0,9,False,False,B,344
DOWN,8,5,0,9,False,False,DOWN,345
R,8,5,0,9,False,False,R,346
RIGHT,9,5,0,9,False,False,RIGHT,347
UP,9,4,0,9,False,False,UP,348
B,9,4,0,9,False,False,B,349
SELECT,9,4,0,9,False,False,SELECT,350
RIGHT,9,4,0,9,False,False,RIGHT,351
DOWN,9,4,0,9,False,False,DOWN,352
UP,9,4,0,9,False,False,UP,353
L,9,4,0,9,False,False,L,354
UP,9,4,0,9,False,False,UP,355
R,9,4,0,9,False,False,R,356
UP,9,4,0,9,False,False,UP,357
B,9,4,0,9,False,False,B,358
UP,9,3,0,9,False,False,UP,359
R,9,3,0,9,False,False,R,360
LEFT,8,3,0,9,False,False,LEFT,361
R,8,3,0,9,False,False,R,362
DOWN,8,4,0,9,False,False,DOWN,363
L,8,4,0,9,False,False,L,364
L,8,4,0,9,False,False,L,365
B,8,4,0,9,False,False,B,366
UP,8,3,0,9,False,False,UP,367
B,8,3,0,9,False,False,B,368
UP,8,2,0,9,False,False,UP,369
R,8,2,0,9,False,False,R,370
START,8,2,0,9,False,False,START,371
UP,8,2,0,9,False,False,UP,372
SELECT,8,2,0,9,False,False,SELECT,373
START,8,2,0,9,False,False,START,374
B,8,2,0,9,False,False,B,375
A,8,2,0,9,False,False,A,376
SELECT,8,2,0,9,False,False,SELECT,377
LEFT,8,2,0,9,False,False,LEFT,378
A,8,2,0,9,False,False,A,379
RIGHT,8,2,0,9,False,False,RIGHT,380
L,8,2,0,9,False,False,L,381
START,8,2,0,9,False,False,START,382
A,8,2,0,9,False,False,A,383
B,8,2,0,9,False,False,B,384
START,8,2,0,9,False,False,START,385
DOWN,8,2,0,9,False,False,DOWN,386
L,8,2,0,9,False,False,L,387
R,8,2,0,9,False,False,R,388
B,8,2,0,9,False,False,B,389
L,8,2,0,9,False,False,L,390
L,8,2,0,9,False,False,L,391
SELECT,8,2,0,9,False,False,SELECT,392
R,8,2,0,9,False,False,R,393
R,8,2,0,9,False,False,R,394
B,8,2,0,9,False,False,B,395
R,8,2,0,9,False,False,R,396
DOWN,8,2,0,9,False,False,DOWN,397
SELECT,8,2,0,9,False,False,SELECT,398
B,8,2,0,9,False,False,B,399
DOWN,8,3,0,9,False,False,DOWN,400
A,8,3,0,9,False,False,A,401
LEFT,7,3,0,9,False,False,LEFT,402
A,7,3,0,9,False,False,A,403
DOWN,7,4,0,9,False,False,DOWN,404
SELECT,7,4,0,9,False,False,SELECT,405
START,7,4,0,9,False,False,START,406
START,7,4,0,9,False,False,START,407
LEFT,6,4,0,9,False,False,LEFT,408
START,6,4,0,9,False,False,START,409
B,6,4,0,9,False,False,B,410
A,6,4,0,9,False,False,A,411
L,6,4,0,9,False,False,L,412
L,6,4,0,9,False,False,L,413
UP,6,3,0,9,False,False,UP,414
UP,6,2,0,9,False,False,UP,415
UP,6,2,0,9,False,False,UP,416
A,6,2,0,9,False,False,A,417
SELECT,6,2,0,9,False,False,SELECT,418
DOWN,6,2,0,9,False,False,DOWN,419
LEFT,6,2,0,9,False,False,LEFT,420
START,6,2,0,9,False,False,START,421
B,6,2,0,9,False,False,B,422
R,6,2,0,9,False,False,R,423
START,6,2,0,9,False,False,START,424
L,6,2,0,9,False,False,L,425
SELECT,6,2,0,9,False,False,SELECT,426
B,6,2,0,9,False,False,B,427
UP,6,2,0,9,False,False,UP,428
L,6,2,0,9,False,False,L,429
RIGHT,7,2,0,9,False,False,RIGHT,430
UP,7,2,0,9,False,False,UP,431
L,7,2,0,9,False,False,L,432
START,7,2,0,9,False,False,START,433
START,7,2,0,9,False,False,START,434
UP,7,2,0,9,False,False,UP,435
RIGHT,8,2,0,9,False,False,RIGHT,436
LEFT,7,2,0,9,False,False,LEFT,437
DOWN,7,3,0,9,False,False,DOWN,438
B,7,3,0,9,False,False,B,439
SELECT,7,3,0,9,False,False,SELECT,440
DOWN,7,3,0,9,False,False,DOWN,441
UP,7,3,0,9,False,False,UP,442
UP,7,3,0,9,False,False,UP,443
RIGHT,7,3,0,9,False,False,RIGHT,444
B,7,3,0,9,False,False,B,445
UP,7,2,0,9,False,False,UP,446
START,7,2,0,9,False,False,START,447
START,7,2,0,9,False,False,START,448
DOWN,7,2,0,9,False,False,DOWN,449
L,7,2,0,9,False,False,L,450
L,7,2,0,9,False,False,L,451
L,7,2,0,9,False,False,L,452
RIGHT,7,2,0,9,False,False,RIGHT,453
START,7,2,0,9,False,False,START,454
LEFT,6,2,0,9,False,False,LEFT,455
B,6,2,0,9,False,False,B,456
UP,6,2,0,9,False,False,UP,457
A,6,2,0,9,False,False,A,458
R,6,2,0,9,False,False,R,459
R,6,2,0,9,False,False,R,460
SELECT,6,2,0,9,False,False,SELECT,461
RIGHT,6,2,0,9,False,False,RIGHT,462
START,6,2,0,9,False,False,START,463
SELECT,6,2,0,9,False,False,SELECT,464
SELECT,6,2,0,9,False,False,SELECT,465
DOWN,6,2,0,9,False,False,DOWN,466
UP,6,2,0,9,False,False,UP,467
DOWN,6,2,0,9,False,False,DOWN,468
LEFT,6,2,0,9,False,False,LEFT,469
R,6,2,0,9,False,False,R,470
B,6,2,0,9,False,False,B,471
DOWN,6,3,0,9,False,False,DOWN,472
START,6,3,0,9,False,False,START,473
DOWN,6,4,0,9,False,False,DOWN,474
SELECT,6,4,0,9,False,False,SELECT,475
RIGHT,6,4,0,9,False,False,RIGHT,476
UP,6,4,0,9,False,False,UP,477
B,6,4,0,9,False,False,B,478
UP,6,4,0,9,False,False,UP,479
SELECT,6,4,0,9,False,False,SELECT,480
B,6,4,0,9,False,False,B,481
B,6,4,0,9,False,False,B,482
RIGHT,7,4,0,9,False,False,RIGHT,483
A,7,4,0,9,False,False,A,484
UP,7,3,0,9,False,False,UP,485
START,7,3,0,9,False,False,START,486
DOWN,7,4,0,9,False,False,DOWN,487
SELECT,7,4,0,9,False,False,SELECT,488
START,7,4,0,9,False,False,START,489
B,7,4,0,9,False,False,B,490
RIGHT,8,4,0,9,False,False,RIGHT,491
DOWN,8,5,0,9,False,False,DOWN,492
RIGHT,9,5,0,9,False,False,RIGHT,493
L,9,5,0,9,False,False,L,494
UP,9,4,0,9,False,False,UP,495
START,9,4,0,9,False,False,START,496
SELECT,9,4,0,9,False,False,SELECT,497
UP,9,4,0,9,False,False,UP,498
DOWN,9,4,0,9,False,False,DOWN,499
L,9,4,0,9,False,True,L,500
