inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
A,16,16,0,9,False,False,A,115
DOWN,16,16,0,9,False,False,DOWN,116
DOWN,16,16,0,9,False,False,DOWN,117
B,16,16,0,9,False,False,B,118
R,16,16,0,9,False,False,R,119
B,16,16,0,9,False,False,B,120
R,16,16,0,9,False,False,R,121
UP,16,15,0,9,False,False,UP,122
B,16,15,0,9,False,False,B,123
R,16,15,0,9,False,False,R,124
START,16,15,0,9,False,False,START,125
RIGHT,16,15,0,9,False,False,RIGHT,126
DOWN,16,15,0,9,False,False,DOWN,127
B,16,15,0,9,False,False,B,128
SELECT,16,15,0,9,False,False,SELECT,129
B,16,15,0,9,False,False,B,130
START,16,15,0,9,False,False,START,131
R,16,15,0,9,False,False,R,132
UP,16,15,0,9,False,False,UP,133
UP,16,15,0,9,False,False,UP,134
R,16,15,0,9,False,False,R,135
A,16,15,0,9,False,False,A,136
START,16,15,0,9,False,False,START,137
SELECT,16,15,0,9,False,False,SELECT,138
START,16,15,0,9,False,False,START,139
L,16,15,0,9,False,False,L,140
L,16,15,0,9,False,False,L,141
DOWN,16,16,0,9,False,False,DOWN,142
R,16,16,0,9,False,False,R,143
SELECT,16,16,0,9,False,False,SELECT,144
L,16,16,0,9,False,False,L,145
RIGHT,16,16,0,9,False,False,RIGHT,146
R,16,16,0,9,False,False,R,147
A,16,16,0,9,False,False,A,148
SELECT,16,16,0,9,False,False,SELECT,149
LEFT,16,16,0,9,False,False,LEFT,150
A,16,16,0,9,False,False,A,151
UP,16,16,0,9,False,False,UP,152
R,16,16,0,9,False,False,R,153
UP,16,16,0,9,False,False,UP,154
UP,16,16,0,9,False,False,UP,155
RIGHT,16,16,0,9,False,False,RIGHT,156
DOWN,16,16,0,9,False,False,DOWN,157
START,16,16,0,9,False,False,START,158
R,16,16,0,9,False,False,R,159
A,16,16,0,9,False,False,A,160
L,16,16,0,9,False,False,L,161
SELECT,16,16,0,9,False,False,SELECT,162
START,16,16,0,9,False,False,START,163
RIGHT,16,16,0,9,False,False,RIGHT,164
RIGHT,16,16,0,9,False,False,RIGHT,165
UP,16,16,0,9,False,False,UP,166
L,16,16,0,9,False,False,L,167
SELECT,16,16,0,9,False,False,SELECT,168
R,16,16,0,9,False,False,R,169
LEFT,16,16,0,9,False,False,LEFT,170
START,16,16,0,9,False,False,START,171
START,16,16,0,9,False,False,START,172
START,16,16,0,9,False,False,START,173
DOWN,16,16,0,9,False,False,DOWN,174
LEFT,16,16,0,9,False,False,LEFT,175
UP,16,16,0,9,False,False,UP,176
RIGHT,16,16,0,9,False,False,RIGHT,177
L,16,16,0,9,False,False,L,178
L,16,16,0,9,False,False,L,179
L,16,16,0,9,False,False,L,180
L,16,16,0,9,False,False,L,181
SELECT,16,16,0,9,False,False,SELECT,182
LEFT,16,16,0,9,False,False,LEFT,183
B,16,16,0,9,False,False,B,184
A,16,16,0,9,False,False,A,185
A,16,16,0,9,False,False,A,186
SELECT,16,16,0,9,False,False,SELECT,187
R,16,16,0,9,False,False,R,188
SELECT,16,16,0,9,False,False,SELECT,189
LEFT,16,16,0,9,False,False,LEFT,190
DOWN,16,16,0,9,False,False,DOWN,191
SELECT,16,16,0,9,False,False,SELECT,192
LEFT,16,16,0,9,False,False,LEFT,193
DOWN,16,16,0,9,False,False,DOWN,194
R,16,16,0,9,False,False,R,195
LEFT,16,16,0,9,False,False,LEFT,196
UP,16,16,0,9,False,False,UP,197
DOWN,16,16,0,9,False,False,DOWN,198
RIGHT,16,16,0,9,False,False,RIGHT,199
L,16,16,0,9,False,False,L,200
START,16,16,0,9,False,False,START,201
L,16,16,0,9,False,False,L,202
R,16,16,0,9,False,False,R,203
B,16,16,0,9,False,False,B,204
A,16,16,0,9,False,False,A,205
R,16,16,0,9,False,False,R,206
RIGHT,17,16,0,9,False,False,RIGHT,207
SELECT,17,16,0,9,False,False,SELECT,208
RIGHT,17,16,0,9,False,False,RIGHT,209
R,17,16,0,9,False,False,R,210
L,17,16,0,9,False,False,L,211
A,17,16,0,9,False,False,A,212
B,17,16,0,9,False,False,B,213
R,17,16,0,9,False,False,R,214
R,17,16,0,9,False,False,R,215
RIGHT,17,16,0,9,False,False,RIGHT,216
DOWN,17,17,0,9,False,False,DOWN,217
B,17,17,0,9,False,False,B,218
DOWN,17,17,0,9,False,False,DOWN,219
UP,17,16,0,9,False,False,UP,220
UP,17,15,0,9,False,False,UP,221
SELECT,17,15,0,9,False,False,SELECT,222
L,17,15,0,9,False,False,L,223
START,17,15,0,9,False,False,START,224
UP,17,15,0,9,False,False,UP,225
L,17,15,0,9,False,False,L,226
RIGHT,17,15,0,9,False,False,RIGHT,227
DOWN,17,15,0,9,False,False,DOWN,228
L,17,15,0,9,False,False,L,229
LEFT,17,15,0,9,False,False,LEFT,230
SELECT,17,15,0,9,False,False,SELECT,231
UP,17,15,0,9,False,False,UP,232
A,17,15,0,9,False,False,A,233
RIGHT,18,15,0,9,False,False,RIGHT,234
UP,18,14,0,9,False,False,UP,235
UP,18,13,0,9,False,False,UP,236
B,18,13,0,9,False,False,B,237
R,18,13,0,9,False,False,R,238
R,18,13,0,9,False,False,R,239
A,18,13,0,9,False,False,A,240
B,18,13,0,9,False,False,B,241
UP,18,12,0,9,False,False,UP,242
A,18,12,0,9,False,False,A,243
RIGHT,19,12,0,9,False,False,RIGHT,244
RIGHT,19,12,0,9,False,False,RIGHT,245
START,19,12,0,9,False,False,START,246
L,19,12,0,9,False,False,L,247
START,19,12,0,9,False,False,START,248
LEFT,18,12,0,9,False,False,LEFT,249
SELECT,18,12,0,9,False,False,SELECT,250
UP,18,11,0,9,False,False,UP,251
DOWN,18,12,0,9,False,False,DOWN,252
UP,18,11,0,9,False,False,UP,253
SELECT,18,11,0,9,False,False,SELECT,254
START,18,11,0,9,False,False,START,255
R,18,11,0,9,False,False,R,256
START,18,11,0,9,False,False,START,257
A,18,11,0,9,False,False,A,258
R,18,11,0,9,False,False,R,259
L,18,11,0,9,False,False,L,260
B,18,11,0,9,False,False,B,261
L,18,11,0,9,False,False,L,262
DOWN,18,12,0,9,False,False,DOWN,263
SELECT,18,12,0,9,False,False,SELECT,264
LEFT,17,12,0,9,False,False,LEFT,265
R,17,12,0,9,False,False,R,266
A,17,12,0,9,False,False,A,267
DOWN,17,13,0,9,False,False,DOWN,268
UP,17,12,0,9,False,False,UP,269
START,17,12,0,9,False,False,START,270
B,17,12,0,9,False,False,B,271
RIGHT,18,12,0,9,False,False,RIGHT,272
L,18,12,0,9,False,False,L,273
R,18,12,0,9,False,False,R,274
START,18,12,0,9,False,False,START,275
START,18,12,0,9,False,False,START,276
L,18,12,0,9,False,False,L,277
L,18,12,0,9,False,False,L,278
DOWN,18,13,0,9,False,False,DOWN,279
SELECT,18,13,0,9,False,False,SELECT,280
R,18,13,0,9,False,False,R,281
SELECT,18,13,0,9,False,False,SELECT,282
SELECT,18,13,0,9,False,False,SELECT,283
B,18,13,0,9,False,False,B,284
START,18,13,0,9,False,False,START,285
RIGHT,18,13,0,9,False,False,RIGHT,286
START,18,13,0,9,False,False,START,287
R,18,13,0,9,False,False,R,288
RIGHT,18,13,0,9,False,False,RIGHT,289
SELECT,18,13,0,9,False,False,SELECT,290
SELECT,18,13,0,9,False,False,SELECT,291
SELECT,18,13,0,9,False,False,SELECT,292
RIGHT,18,13,0,9,False,False,RIGHT,293
L,18,13,0,9,False,False,L,294
L,18,13,0,9,False,False,L,295
START,18,13,0,9,False,False,START,296
RIGHT,18,13,0,9,False,False,RIGHT,297
R,18,13,0,9,False,False,R,298
A,18,13,0,9,False,False,A,299
SELECT,18,13,0,9,False,False,SELECT,300
RIGHT,18,13,0,9,False,False,RIGHT,301
UP,18,13,0,9,False,False,UP,302
LEFT,18,13,0,9,False,False,LEFT,303
DOWN,18,13,0,9,False,False,DOWN,304
SELECT,18,13,0,9,False,False,SELECT,305
L,18,13,0,9,False,False,L,306
A,18,13,0,9,False,False,A,307
LEFT,17,13,0,9,False,False,LEFT,308
DOWN,17,14,0,9,False,False,DOWN,309
R,17,14,0,9,False,False,R,310
B,17,14,0,9,False,False,B,311
RIGHT,18,14,0,9,False,False,RIGHT,312
LEFT,17,14,0,9,False,False,LEFT,313
L,17,14,0,9,False,False,L,314
B,17,14,0,9,False,False,B,315
B,17,14,0,9,False,False,B,316
B,17,14,0,9,False,False,B,317
B,17,14,0,9,False,False,B,318
DOWN,17,15,0,9,False,False,DOWN,319
SELECT,17,15,0,9,False,False,SELECT,320
UP,17,14,0,9,False,False,UP,321
START,17,14,0,9,False,False,START,322
R,17,14,0,9,False,False,R,323
RIGHT,18,14,0,9,False,False,RIGHT,324
RIGHT,19,14,0,9,False,False,RIGHT,325
A,19,14,0,9,False,False,A,326
LEFT,18,14,0,9,False,False,LEFT,327
B,18,14,0,9,False,False,B,328
RIGHT,19,14,0,9,False,False,RIGHT,329
L,19,14,0,9,False,False,L,330
RIGHT,19,14,0,9,False,False,RIGHT,331
RIGHT,19,14,0,9,False,False,RIGHT,332
A,19,14,0,9,False,False,A,333
START,19,14,0,9,False,False,START,334
A,19,14,0,9,False,False,A,335
R,19,14,0,9,False,False,R,336
DOWN,19,14,0,9,False,False,DOWN,337
START,19,14,0,9,False,False,START,338
A,19,14,0,9,False,False,A,339
A,19,14,0,9,False,False,A,340
R,19,14,0,9,False,False,R,341
SELECT,19,14,0,9,False,False,SELECT,342
SELECT,19,14,0,9,False,False,SELECT,343
R,19,14,0,9,False,False,R,344
SELECT,19,14,0,9,False,False,SELECT,345
START,19,14,0,9,False,False,START,346
A,19,14,0,9,False,False,A,347
DOWN,19,15,0,9,False,False,DOWN,348
RIGHT,19,15,0,9,False,False,RIGHT,349
L,19,15,0,9,False,False,L,350
R,19,15,0,9,False,False,R,351
B,19,15,0,9,False,False,B,352
LEFT,18,15,0,9,False,False,LEFT,353
A,18,15,0,9,False,False,A,354
L,18,15,0,9,False,False,L,355
UP,18,14,0,9,False,False,UP,356
DOWN,18,15,0,9,False,False,DOWN,357
SELECT,18,15,0,9,False,False,SELECT,358
B,18,15,0,9,False,False,B,359
UP,18,15,0,9,False,False,UP,360
START,18,15,0,9,False,False,START,361
UP,18,15,0,9,False,False,UP,362
A,18,15,0,9,False,False,A,363
UP,18,14,0,9,False,False,UP,364
DOWN,18,15,0,9,False,False,DOWN,365
A,18,15,0,9,False,False,A,366
RIGHT,19,15,0,9,False,False,RIGHT,367
R,19,15,0,9,False,False,R,368
B,19,15,0,9,False,False,B,369
UP,19,14,0,9,False,False,UP,370
START,19,14,0,9,False,False,START,371
A,19,14,0,9,False,False,A,372
UP,19,13,0,9,False,False,UP,373
L,19,13,0,9,False,False,L,374
L,19,13,0,9,False,False,L,375
B,19,13,0,9,False,False,B,376
LEFT,18,13,0,9,False,False,LEFT,377
LEFT,17,13,0,9,False,False,LEFT,378
START,17,13,0,9,False,False,START,379
LEFT,17,13,0,9,False,False,LEFT,380
DOWN,17,13,0,9,False,False,DOWN,381
RIGHT,17,13,0,9,False,False,RIGHT,382
A,17,13,0,9,False,False,A,383
B,17,13,0,9,False,False,B,384
LEFT,17,13,0,9,False,False,LEFT,385
L,17,13,0,9,False,False,L,386
START,17,13,0,9,False,False,START,387
LEFT,17,13,0,9,False,False,LEFT,388
A,17,13,0,9,False,False,A,389
LEFT,17,13,0,9,False,False,LEFT,390
R,17,13,0,9,False,False,R,391
START,17,13,0,9,False,False,START,392
START,17,13,0,9,False,False,START,393
UP,17,13,0,9,False,False,UP,394
B,17,13,0,9,False,False,B,395
A,17,13,0,9,False,False,A,396
UP,17,13,0,9,False,False,UP,397
L,17,13,0,9,False,False,L,398
LEFT,17,13,0,9,False,False,LEFT,399
RIGHT,17,13,0,9,False,False,RIGHT,400
B,17,13,0,9,False,False,B,401
SELECT,17,13,0,9,False,False,SELECT,402
SELECT,17,13,0,9,False,False,SELECT,403
A,17,13,0,9,False,False,A,404
B,17,13,0,9,False,False,B,405
B,17,13,0,9,False,False,B,406
START,17,13,0,9,False,False,START,407
LEFT,17,13,0,9,False,False,LEFT,408
UP,17,13,0,9,False,False,UP,409
L,17,13,0,9,False,False,L,410
RIGHT,17,13,0,9,False,False,RIGHT,411
LEFT,17,13,0,9,False,False,LEFT,412
R,17,13,0,9,False,False,R,413
R,17,13,0,9,False,False,R,414
SELECT,17,13,0,9,False,False,SELECT,415
LEFT,17,13,0,9,False,False,LEFT,416
A,17,13,0,9,False,False,A,417
LEFT,17,13,0,9,False,False,LEFT,418
A,17,13,0,9,False,False,A,419
L,17,13,0,9,False,False,L,420
LEFT,17,13,0,9,False,False,LEFT,421
A,17,13,0,9,False,False,A,422
B,17,13,0,9,False,False,B,423
SELECT,17,13,0,9,False,False,SELECT,424
DOWN,17,13,0,9,False,False,DOWN,425
LEFT,17,13,0,9,False,False,LEFT,426
LEFT,17,13,0,9,False,False,LEFT,427
UP,17,13,0,9,False,False,UP,428
UP,17,13,0,9,False,False,UP,429
B,17,13,0,9,False,False,B,430
L,17,13,0,9,False,False,L,431
UP,17,12,0,9,False,False,UP,432
B,17,12,0,9,False,False,B,433
DOWN,17,13,0,9,False,False,DOWN,434
START,17,13,0,9,False,False,START,435
A,17,13,0,9,False,False,A,436
B,17,13,0,9,False,False,B,437
UP,17,12,0,9,False,False,UP,438
UP,17,12,0,9,False,False,UP,439
DOWN,17,13,0,9,False,False,DOWN,440
DOWN,17,14,0,9,False,False,DOWN,441
RIGHT,18,14,0,9,False,False,RIGHT,442
L,18,14,0,9,False,False,L,443
DOWN,18,15,0,9,False,False,DOWN,444
RIGHT,19,15,0,9,False,False,RIGHT,445
RIGHT,19,15,0,9,False,False,RIGHT,446
DOWN,19,15,0,9,False,False,DOWN,447
B,19,15,0,9,False,False,B,448
RIGHT,19,15,0,9,False,False,RIGHT,449
B,19,15,0,9,False,False,B,450
A,19,15,0,9,False,False,A,451
START,19,15,0,9,False,False,START,452
DOWN,19,15,0,9,False,False,DOWN,453
R,19,15,0,9,False,False,R,454
START,19,15,0,9,False,False,START,455
L,19,15,0,9,False,False,L,456
RIGHT,19,15,0,9,False,False,RIGHT,457
RIGHT,19,15,0,9,False,False,RIGHT,458
UP,19,14,0,9,False,False,UP,459
START,19,14,0,9,False,False,START,460
DOWN,19,14,0,9,False,False,DOWN,461
LEFT,19,14,0,9,False,False,LEFT,462
DOWN,19,14,0,9,False,False,DOWN,463
B,19,14,0,9,False,False,B,464
START,19,14,0,9,False,False,START,465
UP,19,14,0,9,False,False,UP,466
UP,19,14,0,9,False,False,UP,467
B,19,14,0,9,False,False,B,468
LEFT,18,14,0,9,False,False,LEFT,469
LEFT,17,14,0,9,False,False,LEFT,470
DOWN,17,15,0,9,False,False,DOWN,471
L,17,15,0,9,False,False,L,472
B,17,15,0,9,False,False,B,473
DOWN,17,16,0,9,False,False,DOWN,474
R,17,16,0,9,False,False,R,475
RIGHT,17,16,0,9,False,False,RIGHT,476
A,17,16,0,9,False,False,A,477
B,17,16,0,9,False,False,B,478
A,17,16,0,9,False,False,A,479
B,17,16,0,9,False,False,B,480
RIGHT,17,16,0,9,False,False,RIGHT,481
UP,17,15,0,9,False,False,UP,482
B,17,15,0,9,False,False,B,483
DOWN,17,16,0,9,False,False,DOWN,484
RIGHT,17,16,0,9,False,False,RIGHT,485
UP,17,15,0,9,False,False,UP,486
L,17,15,0,9,False,False,L,487
L,17,15,0,9,False,False,L,488
SELECT,17,15,0,9,False,False,SELECT,489
START,17,15,0,9,False,False,START,490
RIGHT,17,15,0,9,False,False,RIGHT,491
A,17,15,0,9,False,False,A,492
A,17,15,0,9,False,False,A,493
A,17,15,0,9,False,False,A,494
DOWN,17,16,0,9,False,False,DOWN,495
A,17,16,0,9,False,False,A,496
SELECT,17,16,0,9,False,False,SELECT,497
START,17,16,0,9,False,False,START,498
RIGHT,17,16,0,9,False,False,RIGHT,499
UP,17,16,0,9,False,True,UP,500
