inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
UP,14,11,0,9,False,False,UP,137
UP,14,10,0,9,False,False,UP,138
START,14,10,0,9,False,False,START,139
UP,14,10,0,9,False,False,UP,140
SELECT,14,10,0,9,False,False,SELECT,141
LEFT,14,10,0,9,False,False,LEFT,142
L,14,10,0,9,False,False,L,143
START,14,10,0,9,False,False,START,144
B,14,10,0,9,False,False,B,145
LEFT,13,10,0,9,False,False,LEFT,146
DOWN,13,11,0,9,False,False,DOWN,147
SELECT,13,11,0,9,False,False,SELECT,148
UP,13,11,0,9,False,False,UP,149
A,13,11,0,9,False,False,A,150
SELECT,13,11,0,9,False,False,SELECT,151
UP,13,11,0,9,False,False,UP,152
R,13,11,0,9,False,False,R,153
DOWN,13,11,0,9,False,False,DOWN,154
DOWN,13,11,0,9,False,False,DOWN,155
LEFT,13,11,0,9,False,False,LEFT,156
B,13,11,0,9,False,False,B,157
UP,13,10,0,9,False,False,UP,158
UP,13,9,0,9,False,False,UP,159
START,13,9,0,9,False,False,START,160
DOWN,13,9,0,9,False,False,DOWN,161
L,13,9,0,9,False,False,L,162
RIGHT,13,9,0,9,False,False,RIGHT,163
B,13,9,0,9,False,False,B,164
SELECT,13,9,0,9,False,False,SELECT,165
DOWN,13,9,0,9,False,False,DOWN,166
RIGHT,13,9,0,9,False,False,RIGHT,167
SELECT,13,9,0,9,False,False,SELECT,168
DOWN,13,9,0,9,False,False,DOWN,169
SELECT,13,9,0,9,False,False,SELECT,170
R,13,9,0,9,False,False,R,171
R,13,9,0,9,False,False,R,172
A,13,9,0,9,False,False,A,173
B,13,9,0,9,False,False,B,174
SELECT,13,9,0,9,False,False,SELECT,175
SELECT,13,9,0,9,False,False,SELECT,176
R,13,9,0,9,False,False,R,177
B,13,9,0,9,False,False,B,178
START,13,9,0,9,False,False,START,179
A,13,9,0,9,False,False,A,180
LEFT,12,9,0,9,False,False,LEFT,181
UP,12,9,0,9,False,False,UP,182
R,12,9,0,9,False,False,R,183
R,12,9,0,9,False,False,R,184
RIGHT,13,9,0,9,False,False,RIGHT,185
R,13,9,0,9,False,False,R,186
L,13,9,0,9,False,False,L,187
RIGHT,14,9,0,9,False,False,RIGHT,188
RIGHT,15,9,0,9,False,False,RIGHT,189
L,15,9,0,9,False,False,L,190
B,15,9,0,9,False,False,B,191
DOWN,15,10,0,9,False,False,DOWN,192
B,15,10,0,9,False,False,B,193
A,15,10,0,9,False,False,A,194
R,15,10,0,9,False,False,R,195
B,15,10,0,9,False,False,B,196
L,15,10,0,9,False,False,L,197
DOWN,15,11,0,9,False,False,DOWN,198
SELECT,15,11,0,9,False,False,SELECT,199
START,15,11,0,9,False,False,START,200
L,15,11,0,9,False,False,L,201
START,15,11,0,9,False,False,START,202
SELECT,15,11,0,9,False,False,SELECT,203
RIGHT,15,11,0,9,False,False,RIGHT,204
B,15,11,0,9,False,False,B,205
A,15,11,0,9,False,False,A,206
SELECT,15,11,0,9,False,False,SELECT,207
A,15,11,0,9,False,False,A,208
SELECT,15,11,0,9,False,False,SELECT,209
DOWN,15,11,0,9,False,False,DOWN,210
LEFT,15,11,0,9,False,False,LEFT,211
UP,15,11,0,9,False,False,UP,212
R,15,11,0,9,False,False,R,213
B,15,11,0,9,False,False,B,214
A,15,11,0,9,False,False,A,215
L,15,11,0,9,False,False,L,216
UP,15,10,0,9,False,False,UP,217
START,15,10,0,9,False,False,START,218
SELECT,15,10,0,9,False,False,SELECT,219
SELECT,15,10,0,9,False,False,SELECT,220
A,15,10,0,9,False,False,A,221
LEFT,15,10,0,9,False,False,LEFT,222
SELECT,15,10,0,9,False,False,SELECT,223
R,15,10,0,9,False,False,R,224
RIGHT,15,10,0,9,False,False,RIGHT,225
RIGHT,15,10,0,9,False,False,RIGHT,226
DOWN,15,10,0,9,False,False,DOWN,227
A,15,10,0,9,False,False,A,228
R,15,10,0,9,False,False,R,229
L,15,10,0,9,False,False,L,230
RIGHT,16,10,0,9,False,False,RIGHT,231
B,16,10,0,9,False,False,B,232
SELECT,16,10,0,9,False,False,SELECT,233
RIGHT,16,10,0,9,False,False,RIGHT,234
DOWN,16,10,0,9,False,False,DOWN,235
START,16,10,0,9,False,False,START,236
DOWN,16,10,0,9,False,False,DOWN,237
DOWN,16,10,0,9,False,False,DOWN,238
LEFT,16,10,0,9,False,False,LEFT,239
LEFT,16,10,0,9,False,False,LEFT,240
A,16,10,0,9,False,False,A,241
LEFT,15,10,0,9,False,False,LEFT,242
RIGHT,16,10,0,9,False,False,RIGHT,243
LEFT,15,10,0,9,False,False,LEFT,244
R,15,10,0,9,False,False,R,245
R,15,10,0,9,False,False,R,246
SELECT,15,10,0,9,False,False,SELECT,247
A,15,10,0,9,False,False,A,248
RIGHT,15,10,0,9,False,False,RIGHT,249
A,15,10,0,9,False,False,A,250
UP,15,10,0,9,False,False,UP,251
SELECT,15,10,0,9,False,False,SELECT,252
UP,15,10,0,9,False,False,UP,253
LEFT,15,10,0,9,False,False,LEFT,254
RIGHT,15,10,0,9,False,False,RIGHT,255
A,15,10,0,9,False,False,A,256
RIGHT,16,10,0,9,False,False,RIGHT,257
START,16,10,0,9,False,False,START,258
R,16,10,0,9,False,False,R,259
L,16,10,0,9,False,False,L,260
R,16,10,0,9,False,False,R,261
LEFT,15,10,0,9,False,False,LEFT,262
B,15,10,0,9,False,False,B,263
SELECT,15,10,0,9,False,False,SELECT,264
START,15,10,0,9,False,False,START,265
R,15,10,0,9,False,False,R,266
B,15,10,0,9,False,False,B,267
B,15,10,0,9,False,False,B,268
A,15,10,0,9,False,False,A,269
START,15,10,0,9,False,False,START,270
RIGHT,15,10,0,9,False,False,RIGHT,271
UP,15,10,0,9,False,False,UP,272
DOWN,15,10,0,9,False,False,DOWN,273
L,15,10,0,9,False,False,L,274
RIGHT,15,10,0,9,False,False,RIGHT,275
R,15,10,0,9,False,False,R,276
B,15,10,0,9,False,False,B,277
B,15,10,0,9,False,False,B,278
RIGHT,16,10,0,9,False,False,RIGHT,279
START,16,10,0,9,False,False,START,280
SELECT,16,10,0,9,False,False,SELECT,281
UP,16,10,0,9,False,False,UP,282
L,16,10,0,9,False,False,L,283
B,16,10,0,9,False,False,B,284
A,16,10,0,9,False,False,A,285
RIGHT,17,10,0,9,False,False,RIGHT,286
DOWN,17,11,0,9,False,False,DOWN,287
RIGHT,18,11,0,9,False,False,RIGHT,288
A,18,11,0,9,False,False,A,289
A,18,11,0,9,False,False,A,290
A,18,11,0,9,False,False,A,291
B,18,11,0,9,False,False,B,292
LEFT,18,11,0,9,False,False,LEFT,293
UP,18,10,0,9,False,False,UP,294
B,18,10,0,9,False,False,B,295
L,18,10,0,9,False,False,L,296
LEFT,17,10,0,9,False,False,LEFT,297
START,17,10,0,9,False,False,START,298
UP,17,9,0,9,False,False,UP,299
SELECT,17,9,0,9,False,False,SELECT,300
START,17,9,0,9,False,False,START,301
LEFT,17,9,0,9,False,False,LEFT,302
L,17,9,0,9,False,False,L,303
B,17,9,0,9,False,False,B,304
LEFT,16,9,0,9,False,False,LEFT,305
START,16,9,0,9,False,False,START,306
UP,16,9,0,9,False,False,UP,307
R,16,9,0,9,False,False,R,308
START,16,9,0,9,False,False,START,309
SELECT,16,9,0,9,False,False,SELECT,310
DOWN,16,9,0,9,False,False,DOWN,311
UP,16,9,0,9,False,False,UP,312
START,16,9,0,9,False,False,START,313
B,16,9,0,9,False,False,B,314
A,16,9,0,9,False,False,A,315
R,16,9,0,9,False,False,R,316
SELECT,16,9,0,9,False,False,SELECT,317
B,16,9,0,9,False,False,B,318
SELECT,16,9,0,9,False,False,SELECT,319
UP,16,9,0,9,False,False,UP,320
START,16,9,0,9,False,False,START,321
L,16,9,0,9,False,False,L,322
L,16,9,0,9,False,False,L,323
RIGHT,16,9,0,9,False,False,RIGHT,324
UP,16,9,0,9,False,False,UP,325
R,16,9,0,9,False,False,R,326
RIGHT,16,9,0,9,False,False,RIGHT,327
DOWN,16,9,0,9,False,False,DOWN,328
DOWN,16,9,0,9,False,False,DOWN,329
RIGHT,16,9,0,9,False,False,RIGHT,330
B,16,9,0,9,False,False,B,331
DOWN,16,10,0,9,False,False,DOWN,332
UP,16,9,0,9,False,False,UP,333
L,16,9,0,9,False,False,L,334
B,16,9,0,9,False,False,B,335
B,16,9,0,9,False,False,B,336
START,16,9,0,9,False,False,START,337
R,16,9,0,9,False,False,R,338
START,16,9,0,9,False,False,START,339
LEFT,15,9,0,9,False,False,LEFT,340
START,15,9,0,9,False,False,START,341
B,15,9,0,9,False,False,B,342
LEFT,14,9,0,9,False,False,LEFT,343
LEFT,13,9,0,9,False,False,LEFT,344
A,13,9,0,9,False,False,A,345
L,13,9,0,9,False,False,L,346
B,13,9,0,9,False,False,B,347
DOWN,13,10,0,9,False,False,DOWN,348
L,13,10,0,9,False,False,L,349
SELECT,13,10,0,9,False,False,SELECT,350
RIGHT,13,10,0,9,False,False,RIGHT,351
DOWN,13,10,0,9,False,False,DOWN,352
A,13,10,0,9,False,False,A,353
B,13,10,0,9,False,False,B,354
L,13,10,0,9,False,False,L,355
SELECT,13,10,0,9,False,False,SELECT,356
DOWN,13,10,0,9,False,False,DOWN,357
DOWN,13,10,0,9,False,False,DOWN,358
START,13,10,0,9,False,False,START,359
DOWN,13,10,0,9,False,False,DOWN,360
SELECT,13,10,0,9,False,False,SELECT,361
LEFT,13,10,0,9,False,False,LEFT,362
START,13,10,0,9,False,False,START,363
LEFT,13,10,0,9,False,False,LEFT,364
RIGHT,13,10,0,9,False,False,RIGHT,365
DOWN,13,10,0,9,False,False,DOWN,366
RIGHT,13,10,0,9,False,False,RIGHT,367
UP,13,10,0,9,False,False,UP,368
DOWN,13,10,0,9,False,False,DOWN,369
L,13,10,0,9,False,False,L,370
LEFT,13,10,0,9,False,False,LEFT,371
SELECT,13,10,0,9,False,False,SELECT,372
DOWN,13,10,0,9,False,False,DOWN,373
START,13,10,0,9,False,False,START,374
A,13,10,0,9,False,False,A,375
START,13,10,0,9,False,False,START,376
RIGHT,13,10,0,9,False,False,RIGHT,377
SELECT,13,10,0,9,False,False,SELECT,378
SELECT,13,10,0,9,False,False,SELECT,379
START,13,10,0,9,False,False,START,380
R,13,10,0,9,False,False,R,381
A,13,10,0,9,False,False,A,382
L,13,10,0,9,False,False,L,383
RIGHT,14,10,0,9,False,False,RIGHT,384
DOWN,14,11,0,9,False,False,DOWN,385
A,14,11,0,9,False,False,A,386
L,14,11,0,9,False,False,L,387
RIGHT,15,11,0,9,False,False,RIGHT,388
SELECT,15,11,0,9,False,False,SELECT,389
L,15,11,0,9,False,False,L,390
R,15,11,0,9,False,False,R,391
LEFT,14,11,0,9,False,False,LEFT,392
LEFT,13,11,0,9,False,False,LEFT,393
START,13,11,0,9,False,False,START,394
SELECT,13,11,0,9,False,False,SELECT,395
START,13,11,0,9,False,False,START,396
L,13,11,0,9,False,False,L,397
RIGHT,14,11,0,9,False,False,RIGHT,398
A,14,11,0,9,False,False,A,399
L,14,11,0,9,False,False,L,400
B,14,11,0,9,False,False,B,401
RIGHT,15,11,0,9,False,False,RIGHT,402
RIGHT,16,11,0,9,False,False,RIGHT,403
A,16,11,0,9,False,False,A,404
DOWN,16,12,0,9,False,False,DOWN,405
SELECT,16,12,0,9,False,False,SELECT,406
R,16,12,0,9,False,False,R,407
DOWN,16,13,0,9,False,False,DOWN,408
UP,16,12,0,9,False,False,UP,409
START,16,12,0,9,False,False,START,410
RIGHT,17,12,0,9,False,False,RIGHT,411
DOWN,17,13,0,9,False,False,DOWN,412
UP,17,12,0,9,False,False,UP,413
L,17,12,0,9,False,False,L,414
R,17,12,0,9,False,False,R,415
LEFT,16,12,0,9,False,False,LEFT,416
SELECT,16,12,0,9,False,False,SELECT,417
DOWN,16,13,0,9,False,False,DOWN,418
LEFT,16,13,0,9,False,False,LEFT,419
A,16,13,0,9,False,False,A,420
LEFT,16,13,0,9,False,False,LEFT,421
R,16,13,0,9,False,False,R,422
DOWN,16,13,0,9,False,False,DOWN,423
START,16,13,0,9,False,False,START,424
R,16,13,0,9,False,False,R,425
UP,16,13,0,9,False,False,UP,426
LEFT,16,13,0,9,False,False,LEFT,427
UP,16,13,0,9,False,False,UP,428
UP,16,13,0,9,False,False,UP,429
LEFT,16,13,0,9,False,False,LEFT,430
SELECT,16,13,0,9,False,False,SELECT,431
A,16,13,0,9,False,False,A,432
L,16,13,0,9,False,False,L,433
UP,16,12,0,9,False,False,UP,434
UP,16,11,0,9,False,False,UP,435
B,16,11,0,9,False,False,B,436
R,16,11,0,9,False,False,R,437
DOWN,16,12,0,9,False,False,DOWN,438
L,16,12,0,9,False,False,L,439
UP,16,11,0,9,False,False,UP,440
L,16,11,0,9,False,False,L,441
A,16,11,0,9,False,False,A,442
LEFT,15,11,0,9,False,False,LEFT,443
A,15,11,0,9,False,False,A,444
START,15,11,0,9,False,False,START,445
RIGHT,15,11,0,9,False,False,RIGHT,446
A,15,11,0,9,False,False,A,447
START,15,11,0,9,False,False,START,448
L,15,11,0,9,False,False,L,449
UP,15,11,0,9,False,False,UP,450
B,15,11,0,9,False,False,B,451
A,15,11,0,9,False,False,A,452
RIGHT,15,11,0,9,False,False,RIGHT,453
RIGHT,15,11,0,9,False,False,RIGHT,454
LEFT,15,11,0,9,False,False,LEFT,455
START,15,11,0,9,False,False,START,456
SELECT,15,11,0,9,False,False,SELECT,457
LEFT,15,11,0,9,False,False,LEFT,458
RIGHT,15,11,0,9,False,False,RIGHT,459
B,15,11,0,9,False,False,B,460
SELECT,15,11,0,9,False,False,SELECT,461
B,15,11,0,9,False,False,B,462
B,15,11,0,9,False,False,B,463
START,15,11,0,9,False,False,START,464
A,15,11,0,9,False,False,A,465
B,15,11,0,9,False,False,B,466
DOWN,15,11,0,9,False,False,DOWN,467
R,15,11,0,9,False,False,R,468
START,15,11,0,9,False,False,START,469
LEFT,15,11,0,9,False,False,LEFT,470
SELECT,15,11,0,9,False,False,SELECT,471
A,15,11,0,9,False,False,A,472
UP,15,11,0,9,False,False,UP,473
UP,15,11,0,9,False,False,UP,474
RIGHT,15,11,0,9,False,False,RIGHT,475
L,15,11,0,9,False,False,L,476
SELECT,15,11,0,9,False,False,SELECT,477
LEFT,15,11,0,9,False,False,LEFT,478
A,15,11,0,9,False,False,A,479
LEFT,15,11,0,9,False,False,LEFT,480
L,15,11,0,9,False,False,L,481
B,15,11,0,9,False,False,B,482
UP,15,11,0,9,False,False,UP,483
START,15,11,0,9,False,False,START,484
R,15,11,0,9,False,False,R,485
DOWN,15,11,0,9,False,False,DOWN,486
UP,15,11,0,9,False,False,UP,487
SELECT,15,11,0,9,False,False,SELECT,488
LEFT,15,11,0,9,False,False,LEFT,489
START,15,11,0,9,False,False,START,490
SELECT,15,11,0,9,False,False,SELECT,491
L,15,11,0,9,False,False,L,492
L,15,11,0,9,False,False,L,493
B,15,11,0,9,False,False,B,494
START,15,11,0,9,False,False,START,495
LEFT,15,11,0,9,False,False,LEFT,496
RIGHT,15,11,0,9,False,False,RIGHT,497
SELECT,15,11,0,9,False,False,SELECT,498
LEFT,15,11,0,9,False,False,LEFT,499
A,15,11,0,9,False,True,A,500
