inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
START,7,3,0,9,False,False,START,86
UP,7,3,0,9,False,False,UP,87
LEFT,7,3,0,9,False,False,LEFT,88
B,7,3,0,9,False,False,B,89
B,7,3,0,9,False,False,B,90
LEFT,6,3,0,9,False,False,LEFT,91
SELECT,6,3,0,9,False,False,SELECT,92
SELECT,6,3,0,9,False,False,SELECT,93
R,6,3,0,9,False,False,R,94
LEFT,6,3,0,9,False,False,LEFT,95
DOWN,6,3,0,9,False,False,DOWN,96
SELECT,6,3,0,9,False,False,SELECT,97
L,6,3,0,9,False,False,L,98
SELECT,6,3,0,9,False,False,SELECT,99
UP,6,3,0,9,False,False,UP,100
A,6,3,0,9,False,False,A,101
UP,6,2,0,9,False,False,UP,102
DOWN,6,3,0,9,False,False,DOWN,103
START,6,3,0,9,False,False,START,104
SELECT,6,3,0,9,False,False,SELECT,105
R,6,3,0,9,False,False,R,106
DOWN,6,3,0,9,False,False,DOWN,107
SELECT,6,3,0,9,False,False,SELECT,108
SELECT,6,3,0,9,False,False,SELECT,109
A,6,3,0,9,False,False,A,110
LEFT,6,3,0,9,False,False,LEFT,111
SELECT,6,3,0,9,False,False,SELECT,112
RIGHT,6,3,0,9,False,False,RIGHT,113
UP,6,3,0,9,False,False,UP,114
RIGHT,6,3,0,9,False,False,RIGHT,115
DOWN,6,3,0,9,False,False,DOWN,116
RIGHT,6,3,0,9,False,False,RIGHT,117
SELECT,6,3,0,9,False,False,SELECT,118
SELECT,6,3,0,9,False,False,SELECT,119
UP,6,3,0,9,False,False,UP,120
LEFT,6,3,0,9,False,False,LEFT,121
DOWN,6,3,0,9,False,False,DOWN,122
A,6,3,0,9,False,False,A,123
R,6,3,0,9,False,False,R,124
RIGHT,6,3,0,9,False,False,RIGHT,125
DOWN,6,3,0,9,False,False,DOWN,126
LEFT,6,3,0,9,False,False,LEFT,127
RIGHT,6,3,0,9,False,False,RIGHT,128
LEFT,6,3,0,9,False,False,LEFT,129
START,6,3,0,9,False,False,START,130
RIGHT,6,3,0,9,False,False,RIGHT,131
LEFT,6,3,0,9,False,False,LEFT,132
R,6,3,0,9,False,False,R,133
LEFT,6,3,0,9,False,False,LEFT,134
SELECT,6,3,0,9,False,False,SELECT,135
UP,6,3,0,9,False,False,UP,136
START,6,3,0,9,False,False,START,137
SELECT,6,3,0,9,False,False,SELECT,138
R,6,3,0,9,False,False,R,139
L,6,3,0,9,False,False,L,140
DOWN,6,3,0,9,False,False,DOWN,141
UP,6,3,0,9,False,False,UP,142
START,6,3,0,9,False,False,START,143
L,6,3,0,9,False,False,L,144
SELECT,6,3,0,9,False,False,SELECT,145
RIGHT,6,3,0,9,False,False,RIGHT,146
A,6,3,0,9,False,False,A,147
A,6,3,0,9,False,False,A,148
RIGHT,6,3,0,9,False,False,RIGHT,149
R,6,3,0,9,False,False,R,150
R,6,3,0,9,False,False,R,151
A,6,3,0,9,False,False,A,152
B,6,3,0,9,False,False,B,153
RIGHT,6,3,0,9,False,False,RIGHT,154
LEFT,6,3,0,9,False,False,LEFT,155
LEFT,6,3,0,9,False,False,LEFT,156
LEFT,6,3,0,9,False,False,LEFT,157
R,6,3,0,9,False,False,R,158
DOWN,6,3,0,9,False,False,DOWN,159
DOWN,6,3,0,9,False,False,DOWN,160
L,6,3,0,9,False,False,L,161
LEFT,6,3,0,9,False,False,LEFT,162
A,6,3,0,9,False,False,A,163
DOWN,6,3,0,9,False,False,DOWN,164
B,6,3,0,9,False,False,B,165
DOWN,6,3,0,9,False,False,DOWN,166
RIGHT,6,3,0,9,False,False,RIGHT,167
UP,6,3,0,9,False,False,UP,168
RIGHT,6,3,0,9,False,False,RIGHT,169
L,6,3,0,9,False,False,L,170
L,6,3,0,9,False,False,L,171
DOWN,6,3,0,9,False,False,DOWN,172
LEFT,6,3,0,9,False,False,LEFT,173
B,6,3,0,9,False,False,B,174
LEFT,6,3,0,9,False,False,LEFT,175
START,6,3,0,9,False,False,START,176
B,6,3,0,9,False,False,B,177
B,6,3,0,9,False,False,B,178
LEFT,5,3,0,9,False,False,LEFT,179
START,5,3,0,9,False,False,START,180
SELECT,5,3,0,9,False,False,SELECT,181
L,5,3,0,9,False,False,L,182
UP,5,3,0,9,False,False,UP,183
START,5,3,0,9,False,False,START,184
RIGHT,5,3,0,9,False,False,RIGHT,185
SELECT,5,3,0,9,False,False,SELECT,186
SELECT,5,3,0,9,False,False,SELECT,187
START,5,3,0,9,False,False,START,188
LEFT,5,3,0,9,False,False,LEFT,189
RIGHT,5,3,0,9,False,False,RIGHT,190
R,5,3,0,9,False,False,R,191
START,5,3,0,9,False,False,START,192
LEFT,5,3,0,9,False,False,LEFT,193
R,5,3,0,9,False,False,R,194
L,5,3,0,9,False,False,L,195
RIGHT,5,3,0,9,False,False,RIGHT,196
RIGHT,5,3,0,9,False,False,RIGHT,197
DOWN,5,3,0,9,False,False,DOWN,198
RIGHT,5,3,0,9,False,False,RIGHT,199
RIGHT,5,3,0,9,False,False,RIGHT,200
DOWN,5,3,0,9,False,False,DOWN,201
START,5,3,0,9,False,False,START,202
RIGHT,5,3,0,9,False,False,RIGHT,203
UP,5,3,0,9,False,False,UP,204
DOWN,5,3,0,9,False,False,DOWN,205
LEFT,5,3,0,9,False,False,LEFT,206
UP,5,3,0,9,False,False,UP,207
LEFT,5,3,0,9,False,False,LEFT,208
SELECT,5,3,0,9,False,False,SELECT,209
RIGHT,5,3,0,9,False,False,RIGHT,210
B,5,3,0,9,False,False,B,211
A,5,3,0,9,False,False,A,212
START,5,3,0,9,False,False,START,213
B,5,3,0,9,False,False,B,214
B,5,3,0,9,False,False,B,215
DOWN,5,4,0,9,False,False,DOWN,216
L,5,4,0,9,False,False,L,217
RIGHT,6,4,0,9,False,False,RIGHT,218
START,6,4,0,9,False,False,START,219
LEFT,5,4,0,9,False,False,LEFT,220
DOWN,5,4,0,9,False,False,DOWN,221
START,5,4,0,9,False,False,START,222
START,5,4,0,9,False,False,START,223
LEFT,4,4,0,9,False,False,LEFT,224
A,4,4,0,9,False,False,A,225
DOWN,4,4,0,9,False,False,DOWN,226
DOWN,4,4,0,9,False,False,DOWN,227
LEFT,3,4,0,9,False,False,LEFT,228
UP,3,3,0,9,False,False,UP,229
LEFT,2,3,0,9,False,False,LEFT,230
UP,2,2,0,9,False,False,UP,231
B,2,2,0,9,False,False,B,232
UP,2,2,0,9,False,False,UP,233
START,2,2,0,9,False,False,START,234
DOWN,2,2,0,9,False,False,DOWN,235
DOWN,2,2,0,9,False,False,DOWN,236
START,2,2,0,9,False,False,START,237
L,2,2,0,9,False,False,L,238
START,2,2,0,9,False,False,START,239
A,2,2,0,9,False,False,A,240
UP,2,2,0,9,False,False,UP,241
SELECT,2,2,0,9,False,False,SELECT,242
B,2,2,0,9,False,False,B,243
L,2,2,0,9,False,False,L,244
A,2,2,0,9,False,False,A,245
R,2,2,0,9,False,False,R,246
DOWN,2,2,0,9,False,False,DOWN,247
START,2,2,0,9,False,False,START,248
DOWN,2,2,0,9,False,False,DOWN,249
SELECT,2,2,0,9,False,False,SELECT,250
RIGHT,2,2,0,9,False,False,RIGHT,251
SELECT,2,2,0,9,False,False,SELECT,252
LEFT,2,2,0,9,False,False,LEFT,253
SELECT,2,2,0,9,False,False,SELECT,254
A,2,2,0,9,False,False,A,255
UP,2,2,0,9,False,False,UP,256
RIGHT,2,2,0,9,False,False,RIGHT,257
RIGHT,2,2,0,9,False,False,RIGHT,258
START,2,2,0,9,False,False,START,259
UP,2,2,0,9,False,False,UP,260
UP,2,2,0,9,False,False,UP,261
R,2,2,0,9,False,False,R,262
RIGHT,3,2,0,9,False,False,RIGHT,263
R,3,2,0,9,False,False,R,264
DOWN,3,3,0,9,False,False,DOWN,265
SELECT,3,3,0,9,False,False,SELECT,266
SELECT,3,3,0,9,False,False,SELECT,267
L,3,3,0,9,False,False,L,268
B,3,3,0,9,False,False,B,269
SELECT,3,3,0,9,False,False,SELECT,270
START,3,3,0,9,False,False,START,271
DOWN,3,3,0,9,False,False,DOWN,272
A,3,3,0,9,False,False,A,273
R,3,3,0,9,False,False,R,274
SELECT,3,3,0,9,False,False,SELECT,275
A,3,3,0,9,False,False,A,276
RIGHT,3,3,0,9,False,False,RIGHT,277
R,3,3,0,9,False,False,R,278
A,3,3,0,9,False,False,A,279
UP,3,2,0,9,False,False,UP,280
R,3,2,0,9,False,False,R,281
A,3,2,0,9,False,False,A,282
RIGHT,4,2,0,9,False,False,RIGHT,283
START,4,2,0,9,False,False,START,284
A,4,2,0,9,False,False,A,285
A,4,2,0,9,False,False,A,286
B,4,2,0,9,False,False,B,287
RIGHT,5,2,0,9,False,False,RIGHT,288
R,5,2,0,9,False,False,R,289
R,5,2,0,9,False,False,R,290
LEFT,4,2,0,9,False,False,LEFT,291
START,4,2,0,9,False,False,START,292
SELECT,4,2,0,9,False,False,SELECT,293
RIGHT,4,2,0,9,False,False,RIGHT,294
A,4,2,0,9,False,False,A,295
R,4,2,0,9,False,False,R,296
START,4,2,0,9,False,False,START,297
UP,4,2,0,9,False,False,UP,298
UP,4,2,0,9,False,False,UP,299
B,4,2,0,9,False,False,B,300
DOWN,4,2,0,9,False,False,DOWN,301
L,4,2,0,9,False,False,L,302
LEFT,4,2,0,9,False,False,LEFT,303
RIGHT,4,2,0,9,False,False,RIGHT,304
RIGHT,4,2,0,9,False,False,RIGHT,305
START,4,2,0,9,False,False,START,306
L,4,2,0,9,False,False,L,307
UP,4,2,0,9,False,False,UP,308
SELECT,4,2,0,9,False,False,SELECT,309
B,4,2,0,9,False,False,B,310
UP,4,2,0,9,False,False,UP,311
LEFT,3,2,0,9,False,False,LEFT,312
DOWN,3,3,0,9,False,False,DOWN,313
L,3,3,0,9,False,False,L,314
UP,3,2,0,9,False,False,UP,315
B,3,2,0,9,False,False,B,316
B,3,2,0,9,False,False,B,317
UP,3,2,0,9,False,False,UP,318
UP,3,2,0,9,False,False,UP,319
LEFT,2,2,0,9,False,False,LEFT,320
B,2,2,0,9,False,False,B,321
A,2,2,0,9,False,False,A,322
DOWN,2,3,0,9,False,False,DOWN,323
SELECT,2,3,0,9,False,False,SELECT,324
LEFT,2,3,0,9,False,False,LEFT,325
DOWN,2,4,0,9,False,False,DOWN,326
START,2,4,0,9,False,False,START,327
SELECT,2,4,0,9,False,False,SELECT,328
L,2,4,0,9,False,False,L,329
L,2,4,0,9,False,False,L,330
A,2,4,0,9,False,False,A,331
UP,2,4,0,9,False,False,UP,332
SELECT,2,4,0,9,False,False,SELECT,333
R,2,4,0,9,False,False,R,334
UP,2,4,0,9,False,False,UP,335
DOWN,2,4,0,9,False,False,DOWN,336
R,2,4,0,9,False,False,R,337
LEFT,2,4,0,9,False,False,LEFT,338
L,2,4,0,9,False,False,L,339
SELECT,2,4,0,9,False,False,SELECT,340
B,2,4,0,9,False,False,B,341
START,2,4,0,9,False,False,START,342
R,2,4,0,9,False,False,R,343
DOWN,2,4,0,9,False,False,DOWN,344
UP,2,4,0,9,False,False,UP,345
R,2,4,0,9,False,False,R,346
L,2,4,0,9,False,False,L,347
B,2,4,0,9,False,False,B,348
A,2,4,0,9,False,False,A,349
L,2,4,0,9,False,False,L,350
L,2,4,0,9,False,False,L,351
B,2,4,0,9,False,False,B,352
START,2,4,0,9,False,False,START,353
R,2,4,0,9,False,False,R,354
R,2,4,0,9,False,False,R,355
A,2,4,0,9,False,False,A,356
B,2,4,0,9,False,False,B,357
LEFT,2,4,0,9,False,False,LEFT,358
START,2,4,0,9,False,False,START,359
A,2,4,0,9,False,False,A,360
DOWN,2,4,0,9,False,False,DOWN,361
A,2,4,0,9,False,False,A,362
UP,2,4,0,9,False,False,UP,363
R,2,4,0,9,False,False,R,364
LEFT,2,4,0,9,False,False,LEFT,365
B,2,4,0,9,False,False,B,366
UP,2,3,0,9,False,False,UP,367
R,2,3,0,9,False,False,R,368
A,2,3,0,9,False,False,A,369
L,2,3,0,9,False,False,L,370
R,2,3,0,9,False,False,R,371
A,2,3,0,9,False,False,A,372
RIGHT,3,3,0,9,False,False,RIGHT,373
R,3,3,0,9,False,False,R,374
UP,3,2,0,9,False,False,UP,375
RIGHT,4,2,0,9,False,False,RIGHT,376
UP,4,2,0,9,False,False,UP,377
L,4,2,0,9,False,False,L,378
A,4,2,0,9,False,False,A,379
SELECT,4,2,0,9,False,False,SELECT,380
DOWN,4,2,0,9,False,False,DOWN,381
A,4,2,0,9,False,False,A,382
UP,4,2,0,9,False,False,UP,383
UP,4,2,0,9,False,False,UP,384
LEFT,4,2,0,9,False,False,LEFT,385
SELECT,4,2,0,9,False,False,SELECT,386
DOWN,4,2,0,9,False,False,DOWN,387
L,4,2,0,9,False,False,L,388
R,4,2,0,9,False,False,R,389
START,4,2,0,9,False,False,START,390
L,4,2,0,9,False,False,L,391
DOWN,4,2,0,9,False,False,DOWN,392
R,4,2,0,9,False,False,R,393
RIGHT,4,2,0,9,False,False,RIGHT,394
UP,4,2,0,9,False,False,UP,395
LEFT,4,2,0,9,False,False,LEFT,396
L,4,2,0,9,False,False,L,397
UP,4,2,0,9,False,False,UP,398
A,4,2,0,9,False,False,A,399
LEFT,4,2,0,9,False,False,LEFT,400
A,4,2,0,9,False,False,A,401
A,4,2,0,9,False,False,A,402
A,4,2,0,9,False,False,A,403
UP,4,2,0,9,False,False,UP,404
UP,4,2,0,9,False,False,UP,405
RIGHT,5,2,0,9,False,False,RIGHT,406
LEFT,4,2,0,9,False,False,LEFT,407
L,4,2,0,9,False,False,L,408
B,4,2,0,9,False,False,B,409
LEFT,3,2,0,9,False,False,LEFT,410
DOWN,3,3,0,9,False,False,DOWN,411
L,3,3,0,9,False,False,L,412
B,3,3,0,9,False,False,B,413
A,3,3,0,9,False,False,A,414
SELECT,3,3,0,9,False,False,SELECT,415
DOWN,3,3,0,9,False,False,DOWN,416
SELECT,3,3,0,9,False,False,SELECT,417
R,3,3,0,9,False,False,R,418
DOWN,3,3,0,9,False,False,DOWN,419
R,3,3,0,9,False,False,R,420
L,3,3,0,9,False,False,L,421
R,3,3,0,9,False,False,R,422
RIGHT,3,3,0,9,False,False,RIGHT,423
A,3,3,0,9,False,False,A,424
SELECT,3,3,0,9,False,False,SELECT,425
R,3,3,0,9,False,False,R,426
L,3,3,0,9,False,False,L,427
B,3,3,0,9,False,False,B,428
START,3,3,0,9,False,False,START,429
B,3,3,0,9,False,False,B,430
L,3,3,0,9,False,False,L,431
A,3,3,0,9,False,False,A,432
R,3,3,0,9,False,False,R,433
R,3,3,0,9,False,False,R,434
B,3,3,0,9,False,False,B,435
RIGHT,4,3,0,9,False,False,RIGHT,436
DOWN,4,4,0,9,False,False,DOWN,437
UP,4,3,0,9,False,False,UP,438
DOWN,4,4,0,9,False,False,DOWN,439
B,4,4,0,9,False,False,B,440
RIGHT,5,4,0,9,False,False,RIGHT,441
UP,5,3,0,9,False,False,UP,442
A,5,3,0,9,False,False,A,443
R,5,3,0,9,False,False,R,444
B,5,3,0,9,False,False,B,445
START,5,3,0,9,False,False,START,446
UP,5,3,0,9,False,False,UP,447
UP,5,3,0,9,False,False,UP,448
A,5,3,0,9,False,False,A,449
SELECT,5,3,0,9,False,False,SELECT,450
UP,5,3,0,9,False,False,UP,451
R,5,3,0,9,False,False,R,452
DOWN,5,3,0,9,False,False,DOWN,453
R,5,3,0,9,False,False,R,454
UP,5,3,0,9,False,False,UP,455
B,5,3,0,9,False,False,B,456
R,5,3,0,9,False,False,R,457
B,5,3,0,9,False,False,B,458
UP,5,3,0,9,False,False,UP,459
SELECT,5,3,0,9,False,False,SELECT,460
DOWN,5,3,0,9,False,False,DOWN,461
R,5,3,0,9,False,False,R,462
R,5,3,0,9,False,False,R,463
SELECT,5,3,0,9,False,False,SELECT,464
A,5,3,0,9,False,False,A,465
SELECT,5,3,0,9,False,False,SELECT,466
A,5,3,0,9,False,False,A,467
DOWN,5,3,0,9,False,False,DOWN,468
R,5,3,0,9,False,False,R,469
UP,5,3,0,9,False,False,UP,470
R,5,3,0,9,False,False,R,471
L,5,3,0,9,False,False,L,472
START,5,3,0,9,False,False,START,473
START,5,3,0,9,False,False,START,474
UP,5,3,0,9,False,False,UP,475
B,5,3,0,9,False,False,B,476
LEFT,5,3,0,9,False,False,LEFT,477
UP,5,3,0,9,False,False,UP,478
A,5,3,0,9,False,False,A,479
R,5,3,0,9,False,False,R,480
B,5,3,0,9,False,False,B,481
LEFT,4,3,0,9,False,False,LEFT,482
L,4,3,0,9,False,False,L,483
DOWN,4,4,0,9,False,False,DOWN,484
B,4,4,0,9,False,False,B,485
DOWN,4,4,0,9,False,False,DOWN,486
SELECT,4,4,0,9,False,False,SELECT,487
LEFT,4,4,0,9,False,False,LEFT,488
A,4,4,0,9,False,False,A,489
R,4,4,0,9,False,False,R,490
A,4,4,0,9,False,False,A,491
RIGHT,4,4,0,9,False,False,RIGHT,492
L,4,4,0,9,False,False,L,493
UP,4,4,0,9,False,False,UP,494
R,4,4,0,9,False,False,R,495
LEFT,4,4,0,9,False,False,LEFT,496
DOWN,4,4,0,9,False,False,DOWN,497
DOWN,4,4,0,9,False,False,DOWN,498
SELECT,4,4,0,9,False,False,SELECT,499
DOWN,4,4,0,9,False,True,DOWN,500
