inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
B,12,6,0,9,False,False,B,326
UP,12,6,0,9,False,False,UP,327
B,12,6,0,9,False,False,B,328
SELECT,12,6,0,9,False,False,SELECT,329
SELECT,12,6,0,9,False,False,SELECT,330
B,12,6,0,9,False,False,B,331
START,12,6,0,9,False,False,START,332
DOWN,12,6,0,9,False,False,DOWN,333
A,12,6,0,9,False,False,A,334
A,12,6,0,9,False,False,A,335
A,12,6,0,9,False,False,A,336
SELECT,12,6,0,9,False,False,SELECT,337
LEFT,12,6,0,9,False,False,LEFT,338
START,12,6,0,9,False,False,START,339
DOWN,12,6,0,9,False,False,DOWN,340
UP,12,6,0,9,False,False,UP,341
DOWN,12,6,0,9,False,False,DOWN,342
LEFT,12,6,0,9,False,False,LEFT,343
UP,12,6,0,9,False,False,UP,344
B,12,6,0,9,False,False,B,345
SELECT,12,6,0,9,False,False,SELECT,346
L,12,6,0,9,False,False,L,347
START,12,6,0,9,False,False,START,348
SELECT,12,6,0,9,False,False,SELECT,349
L,12,6,0,9,False,False,L,350
A,12,6,0,9,False,False,A,351
SELECT,12,6,0,9,False,False,SELECT,352
L,12,6,0,9,False,False,L,353
RIGHT,12,6,0,9,False,False,RIGHT,354
L,12,6,0,9,False,False,L,355
LEFT,12,6,0,9,False,False,LEFT,356
RIGHT,12,6,0,9,False,False,RIGHT,357
R,12,6,0,9,False,False,R,358
UP,12,6,0,9,False,False,UP,359
SELECT,12,6,0,9,False,False,SELECT,360
START,12,6,0,9,False,False,START,361
A,12,6,0,9,False,False,A,362
L,12,6,0,9,False,False,L,363
DOWN,12,6,0,9,False,False,DOWN,364
A,12,6,0,9,False,False,A,365
UP,12,6,0,9,False,False,UP,366
A,12,6,0,9,False,False,A,367
SELECT,12,6,0,9,False,False,SELECT,368
L,12,6,0,9,False,False,L,369
R,12,6,0,9,False,False,R,370
L,12,6,0,9,False,False,L,371
B,12,6,0,9,False,False,B,372
RIGHT,12,6,0,9,False,False,RIGHT,373
SELECT,12,6,0,9,False,False,SELECT,374
RIGHT,12,6,0,9,False,False,RIGHT,375
B,12,6,0,9,False,False,B,376
B,12,6,0,9,False,False,B,377
START,12,6,0,9,False,False,START,378
RIGHT,12,6,0,9,False,False,RIGHT,379
L,12,6,0,9,False,False,L,380
DOWN,12,6,0,9,False,False,DOWN,381
DOWN,12,6,0,9,False,False,DOWN,382
LEFT,12,6,0,9,False,False,LEFT,383
SELECT,12,6,0,9,False,False,SELECT,384
START,12,6,0,9,False,False,START,385
L,12,6,0,9,False,False,L,386
L,12,6,0,9,False,False,L,387
SELECT,12,6,0,9,False,False,SELECT,388
RIGHT,12,6,0,9,False,False,RIGHT,389
R,12,6,0,9,False,False,R,390
B,12,6,0,9,False,False,B,391
DOWN,12,7,0,9,False,False,DOWN,392
UP,12,6,0,9,False,False,UP,393
SELECT,12,6,0,9,False,False,SELECT,394
START,12,6,0,9,False,False,START,395
L,12,6,0,9,False,False,L,396
UP,12,6,0,9,False,False,UP,397
START,12,6,0,9,False,False,START,398
UP,12,6,0,9,False,False,UP,399
UP,12,6,0,9,False,False,UP,400
START,12,6,0,9,False,False,START,401
START,12,6,0,9,False,False,START,402
SELECT,12,6,0,9,False,False,SELECT,403
LEFT,12,6,0,9,False,False,LEFT,404
R,12,6,0,9,False,False,R,405
A,12,6,0,9,False,False,A,406
SELECT,12,6,0,9,False,False,SELECT,407
UP,12,6,0,9,False,False,UP,408
LEFT,12,6,0,9,False,False,LEFT,409
SELECT,12,6,0,9,False,False,SELECT,410
A,12,6,0,9,False,False,A,411
LEFT,12,6,0,9,False,False,LEFT,412
SELECT,12,6,0,9,False,False,SELECT,413
SELECT,12,6,0,9,False,False,SELECT,414
B,12,6,0,9,False,False,B,415
RIGHT,12,6,0,9,False,False,RIGHT,416
RIGHT,12,6,0,9,False,False,RIGHT,417
R,12,6,0,9,False,False,R,418
START,12,6,0,9,False,False,START,419
DOWN,12,6,0,9,False,False,DOWN,420
UP,12,6,0,9,False,False,UP,421
START,12,6,0,9,False,False,START,422
LEFT,11,6,0,9,False,False,LEFT,423
L,11,6,0,9,False,False,L,424
LEFT,10,6,0,9,False,False,LEFT,425
UP,10,5,0,9,False,False,UP,426
SELECT,10,5,0,9,False,False,SELECT,427
DOWN,10,6,0,9,False,False,DOWN,428
SELECT,10,6,0,9,False,False,SELECT,429
START,10,6,0,9,False,False,START,430
A,10,6,0,9,False,False,A,431
L,10,6,0,9,False,False,L,432
LEFT,10,6,0,9,False,False,LEFT,433
B,10,6,0,9,False,False,B,434
L,10,6,0,9,False,False,L,435
R,10,6,0,9,False,False,R,436
R,10,6,0,9,False,False,R,437
R,10,6,0,9,False,False,R,438
DOWN,10,6,0,9,False,False,DOWN,439
RIGHT,10,6,0,9,False,False,RIGHT,440
RIGHT,10,6,0,9,False,False,RIGHT,441
DOWN,10,6,0,9,False,False,DOWN,442
L,10,6,0,9,False,False,L,443
DOWN,10,6,0,9,False,False,DOWN,444
A,10,6,0,9,False,False,A,445
DOWN,10,6,0,9,False,False,DOWN,446
B,10,6,0,9,False,False,B,447
START,10,6,0,9,False,False,START,448
DOWN,10,6,0,9,False,False,DOWN,449
B,10,6,0,9,False,False,B,450
UP,10,5,0,9,False,False,UP,451
UP,10,4,0,9,False,False,UP,452
RIGHT,11,4,0,9,False,False,RIGHT,453
B,11,4,0,9,False,False,B,454
START,11,4,0,9,False,False,START,455
B,11,4,0,9,False,False,B,456
DOWN,11,5,0,9,False,False,DOWN,457
RIGHT,12,5,0,9,False,False,RIGHT,458
B,12,5,0,9,False,False,B,459
DOWN,12,6,0,9,False,False,DOWN,460
LEFT,11,6,0,9,False,False,LEFT,461
B,11,6,0,9,False,False,B,462
R,11,6,0,9,False,False,R,463
SELECT,11,6,0,9,False,False,SELECT,464
B,11,6,0,9,False,False,B,465
DOWN,11,6,0,9,False,False,DOWN,466
START,11,6,0,9,False,False,START,467
UP,11,6,0,9,False,False,UP,468
B,11,6,0,9,False,False,B,469
R,11,6,0,9,False,False,R,470
R,11,6,0,9,False,False,R,471
UP,11,6,0,9,False,False,UP,472
L,11,6,0,9,False,False,L,473
START,11,6,0,9,False,False,START,474
DOWN,11,6,0,9,False,False,DOWN,475
L,11,6,0,9,False,False,L,476
LEFT,11,6,0,9,False,False,LEFT,477
B,11,6,0,9,False,False,B,478
A,11,6,0,9,False,False,A,479
R,11,6,0,9,False,False,R,480
R,11,6,0,9,False,False,R,481
A,11,6,0,9,False,False,A,482
LEFT,10,6,0,9,False,False,LEFT,483
DOWN,10,7,0,9,False,False,DOWN,484
LEFT,9,7,0,9,False,False,LEFT,485
LEFT,8,7,0,9,False,False,LEFT,486
SELECT,8,7,0,9,False,False,SELECT,487
DOWN,8,7,0,9,False,False,DOWN,488
A,8,7,0,9,False,False,A,489
LEFT,8,7,0,9,False,False,LEFT,490
A,8,7,0,9,False,False,A,491
DOWN,8,7,0,9,False,False,DOWN,492
A,8,7,0,9,False,False,A,493
LEFT,8,7,0,9,False,False,LEFT,494
START,8,7,0,9,False,False,START,495
LEFT,8,7,0,9,False,False,LEFT,496
LEFT,8,7,0,9,False,False,LEFT,497
R,8,7,0,9,False,False,R,498
L,8,7,0,9,False,False,L,499
LEFT,8,7,0,9,False,True,LEFT,500
