inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
R,8,10,0,9,False,False,R,131
RIGHT,9,10,0,9,False,False,RIGHT,132
UP,9,9,0,9,False,False,UP,133
UP,9,8,0,9,False,False,UP,134
LEFT,8,8,0,9,False,False,LEFT,135
START,8,8,0,9,False,False,START,136
L,8,8,0,9,False,False,L,137
LEFT,8,8,0,9,False,False,LEFT,138
RIGHT,9,8,0,9,False,False,RIGHT,139
SELECT,9,8,0,9,False,False,SELECT,140
UP,9,8,0,9,False,False,UP,141
DOWN,9,8,0,9,False,False,DOWN,142
DOWN,9,8,0,9,False,False,DOWN,143
DOWN,9,8,0,9,False,False,DOWN,144
SELECT,9,8,0,9,False,False,SELECT,145
L,9,8,0,9,False,False,L,146
A,9,8,0,9,False,False,A,147
SELECT,9,8,0,9,False,False,SELECT,148
B,9,8,0,9,False,False,B,149
START,9,8,0,9,False,False,START,150
START,9,8,0,9,False,False,START,151
R,9,8,0,9,False,False,R,152
R,9,8,0,9,False,False,R,153
UP,9,8,0,9,False,False,UP,154
START,9,8,0,9,False,False,START,155
A,9,8,0,9,False,False,A,156
RIGHT,10,8,0,9,False,False,RIGHT,157
RIGHT,11,8,0,9,False,False,RIGHT,158
LEFT,10,8,0,9,False,False,LEFT,159
L,10,8,0,9,False,False,L,160
B,10,8,0,9,False,False,B,161
START,10,8,0,9,False,False,START,162
B,10,8,0,9,False,False,B,163
START,10,8,0,9,False,False,START,164
SELECT,10,8,0,9,False,False,SELECT,165
B,10,8,0,9,False,False,B,166
B,10,8,0,9,False,False,B,167
RIGHT,11,8,0,9,False,False,RIGHT,168
DOWN,11,9,0,9,False,False,DOWN,169
LEFT,10,9,0,9,False,False,LEFT,170
UP,10,8,0,9,False,False,UP,171
UP,10,7,0,9,False,False,UP,172
DOWN,10,8,0,9,False,False,DOWN,173
START,10,8,0,9,False,False,START,174
START,10,8,0,9,False,False,START,175
SELECT,10,8,0,9,False,False,SELECT,176
B,10,8,0,9,False,False,B,177
DOWN,10,8,0,9,False,False,DOWN,178
R,10,8,0,9,False,False,R,179
R,10,8,0,9,False,False,R,180
UP,10,8,0,9,False,False,UP,181
DOWN,10,8,0,9,False,False,DOWN,182
L,10,8,0,9,False,False,L,183
SELECT,10,8,0,9,False,False,SELECT,184
B,10,8,0,9,False,False,B,185
R,10,8,0,9,False,False,R,186
SELECT,10,8,0,9,False,False,SELECT,187
B,10,8,0,9,False,False,B,188
RIGHT,10,8,0,9,False,False,RIGHT,189
A,10,8,0,9,False,False,A,190
RIGHT,10,8,0,9,False,False,RIGHT,191
START,10,8,0,9,False,False,START,192
R,10,8,0,9,False,False,R,193
SELECT,10,8,0,9,False,False,SELECT,194
DOWN,10,8,0,9,False,False,DOWN,195
DOWN,10,8,0,9,False,False,DOWN,196
B,10,8,0,9,False,False,B,197
SELECT,10,8,0,9,False,False,SELECT,198
L,10,8,0,9,False,False,L,199
B,10,8,0,9,False,False,B,200
LEFT,10,8,0,9,False,False,LEFT,201
B,10,8,0,9,False,False,B,202
START,10,8,0,9,False,False,START,203
B,10,8,0,9,False,False,B,204
SELECT,10,8,0,9,False,False,SELECT,205
RIGHT,10,8,0,9,False,False,RIGHT,206
UP,10,8,0,9,False,False,UP,207
R,10,8,0,9,False,False,R,208
SELECT,10,8,0,9,False,False,SELECT,209
L,10,8,0,9,False,False,L,210
L,10,8,0,9,False,False,L,211
UP,10,8,0,9,False,False,UP,212
A,10,8,0,9,False,False,A,213
LEFT,9,8,0,9,False,False,LEFT,214
UP,9,7,0,9,False,False,UP,215
LEFT,8,7,0,9,False,False,LEFT,216
SELECT,8,7,0,9,False,False,SELECT,217
L,8,7,0,9,False,False,L,218
RIGHT,8,7,0,9,False,False,RIGHT,219
R,8,7,0,9,False,False,R,220
A,8,7,0,9,False,False,A,221
UP,8,6,0,9,False,False,UP,222
UP,8,5,0,9,False,False,UP,223
UP,8,4,0,9,False,False,UP,224
B,8,4,0,9,False,False,B,225
DOWN,8,5,0,9,False,False,DOWN,226
LEFT,7,5,0,9,False,False,LEFT,227
START,7,5,0,9,False,False,START,228
A,7,5,0,9,False,False,A,229
R,7,5,0,9,False,False,R,230
R,7,5,0,9,False,False,R,231
R,7,5,0,9,False,False,R,232
RIGHT,7,5,0,9,False,False,RIGHT,233
DOWN,7,5,0,9,False,False,DOWN,234
RIGHT,7,5,0,9,False,False,RIGHT,235
A,7,5,0,9,False,False,A,236
SELECT,7,5,0,9,False,False,SELECT,237
DOWN,7,5,0,9,False,False,DOWN,238
UP,7,5,0,9,False,False,UP,239
RIGHT,7,5,0,9,False,False,RIGHT,240
DOWN,7,5,0,9,False,False,DOWN,241
A,7,5,0,9,False,False,A,242
A,7,5,0,9,False,False,A,243
B,7,5,0,9,False,False,B,244
L,7,5,0,9,False,False,L,245
DOWN,7,5,0,9,False,False,DOWN,246
LEFT,7,5,0,9,False,False,LEFT,247
L,7,5,0,9,False,False,L,248
A,7,5,0,9,False,False,A,249
B,7,5,0,9,False,False,B,250
UP,7,5,0,9,False,False,UP,251
START,7,5,0,9,False,False,START,252
START,7,5,0,9,False,False,START,253
START,7,5,0,9,False,False,START,254
B,7,5,0,9,False,False,B,255
UP,7,5,0,9,False,False,UP,256
RIGHT,7,5,0,9,False,False,RIGHT,257
SELECT,7,5,0,9,False,False,SELECT,258
RIGHT,7,5,0,9,False,False,RIGHT,259
UP,7,5,0,9,False,False,UP,260
SELECT,7,5,0,9,False,False,SELECT,261
A,7,5,0,9,False,False,A,262
L,7,5,0,9,False,False,L,263
RIGHT,7,5,0,9,False,False,RIGHT,264
LEFT,7,5,0,9,False,False,LEFT,265
A,7,5,0,9,False,False,A,266
R,7,5,0,9,False,False,R,267
RIGHT,7,5,0,9,False,False,RIGHT,268
A,7,5,0,9,False,False,A,269
R,7,5,0,9,False,False,R,270
LEFT,7,5,0,9,False,False,LEFT,271
SELECT,7,5,0,9,False,False,SELECT,272
START,7,5,0,9,False,False,START,273
DOWN,7,5,0,9,False,False,DOWN,274
DOWN,7,5,0,9,False,False,DOWN,275
R,7,5,0,9,False,False,R,276
START,7,5,0,9,False,False,START,277
START,7,5,0,9,False,False,START,278
START,7,5,0,9,False,False,START,279
B,7,5,0,9,False,False,B,280
UP,7,5,0,9,False,False,UP,281
R,7,5,0,9,False,False,R,282
LEFT,7,5,0,9,False,False,LEFT,283
B,7,5,0,9,False,False,B,284
LEFT,7,5,0,9,False,False,LEFT,285
RIGHT,8,5,0,9,False,False,RIGHT,286
START,8,5,0,9,False,False,START,287
L,8,5,0,9,False,False,L,288
START,8,5,0,9,False,False,START,289
R,8,5,0,9,False,False,R,290
B,8,5,0,9,False,False,B,291
UP,8,4,0,9,False,False,UP,292
LEFT,7,4,0,9,False,False,LEFT,293
SELECT,7,4,0,9,False,False,SELECT,294
LEFT,7,4,0,9,False,False,LEFT,295
A,7,4,0,9,False,False,A,296
A,7,4,0,9,False,False,A,297
L,7,4,0,9,False,False,L,298
L,7,4,0,9,False,False,L,299
R,7,4,0,9,False,False,R,300
DOWN,7,4,0,9,False,False,DOWN,301
RIGHT,7,4,0,9,False,False,RIGHT,302
SELECT,7,4,0,9,False,False,SELECT,303
B,7,4,0,9,False,False,B,304
R,7,4,0,9,False,False,R,305
DOWN,7,4,0,9,False,False,DOWN,306
LEFT,7,4,0,9,False,False,LEFT,307
L,7,4,0,9,False,False,L,308
A,7,4,0,9,False,False,A,309
L,7,4,0,9,False,False,L,310
R,7,4,0,9,False,False,R,311
START,7,4,0,9,False,False,START,312
SELECT,7,4,0,9,False,False,SELECT,313
LEFT,7,4,0,9,False,False,LEFT,314
A,7,4,0,9,False,False,A,315
DOWN,7,4,0,9,False,False,DOWN,316
UP,7,4,0,9,False,False,UP,317
START,7,4,0,9,False,False,START,318
RIGHT,7,4,0,9,False,False,RIGHT,319
START,7,4,0,9,False,False,START,320
B,7,4,0,9,False,False,B,321
DOWN,7,4,0,9,False,False,DOWN,322
RIGHT,7,4,0,9,False,False,RIGHT,323
UP,7,4,0,9,False,False,UP,324
LEFT,7,4,0,9,False,False,LEFT,325
SELECT,7,4,0,9,False,False,SELECT,326
DOWN,7,4,0,9,False,False,DOWN,327
B,7,4,0,9,False,False,B,328
A,7,4,0,9,False,False,A,329
START,7,4,0,9,False,False,START,330
R,7,4,0,9,False,False,R,331
L,7,4,0,9,False,False,L,332
L,7,4,0,9,False,False,L,333
B,7,4,0,9,False,False,B,334
RIGHT,8,4,0,9,False,False,RIGHT,335
R,8,4,0,9,False,False,R,336
UP,8,3,0,9,False,False,UP,337
RIGHT,9,3,0,9,False,False,RIGHT,338
START,9,3,0,9,False,False,START,339
SELECT,9,3,0,9,False,False,SELECT,340
UP,9,3,0,9,False,False,UP,341
R,9,3,0,9,False,False,R,342
START,9,3,0,9,False,False,START,343
RIGHT,10,3,0,9,False,False,RIGHT,344
A,10,3,0,9,False,False,A,345
SELECT,10,3,0,9,False,False,SELECT,346
LEFT,10,3,0,9,False,False,LEFT,347
UP,10,3,0,9,False,False,UP,348
R,10,3,0,9,False,False,R,349
SELECT,10,3,0,9,False,False,SELECT,350
L,10,3,0,9,False,False,L,351
A,10,3,0,9,False,False,A,352
R,10,3,0,9,False,False,R,353
RIGHT,10,3,0,9,False,False,RIGHT,354
A,10,3,0,9,False,False,A,355
RIGHT,10,3,0,9,False,False,RIGHT,356
B,10,3,0,9,False,False,B,357
A,10,3,0,9,False,False,A,358
RIGHT,11,3,0,9,False,False,RIGHT,359
B,11,3,0,9,False,False,B,360
R,11,3,0,9,False,False,R,361
R,11,3,0,9,False,False,R,362
UP,11,2,0,9,False,False,UP,363
RIGHT,12,2,0,9,False,False,RIGHT,364
RIGHT,13,2,0,9,False,False,RIGHT,365
LEFT,12,2,0,9,False,False,LEFT,366
B,12,2,0,9,False,False,B,367
L,12,2,0,9,False,False,L,368
DOWN,12,3,0,9,False,False,DOWN,369
RIGHT,13,3,0,9,False,False,RIGHT,370
RIGHT,14,3,0,9,False,False,RIGHT,371
LEFT,13,3,0,9,False,False,LEFT,372
A,13,3,0,9,False,False,A,373
UP,13,2,0,9,False,False,UP,374
RIGHT,14,2,0,9,False,False,RIGHT,375
RIGHT,15,2,0,9,False,False,RIGHT,376
START,15,2,0,9,False,False,START,377
B,15,2,0,9,False,False,B,378
DOWN,15,3,0,9,False,False,DOWN,379
SELECT,15,3,0,9,False,False,SELECT,380
L,15,3,0,9,False,False,L,381
LEFT,14,3,0,9,False,False,LEFT,382
A,14,3,0,9,False,False,A,383
RIGHT,15,3,0,9,False,False,RIGHT,384
LEFT,14,3,0,9,False,False,LEFT,385
START,14,3,0,9,False,False,START,386
L,14,3,0,9,False,False,L,387
A,14,3,0,9,False,False,A,388
DOWN,14,3,0,9,False,False,DOWN,389
SELECT,14,3,0,9,False,False,SELECT,390
A,14,3,0,9,False,False,A,391
R,14,3,0,9,False,False,R,392
LEFT,14,3,0,9,False,False,LEFT,393
A,14,3,0,9,False,False,A,394
START,14,3,0,9,False,False,START,395
R,14,3,0,9,False,False,R,396
UP,14,3,0,9,False,False,UP,397
RIGHT,14,3,0,9,False,False,RIGHT,398
SELECT,14,3,0,9,False,False,SELECT,399
RIGHT,14,3,0,9,False,False,RIGHT,400
R,14,3,0,9,False,False,R,401
START,14,3,0,9,False,False,START,402
L,14,3,0,9,False,False,L,403
A,14,3,0,9,False,False,A,404
B,14,3,0,9,False,False,B,405
RIGHT,14,3,0,9,False,False,RIGHT,406
UP,14,3,0,9,False,False,UP,407
DOWN,14,3,0,9,False,False,DOWN,408
R,14,3,0,9,False,False,R,409
RIGHT,14,3,0,9,False,False,RIGHT,410
B,14,3,0,9,False,False,B,411
SELECT,14,3,0,9,False,False,SELECT,412
DOWN,14,3,0,9,False,False,DOWN,413
START,14,3,0,9,False,False,START,414
B,14,3,0,9,False,False,B,415
L,14,3,0,9,False,False,L,416
R,14,3,0,9,False,False,R,417
UP,14,3,0,9,False,False,UP,418
R,14,3,0,9,False,False,R,419
A,14,3,0,9,False,False,A,420
DOWN,14,3,0,9,False,False,DOWN,421
DOWN,14,3,0,9,False,False,DOWN,422
A,14,3,0,9,False,False,A,423
DOWN,14,3,0,9,False,False,DOWN,424
A,14,3,0,9,False,False,A,425
B,14,3,0,9,False,False,B,426
LEFT,13,3,0,9,False,False,LEFT,427
L,13,3,0,9,False,False,L,428
UP,13,2,0,9,False,False,UP,429
SELECT,13,2,0,9,False,False,SELECT,430
RIGHT,14,2,0,9,False,False,RIGHT,431
SELECT,14,2,0,9,False,False,SELECT,432
R,14,2,0,9,False,False,R,433
R,14,2,0,9,False,False,R,434
SELECT,14,2,0,9,False,False,SELECT,435
A,14,2,0,9,False,False,A,436
SELECT,14,2,0,9,False,False,SELECT,437
START,14,2,0,9,False,False,START,438
LEFT,14,2,0,9,False,False,LEFT,439
RIGHT,14,2,0,9,False,False,RIGHT,440
L,14,2,0,9,False,False,L,441
R,14,2,0,9,False,False,R,442
L,14,2,0,9,False,False,L,443
A,14,2,0,9,False,False,A,444
B,14,2,0,9,False,False,B,445
START,14,2,0,9,False,False,START,446
LEFT,14,2,0,9,False,False,LEFT,447
START,14,2,0,9,False,False,START,448
A,14,2,0,9,False,False,A,449
SELECT,14,2,0,9,False,False,SELECT,450
A,14,2,0,9,False,False,A,451
LEFT,13,2,0,9,False,False,LEFT,452
B,13,2,0,9,False,False,B,453
DOWN,13,3,0,9,False,False,DOWN,454
L,13,3,0,9,False,False,L,455
DOWN,13,4,0,9,False,False,DOWN,456
A,13,4,0,9,False,False,A,457
DOWN,13,4,0,9,False,False,DOWN,458
LEFT,12,4,0,9,False,False,LEFT,459
L,12,4,0,9,False,False,L,460
RIGHT,13,4,0,9,False,False,RIGHT,461
B,13,4,0,9,False,False,B,462
START,13,4,0,9,False,False,START,463
L,13,4,0,9,False,False,L,464
L,13,4,0,9,False,False,L,465
B,13,4,0,9,False,False,B,466
RIGHT,14,4,0,9,False,False,RIGHT,467
B,14,4,0,9,False,False,B,468
L,14,4,0,9,False,False,L,469
SELECT,14,4,0,9,False,False,SELECT,470
DOWN,14,4,0,9,False,False,DOWN,471
DOWN,14,4,0,9,False,False,DOWN,472
R,14,4,0,9,False,False,R,473
L,14,4,0,9,False,False,L,474
DOWN,14,4,0,9,False,False,DOWN,475
RIGHT,14,4,0,9,False,False,RIGHT,476
SELECT,14,4,0,9,False,False,SELECT,477
SELECT,14,4,0,9,False,False,SELECT,478
A,14,4,0,9,False,False,A,479
A,14,4,0,9,False,False,A,480
L,14,4,0,9,False,False,L,481
RIGHT,14,4,0,9,False,False,RIGHT,482
B,14,4,0,9,False,False,B,483
UP,14,4,0,9,False,False,UP,484
A,14,4,0,9,False,False,A,485
LEFT,13,4,0,9,False,False,LEFT,486
START,13,4,0,9,False,False,START,487
A,13,4,0,9,False,False,A,488
R,13,4,0,9,False,False,R,489
DOWN,13,4,0,9,False,False,DOWN,490
L,13,4,0,9,False,False,L,491
L,13,4,0,9,False,False,L,492
DOWN,13,4,0,9,False,False,DOWN,493
A,13,4,0,9,False,False,A,494
START,13,4,0,9,False,False,START,495
L,13,4,0,9,False,False,L,496
DOWN,13,4,0,9,False,False,DOWN,497
A,13,4,0,9,False,False,A,498
B,13,4,0,9,False,False,B,499
SELECT,13,4,0,9,False,True,SELECT,500
