inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
DOWN,8,11,0,9,False,False,DOWN,422
SELECT,8,11,0,9,False,False,SELECT,423
DOWN,8,12,0,9,False,False,DOWN,424
R,8,12,0,9,False,False,R,425
RIGHT,9,12,0,9,False,False,RIGHT,426
L,9,12,0,9,False,False,L,427
RIGHT,10,12,0,9,False,False,RIGHT,428
A,10,12,0,9,False,False,A,429
LEFT,9,12,0,9,False,False,LEFT,430
UP,9,11,0,9,False,False,UP,431
B,9,11,0,9,False,False,B,432
R,9,11,0,9,False,False,R,433
B,9,11,0,9,False,False,B,434
UP,9,10,0,9,False,False,UP,435
UP,9,9,0,9,False,False,UP,436
UP,9,8,0,9,False,False,UP,437
B,9,8,0,9,False,False,B,438
LEFT,8,8,0,9,False,False,LEFT,439
L,8,8,0,9,False,False,L,440
R,8,8,0,9,False,False,R,441
DOWN,8,9,0,9,False,False,DOWN,442
START,8,9,0,9,False,False,START,443
A,8,9,0,9,False,False,A,444
B,8,9,0,9,False,False,B,445
R,8,9,0,9,False,False,R,446
RIGHT,9,9,0,9,False,False,RIGHT,447
RIGHT,10,9,0,9,False,False,RIGHT,448
START,10,9,0,9,False,False,START,449
A,10,9,0,9,False,False,A,450
START,10,9,0,9,False,False,START,451
A,10,9,0,9,False,False,A,452
A,10,9,0,9,False,False,A,453
START,10,9,0,9,False,False,START,454
DOWN,10,9,0,9,False,False,DOWN,455
SELECT,10,9,0,9,False,False,SELECT,456
A,10,9,0,9,False,False,A,457
LEFT,10,9,0,9,False,False,LEFT,458
DOWN,10,9,0,9,False,False,DOWN,459
RIGHT,10,9,0,9,False,False,RIGHT,460
LEFT,10,9,0,9,False,False,LEFT,461
L,10,9,0,9,False,False,L,462
