inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
L,9,10,0,9,False,False,L,56
START,9,10,0,9,False,False,START,57
RIGHT,9,10,0,9,False,False,RIGHT,58
A,9,10,0,9,False,False,A,59
A,9,10,0,9,False,False,A,60
R,9,10,0,9,False,False,R,61
LEFT,8,10,0,9,False,False,LEFT,62
START,8,10,0,9,False,False,START,63
DOWN,8,10,0,9,False,False,DOWN,64
RIGHT,8,10,0,9,False,False,RIGHT,65
R,8,10,0,9,False,False,R,66
LEFT,8,10,0,9,False,False,LEFT,67
DOWN,8,10,0,9,False,False,DOWN,68
UP,8,10,0,9,False,False,UP,69
LEFT,8,10,0,9,False,False,LEFT,70
R,8,10,0,9,False,False,R,71
R,8,10,0,9,False,False,R,72
UP,8,10,0,9,False,False,UP,73
R,8,10,0,9,False,False,R,74
A,8,10,0,9,False,False,A,75
R,8,10,0,9,False,False,R,76
RIGHT,8,10,0,9,False,False,RIGHT,77
UP,8,10,0,9,False,False,UP,78
DOWN,8,10,0,9,False,False,DOWN,79
R,8,10,0,9,False,False,R,80
LEFT,8,10,0,9,False,False,LEFT,81
SELECT,8,10,0,9,False,False,SELECT,82
B,8,10,0,9,False,False,B,83
A,8,10,0,9,False,False,A,84
UP,8,10,0,9,False,False,UP,85
DOWN,8,10,0,9,False,False,DOWN,86
A,8,10,0,9,False,False,A,87
SELECT,8,10,0,9,False,False,SELECT,88
DOWN,8,10,0,9,False,False,DOWN,89
SELECT,8,10,0,9,False,False,SELECT,90
B,8,10,0,9,False,False,B,91
R,8,10,0,9,False,False,R,92
DOWN,8,10,0,9,False,False,DOWN,93
RIGHT,8,10,0,9,False,False,RIGHT,94
L,8,10,0,9,False,False,L,95
R,8,10,0,9,False,False,R,96
START,8,10,0,9,False,False,START,97
SELECT,8,10,0,9,False,False,SELECT,98
DOWN,8,10,0,9,False,False,DOWN,99
START,8,10,0,9,False,False,START,100
R,8,10,0,9,False,False,R,101
RIGHT,8,10,0,9,False,False,RIGHT,102
R,8,10,0,9,False,False,R,103
UP,8,10,0,9,False,False,UP,104
UP,8,10,0,9,False,False,UP,105
RIGHT,8,10,0,9,False,False,RIGHT,106
DOWN,8,10,0,9,False,False,DOWN,107
UP,8,10,0,9,False,False,UP,108
RIGHT,8,10,0,9,False,False,RIGHT,109
A,8,10,0,9,False,False,A,110
R,8,10,0,9,False,False,R,111
UP,8,9,0,9,False,False,UP,112
DOWN,8,10,0,9,False,False,DOWN,113
DOWN,8,11,0,9,False,False,DOWN,114
R,8,11,0,9,False,False,R,115
A,8,11,0,9,False,False,A,116
R,8,11,0,9,False,False,R,117
RIGHT,9,11,0,9,False,False,RIGHT,118
LEFT,8,11,0,9,False,False,LEFT,119
R,8,11,0,9,False,False,R,120
SELECT,8,11,0,9,False,False,SELECT,121
START,8,11,0,9,False,False,START,122
RIGHT,8,11,0,9,False,False,RIGHT,123
START,8,11,0,9,False,False,START,124
R,8,11,0,9,False,False,R,125
SELECT,8,11,0,9,False,False,SELECT,126
A,8,11,0,9,False,False,A,127
DOWN,8,12,0,9,False,False,DOWN,128
RIGHT,9,12,0,9,False,False,RIGHT,129
B,9,12,0,9,False,False,B,130
B,9,12,0,9,False,False,B,131
DOWN,9,12,0,9,False,False,DOWN,132
RIGHT,10,12,0,9,False,False,RIGHT,133
R,10,12,0,9,False,False,R,134
LEFT,9,12,0,9,False,False,LEFT,135
UP,9,11,0,9,False,False,UP,136
A,9,11,0,9,False,False,A,137
A,9,11,0,9,False,False,A,138
UP,9,10,0,9,False,False,UP,139
A,9,10,0,9,False,False,A,140
DOWN,9,11,0,9,False,False,DOWN,141
A,9,11,0,9,False,False,A,142
L,9,11,0,9,False,False,L,143
RIGHT,10,11,0,9,False,False,RIGHT,144
B,10,11,0,9,False,False,B,145
RIGHT,11,11,0,9,False,False,RIGHT,146
LEFT,10,11,0,9,False,False,LEFT,147
SELECT,10,11,0,9,False,False,SELECT,148
UP,10,10,0,9,False,False,UP,149
RIGHT,11,10,0,9,False,False,RIGHT,150
B,11,10,0,9,False,False,B,151
UP,11,9,0,9,False,False,UP,152
B,11,9,0,9,False,False,B,153
START,11,9,0,9,False,False,START,154
LEFT,11,9,0,9,False,False,LEFT,155
DOWN,11,9,0,9,False,False,DOWN,156
START,11,9,0,9,False,False,START,157
UP,11,8,0,9,False,False,UP,158
A,11,8,0,9,False,False,A,159
L,11,8,0,9,False,False,L,160
UP,11,7,0,9,False,False,UP,161
L,11,7,0,9,False,False,L,162
A,11,7,0,9,False,False,A,163
START,11,7,0,9,False,False,START,164
START,11,7,0,9,False,False,START,165
UP,11,6,0,9,False,False,UP,166
START,11,6,0,9,False,False,START,167
DOWN,11,6,0,9,False,False,DOWN,168
DOWN,11,6,0,9,False,False,DOWN,169
LEFT,11,6,0,9,False,False,LEFT,170
DOWN,11,6,0,9,False,False,DOWN,171
START,11,6,0,9,False,False,START,172
UP,11,5,0,9,False,False,UP,173
UP,11,4,0,9,False,False,UP,174
R,11,4,0,9,False,False,R,175
SELECT,11,4,0,9,False,False,SELECT,176
UP,11,4,0,9,False,False,UP,177
B,11,4,0,9,False,False,B,178
RIGHT,11,4,0,9,False,False,RIGHT,179
SELECT,11,4,0,9,False,False,SELECT,180
UP,11,4,0,9,False,False,UP,181
DOWN,11,4,0,9,False,False,DOWN,182
B,11,4,0,9,False,False,B,183
B,11,4,0,9,False,False,B,184
LEFT,10,4,0,9,False,False,LEFT,185
RIGHT,11,4,0,9,False,False,RIGHT,186
L,11,4,0,9,False,False,L,187
L,11,4,0,9,False,False,L,188
L,11,4,0,9,False,False,L,189
UP,11,3,0,9,False,False,UP,190
B,11,3,0,9,False,False,B,191
START,11,3,0,9,False,False,START,192
B,11,3,0,9,False,False,B,193
A,11,3,0,9,False,False,A,194
B,11,3,0,9,False,False,B,195
B,11,3,0,9,False,False,B,196
R,11,3,0,9,False,False,R,197
L,11,3,0,9,False,False,L,198
START,11,3,0,9,False,False,START,199
SELECT,11,3,0,9,False,False,SELECT,200
UP,11,3,0,9,False,False,UP,201
A,11,3,0,9,False,False,A,202
RIGHT,11,3,0,9,False,False,RIGHT,203
A,11,3,0,9,False,False,A,204
R,11,3,0,9,False,False,R,205
UP,11,3,0,9,False,False,UP,206
LEFT,11,3,0,9,False,False,LEFT,207
START,11,3,0,9,False,False,START,208
L,11,3,0,9,False,False,L,209
DOWN,11,3,0,9,False,False,DOWN,210
SELECT,11,3,0,9,False,False,SELECT,211
L,11,3,0,9,False,False,L,212
START,11,3,0,9,False,False,START,213
START,11,3,0,9,False,False,START,214
START,11,3,0,9,False,False,START,215
RIGHT,11,3,0,9,False,False,RIGHT,216
B,11,3,0,9,False,False,B,217
LEFT,11,3,0,9,False,False,LEFT,218
DOWN,11,3,0,9,False,False,DOWN,219
L,11,3,0,9,False,False,L,220
LEFT,11,3,0,9,False,False,LEFT,221
RIGHT,11,3,0,9,False,False,RIGHT,222
A,11,3,0,9,False,False,A,223
DOWN,11,3,0,9,False,False,DOWN,224
START,11,3,0,9,False,False,START,225
DOWN,11,3,0,9,False,False,DOWN,226
START,11,3,0,9,False,False,START,227
UP,11,3,0,9,False,False,UP,228
RIGHT,11,3,0,9,False,False,RIGHT,229
UP,11,3,0,9,False,False,UP,230
LEFT,11,3,0,9,False,False,LEFT,231
DOWN,11,3,0,9,False,False,DOWN,232
DOWN,11,3,0,9,False,False,DOWN,233
LEFT,11,3,0,9,False,False,LEFT,234
RIGHT,11,3,0,9,False,False,RIGHT,235
LEFT,11,3,0,9,False,False,LEFT,236
B,11,3,0,9,False,False,B,237
R,11,3,0,9,False,False,R,238
R,11,3,0,9,False,False,R,239
L,11,3,0,9,False,False,L,240
START,11,3,0,9,False,False,START,241
A,11,3,0,9,False,False,A,242
UP,11,2,0,9,False,False,UP,243
A,11,2,0,9,False,False,A,244
SELECT,11,2,0,9,False,False,SELECT,245
RIGHT,11,2,0,9,False,False,RIGHT,246
SELECT,11,2,0,9,False,False,SELECT,247
L,11,2,0,9,False,False,L,248
SELECT,11,2,0,9,False,False,SELECT,249
LEFT,11,2,0,9,False,False,LEFT,250
START,11,2,0,9,False,False,START,251
R,11,2,0,9,False,False,R,252
DOWN,11,2,0,9,False,False,DOWN,253
UP,11,2,0,9,False,False,UP,254
B,11,2,0,9,False,False,B,255
UP,11,1,0,9,False,False,UP,256
SELECT,11,1,0,9,False,False,SELECT,257
UP,11,1,0,9,False,False,UP,258
RIGHT,11,1,0,9,False,False,RIGHT,259
R,11,1,0,9,False,False,R,260
R,11,1,0,9,False,False,R,261
UP,11,1,0,9,False,False,UP,262
DOWN,11,1,0,9,False,False,DOWN,263
B,11,1,0,9,False,False,B,264
L,11,1,0,9,False,False,L,265
DOWN,11,2,0,9,False,False,DOWN,266
START,11,2,0,9,False,False,START,267
A,11,2,0,9,False,False,A,268
SELECT,11,2,0,9,False,False,SELECT,269
DOWN,11,2,0,9,False,False,DOWN,270
LEFT,11,2,0,9,False,False,LEFT,271
RIGHT,11,2,0,9,False,False,RIGHT,272
LEFT,11,2,0,9,False,False,LEFT,273
B,11,2,0,9,False,False,B,274
START,11,2,0,9,False,False,START,276
R,11,2,0,9,False,False,R,277
SELECT,11,2,0,9,False,False,SELECT,279
RIGHT,11,2,0,9,False,False,RIGHT,280
R,11,2,0,9,False,False,R,282
UP,11,2,0,9,False,False,UP,284
UP,11,2,0,9,False,False,UP,286
DOWN,11,2,0,9,False,False,DOWN,287
UP,11,2,0,9,False,False,UP,288
UP,11,2,0,9,False,False,UP,289
LEFT,11,2,0,9,False,False,LEFT,290
DOWN,11,2,0,9,False,False,DOWN,291
