inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
B,14,11,0,9,False,False,B,48
B,14,11,0,9,False,False,B,49
LEFT,13,11,0,9,False,False,LEFT,50
RIGHT,14,11,0,9,False,False,RIGHT,51
RIGHT,15,11,0,9,False,False,RIGHT,52
A,15,11,0,9,False,False,A,53
START,15,11,0,9,False,False,START,54
LEFT,15,11,0,9,False,False,LEFT,55
L,15,11,0,9,False,False,L,56
LEFT,15,11,0,9,False,False,LEFT,57
B,15,11,0,9,False,False,B,58
B,15,11,0,9,False,False,B,59
B,15,11,0,9,False,False,B,60
DOWN,15,12,0,9,False,False,DOWN,61
A,15,12,0,9,False,False,A,62
A,15,12,0,9,False,False,A,63
START,15,12,0,9,False,False,START,64
R,15,12,0,9,False,False,R,65
START,15,12,0,9,False,False,START,66
START,15,12,0,9,False,False,START,67
SELECT,15,12,0,9,False,False,SELECT,68
START,15,12,0,9,False,False,START,69
START,15,12,0,9,False,False,START,70
RIGHT,15,12,0,9,False,False,RIGHT,71
B,15,12,0,9,False,False,B,72
UP,15,11,0,9,False,False,UP,73
UP,15,10,0,9,False,False,UP,74
SELECT,15,10,0,9,False,False,SELECT,75
START,15,10,0,9,False,False,START,76
UP,15,10,0,9,False,False,UP,77
L,15,10,0,9,False,False,L,78
L,15,10,0,9,False,False,L,79
L,15,10,0,9,False,False,L,80
START,15,10,0,9,False,False,START,81
R,15,10,0,9,False,False,R,82
RIGHT,15,10,0,9,False,False,RIGHT,83
SELECT,15,10,0,9,False,False,SELECT,84
DOWN,15,10,0,9,False,False,DOWN,85
B,15,10,0,9,False,False,B,86
LEFT,14,10,0,9,False,False,LEFT,87
L,14,10,0,9,False,False,L,88
L,14,10,0,9,False,False,L,89
B,14,10,0,9,False,False,B,90
A,14,10,0,9,False,False,A,91
B,14,10,0,9,False,False,B,92
LEFT,13,10,0,9,False,False,LEFT,93
RIGHT,14,10,0,9,False,False,RIGHT,94
RIGHT,15,10,0,9,False,False,RIGHT,95
LEFT,14,10,0,9,False,False,LEFT,96
B,14,10,0,9,False,False,B,97
UP,14,9,0,9,False,False,UP,98
A,14,9,0,9,False,False,A,99
START,14,9,0,9,False,False,START,100
SELECT,14,9,0,9,False,False,SELECT,101
R,14,9,0,9,False,False,R,102
RIGHT,14,9,0,9,False,False,RIGHT,103
DOWN,14,9,0,9,False,False,DOWN,104
UP,14,9,0,9,False,False,UP,105
START,14,9,0,9,False,False,START,106
START,14,9,0,9,False,False,START,107
R,14,9,0,9,False,False,R,108
DOWN,14,9,0,9,False,False,DOWN,109
RIGHT,14,9,0,9,False,False,RIGHT,110
LEFT,14,9,0,9,False,False,LEFT,111
R,14,9,0,9,False,False,R,112
DOWN,14,9,0,9,False,False,DOWN,113
R,14,9,0,9,False,False,R,114
A,14,9,0,9,False,False,A,115
L,14,9,0,9,False,False,L,116
L,14,9,0,9,False,False,L,117
SELECT,14,9,0,9,False,False,SELECT,118
R,14,9,0,9,False,False,R,119
L,14,9,0,9,False,False,L,120
B,14,9,0,9,False,False,B,121
A,14,9,0,9,False,False,A,122
DOWN,14,9,0,9,False,False,DOWN,123
DOWN,14,9,0,9,False,False,DOWN,124
B,14,9,0,9,False,False,B,125
DOWN,14,10,0,9,False,False,DOWN,126
R,14,10,0,9,False,False,R,127
A,14,10,0,9,False,False,A,128
START,14,10,0,9,False,False,START,129
UP,14,10,0,9,False,False,UP,130
R,14,10,0,9,False,False,R,131
START,14,10,0,9,False,False,START,132
UP,14,9,0,9,False,False,UP,133
START,14,9,0,9,False,False,START,134
START,14,9,0,9,False,False,START,135
LEFT,14,9,0,9,False,False,LEFT,136
L,14,9,0,9,False,False,L,137
LEFT,14,9,0,9,False,False,LEFT,138
UP,14,9,0,9,False,False,UP,139
R,14,9,0,9,False,False,R,140
SELECT,14,9,0,9,False,False,SELECT,141
RIGHT,14,9,0,9,False,False,RIGHT,142
B,14,9,0,9,False,False,B,143
LEFT,13,9,0,9,False,False,LEFT,144
DOWN,13,10,0,9,False,False,DOWN,145
R,13,10,0,9,False,False,R,146
SELECT,13,10,0,9,False,False,SELECT,147
DOWN,13,10,0,9,False,False,DOWN,148
R,13,10,0,9,False,False,R,149
B,13,10,0,9,False,False,B,150
RIGHT,13,10,0,9,False,False,RIGHT,151
R,13,10,0,9,False,False,R,152
LEFT,13,10,0,9,False,False,LEFT,153
SELECT,13,10,0,9,False,False,SELECT,154
R,13,10,0,9,False,False,R,155
L,13,10,0,9,False,False,L,156
LEFT,13,10,0,9,False,False,LEFT,157
DOWN,13,10,0,9,False,False,DOWN,158
START,13,10,0,9,False,False,START,159
R,13,10,0,9,False,False,R,160
L,13,10,0,9,False,False,L,161
L,13,10,0,9,False,False,L,162
DOWN,13,10,0,9,False,False,DOWN,163
L,13,10,0,9,False,False,L,164
DOWN,13,10,0,9,False,False,DOWN,165
B,13,10,0,9,False,False,B,166
DOWN,13,11,0,9,False,False,DOWN,167
LEFT,12,11,0,9,False,False,LEFT,168
RIGHT,13,11,0,9,False,False,RIGHT,169
START,13,11,0,9,False,False,START,170
START,13,11,0,9,False,False,START,171
R,13,11,0,9,False,False,R,172
RIGHT,14,11,0,9,False,False,RIGHT,173
RIGHT,15,11,0,9,False,False,RIGHT,174
RIGHT,16,11,0,9,False,False,RIGHT,175
UP,16,10,0,9,False,False,UP,176
RIGHT,17,10,0,9,False,False,RIGHT,177
RIGHT,18,10,0,9,False,False,RIGHT,178
L,18,10,0,9,False,False,L,179
LEFT,17,10,0,9,False,False,LEFT,180
L,17,10,0,9,False,False,L,181
SELECT,17,10,0,9,False,False,SELECT,182
RIGHT,17,10,0,9,False,False,RIGHT,183
LEFT,17,10,0,9,False,False,LEFT,184
UP,17,10,0,9,False,False,UP,185
A,17,10,0,9,False,False,A,186
RIGHT,18,10,0,9,False,False,RIGHT,187
LEFT,17,10,0,9,False,False,LEFT,188
LEFT,16,10,0,9,False,False,LEFT,189
LEFT,16,10,0,9,False,False,LEFT,190
R,16,10,0,9,False,False,R,191
A,16,10,0,9,False,False,A,192
START,16,10,0,9,False,False,START,193
RIGHT,16,10,0,9,False,False,RIGHT,194
LEFT,16,10,0,9,False,False,LEFT,195
R,16,10,0,9,False,False,R,196
SELECT,16,10,0,9,False,False,SELECT,197
DOWN,16,10,0,9,False,False,DOWN,198
L,16,10,0,9,False,False,L,199
UP,16,10,0,9,False,False,UP,200
B,16,10,0,9,False,False,B,201
SELECT,16,10,0,9,False,False,SELECT,202
SELECT,16,10,0,9,False,False,SELECT,203
UP,16,10,0,9,False,False,UP,204
B,16,10,0,9,False,False,B,205
R,16,10,0,9,False,False,R,206
R,16,10,0,9,False,False,R,207
LEFT,16,10,0,9,False,False,LEFT,208
UP,16,10,0,9,False,False,UP,209
R,16,10,0,9,False,False,R,210
DOWN,16,10,0,9,False,False,DOWN,211
B,16,10,0,9,False,False,B,212
A,16,10,0,9,False,False,A,213
UP,16,9,0,9,False,False,UP,214
UP,16,9,0,9,False,False,UP,215
DOWN,16,10,0,9,False,False,DOWN,216
L,16,10,0,9,False,False,L,217
A,16,10,0,9,False,False,A,218
LEFT,16,10,0,9,False,False,LEFT,219
A,16,10,0,9,False,False,A,220
B,16,10,0,9,False,False,B,221
DOWN,16,10,0,9,False,False,DOWN,222
L,16,10,0,9,False,False,L,223
START,16,10,0,9,False,False,START,224
SELECT,16,10,0,9,False,False,SELECT,225
LEFT,16,10,0,9,False,False,LEFT,226
UP,16,10,0,9,False,False,UP,227
UP,16,10,0,9,False,False,UP,228
LEFT,16,10,0,9,False,False,LEFT,229
SELECT,16,10,0,9,False,False,SELECT,230
L,16,10,0,9,False,False,L,231
SELECT,16,10,0,9,False,False,SELECT,232
B,16,10,0,9,False,False,B,233
A,16,10,0,9,False,False,A,234
L,16,10,0,9,False,False,L,235
DOWN,16,10,0,9,False,False,DOWN,236
L,16,10,0,9,False,False,L,237
UP,16,10,0,9,False,False,UP,238
SELECT,16,10,0,9,False,False,SELECT,239
SELECT,16,10,0,9,False,False,SELECT,240
B,16,10,0,9,False,False,B,241
START,16,10,0,9,False,False,START,242
START,16,10,0,9,False,False,START,243
A,16,10,0,9,False,False,A,244
START,16,10,0,9,False,False,START,245
B,16,10,0,9,False,False,B,246
LEFT,16,10,0,9,False,False,LEFT,247
SELECT,16,10,0,9,False,False,SELECT,248
LEFT,16,10,0,9,False,False,LEFT,249
L,16,10,0,9,False,False,L,250
RIGHT,16,10,0,9,False,False,RIGHT,251
UP,16,10,0,9,False,False,UP,252
LEFT,16,10,0,9,False,False,LEFT,253
B,16,10,0,9,False,False,B,254
B,16,10,0,9,False,False,B,255
START,16,10,0,9,False,False,START,256
B,16,10,0,9,False,False,B,257
L,16,10,0,9,False,False,L,258
RIGHT,17,10,0,9,False,False,RIGHT,259
DOWN,17,11,0,9,False,False,DOWN,260
A,17,11,0,9,False,False,A,261
UP,17,10,0,9,False,False,UP,262
DOWN,17,11,0,9,False,False,DOWN,263
START,17,11,0,9,False,False,START,264
UP,17,11,0,9,False,False,UP,265
B,17,11,0,9,False,False,B,266
B,17,11,0,9,False,False,B,267
A,17,11,0,9,False,False,A,268
L,17,11,0,9,False,False,L,269
B,17,11,0,9,False,False,B,270
LEFT,16,11,0,9,False,False,LEFT,271
DOWN,16,12,0,9,False,False,DOWN,272
DOWN,16,13,0,9,False,False,DOWN,273
LEFT,16,13,0,9,False,False,LEFT,274
UP,16,12,0,9,False,False,UP,275
RIGHT,17,12,0,9,False,False,RIGHT,276
A,17,12,0,9,False,False,A,277
A,17,12,0,9,False,False,A,278
SELECT,17,12,0,9,False,False,SELECT,279
RIGHT,17,12,0,9,False,False,RIGHT,280
UP,17,12,0,9,False,False,UP,281
A,17,12,0,9,False,False,A,282
B,17,12,0,9,False,False,B,283
SELECT,17,12,0,9,False,False,SELECT,284
L,17,12,0,9,False,False,L,285
R,17,12,0,9,False,False,R,286
START,17,12,0,9,False,False,START,287
SELECT,17,12,0,9,False,False,SELECT,288
R,17,12,0,9,False,False,R,289
LEFT,17,12,0,9,False,False,LEFT,290
R,17,12,0,9,False,False,R,291
SELECT,17,12,0,9,False,False,SELECT,292
START,17,12,0,9,False,False,START,293
DOWN,17,12,0,9,False,False,DOWN,294
B,17,12,0,9,False,False,B,295
B,17,12,0,9,False,False,B,296
R,17,12,0,9,False,False,R,297
UP,17,11,0,9,False,False,UP,298
START,17,11,0,9,False,False,START,299
A,17,11,0,9,False,False,A,300
SELECT,17,11,0,9,False,False,SELECT,301
UP,17,11,0,9,False,False,UP,302
START,17,11,0,9,False,False,START,303
UP,17,11,0,9,False,False,UP,304
SELECT,17,11,0,9,False,False,SELECT,305
SELECT,17,11,0,9,False,False,SELECT,306
SELECT,17,11,0,9,False,False,SELECT,307
LEFT,17,11,0,9,False,False,LEFT,308
L,17,11,0,9,False,False,L,309
LEFT,17,11,0,9,False,False,LEFT,310
UP,17,11,0,9,False,False,UP,311
START,17,11,0,9,False,False,START,312
START,17,11,0,9,False,False,START,313
LEFT,17,11,0,9,False,False,LEFT,314
B,17,11,0,9,False,False,B,315
RIGHT,18,11,0,9,False,False,RIGHT,316
START,18,11,0,9,False,False,START,317
START,18,11,0,9,False,False,START,318
DOWN,18,11,0,9,False,False,DOWN,319
SELECT,18,11,0,9,False,False,SELECT,320
L,18,11,0,9,False,False,L,321
L,18,11,0,9,False,False,L,322
UP,18,11,0,9,False,False,UP,323
DOWN,18,11,0,9,False,False,DOWN,324
R,18,11,0,9,False,False,R,325
L,18,11,0,9,False,False,L,326
L,18,11,0,9,False,False,L,327
LEFT,18,11,0,9,False,False,LEFT,328
R,18,11,0,9,False,False,R,329
SELECT,18,11,0,9,False,False,SELECT,330
RIGHT,18,11,0,9,False,False,RIGHT,331
RIGHT,18,11,0,9,False,False,RIGHT,332
DOWN,18,11,0,9,False,False,DOWN,333
LEFT,18,11,0,9,False,False,LEFT,334
B,18,11,0,9,False,False,B,335
L,18,11,0,9,False,False,L,336
R,18,11,0,9,False,False,R,337
L,18,11,0,9,False,False,L,338
SELECT,18,11,0,9,False,False,SELECT,339
RIGHT,18,11,0,9,False,False,RIGHT,340
B,18,11,0,9,False,False,B,341
DOWN,18,11,0,9,False,False,DOWN,342
LEFT,18,11,0,9,False,False,LEFT,343
DOWN,18,11,0,9,False,False,DOWN,344
LEFT,18,11,0,9,False,False,LEFT,345
UP,18,11,0,9,False,False,UP,346
DOWN,18,11,0,9,False,False,DOWN,347
UP,18,11,0,9,False,False,UP,348
SELECT,18,11,0,9,False,False,SELECT,349
B,18,11,0,9,False,False,B,350
R,18,11,0,9,False,False,R,351
DOWN,18,12,0,9,False,False,DOWN,352
R,18,12,0,9,False,False,R,353
A,18,12,0,9,False,False,A,354
UP,18,11,0,9,False,False,UP,355
RIGHT,19,11,0,9,False,False,RIGHT,356
START,19,11,0,9,False,False,START,357
UP,19,11,0,9,False,False,UP,358
DOWN,19,11,0,9,False,False,DOWN,359
DOWN,19,11,0,9,False,False,DOWN,360
B,19,11,0,9,False,False,B,361
UP,19,10,0,9,False,False,UP,362
LEFT,18,10,0,9,False,False,LEFT,363
DOWN,18,11,0,9,False,False,DOWN,364
A,18,11,0,9,False,False,A,365
RIGHT,19,11,0,9,False,False,RIGHT,366
B,19,11,0,9,False,False,B,367
START,19,11,0,9,False,False,START,368
A,19,11,0,9,False,False,A,369
LEFT,19,11,0,9,False,False,LEFT,370
DOWN,19,11,0,9,False,False,DOWN,371
START,19,11,0,9,False,False,START,372
RIGHT,19,11,0,9,False,False,RIGHT,373
B,19,11,0,9,False,False,B,374
B,19,11,0,9,False,False,B,375
START,19,11,0,9,False,False,START,376
RIGHT,19,11,0,9,False,False,RIGHT,377
UP,19,11,0,9,False,False,UP,378
R,19,11,0,9,False,False,R,379
R,19,11,0,9,False,False,R,380
RIGHT,19,11,0,9,False,False,RIGHT,381
B,19,11,0,9,False,False,B,382
START,19,11,0,9,False,False,START,383
LEFT,19,11,0,9,False,False,LEFT,384
R,19,11,0,9,False,False,R,385
START,19,11,0,9,False,False,START,386
START,19,11,0,9,False,False,START,387
SELECT,19,11,0,9,False,False,SELECT,388
UP,19,11,0,9,False,False,UP,389
B,19,11,0,9,False,False,B,390
RIGHT,19,11,0,9,False,False,RIGHT,391
SELECT,19,11,0,9,False,False,SELECT,392
A,19,11,0,9,False,False,A,393
B,19,11,0,9,False,False,B,394
R,19,11,0,9,False,False,R,395
R,19,11,0,9,False,False,R,396
UP,19,11,0,9,False,False,UP,397
UP,19,11,0,9,False,False,UP,398
LEFT,19,11,0,9,False,False,LEFT,399
UP,19,11,0,9,False,False,UP,400
LEFT,19,11,0,9,False,False,LEFT,401
B,19,11,0,9,False,False,B,402
R,19,11,0,9,False,False,R,403
A,19,11,0,9,False,False,A,404
A,19,11,0,9,False,False,A,405
DOWN,19,12,0,9,False,False,DOWN,406
R,19,12,0,9,False,False,R,407
L,19,12,0,9,False,False,L,408
B,19,12,0,9,False,False,B,409
START,19,12,0,9,False,False,START,410
LEFT,19,12,0,9,False,False,LEFT,411
START,19,12,0,9,False,False,START,412
RIGHT,19,12,0,9,False,False,RIGHT,413
RIGHT,19,12,0,9,False,False,RIGHT,414
START,19,12,0,9,False,False,START,415
SELECT,19,12,0,9,False,False,SELECT,416
RIGHT,19,12,0,9,False,False,RIGHT,417
B,19,12,0,9,False,False,B,418
LEFT,18,12,0,9,False,False,LEFT,419
SELECT,18,12,0,9,False,False,SELECT,420
B,18,12,0,9,False,False,B,421
B,18,12,0,9,False,False,B,422
A,18,12,0,9,False,False,A,423
START,18,12,0,9,False,False,START,424
LEFT,18,12,0,9,False,False,LEFT,425
DOWN,18,12,0,9,False,False,DOWN,426
LEFT,18,12,0,9,False,False,LEFT,427
UP,18,12,0,9,False,False,UP,428
B,18,12,0,9,False,False,B,429
SELECT,18,12,0,9,False,False,SELECT,430
DOWN,18,12,0,9,False,False,DOWN,431
B,18,12,0,9,False,False,B,432
LEFT,18,12,0,9,False,False,LEFT,433
DOWN,18,12,0,9,False,False,DOWN,434
SELECT,18,12,0,9,False,False,SELECT,435
DOWN,18,12,0,9,False,False,DOWN,436
A,18,12,0,9,False,False,A,437
UP,18,11,0,9,False,False,UP,438
DOWN,18,12,0,9,False,False,DOWN,439
RIGHT,19,12,0,9,False,False,RIGHT,440
R,19,12,0,9,False,False,R,441
B,19,12,0,9,False,False,B,442
START,19,12,0,9,False,False,START,443
B,19,12,0,9,False,False,B,444
A,19,12,0,9,False,False,A,445
RIGHT,19,12,0,9,False,False,RIGHT,446
R,19,12,0,9,False,False,R,447
A,19,12,0,9,False,False,A,448
R,19,12,0,9,False,False,R,449
LEFT,18,12,0,9,False,False,LEFT,450
DOWN,18,13,0,9,False,False,DOWN,451
SELECT,18,13,0,9,False,False,SELECT,452
B,18,13,0,9,False,False,B,453
L,18,13,0,9,False,False,L,454
DOWN,18,13,0,9,False,False,DOWN,455
LEFT,18,13,0,9,False,False,LEFT,456
SELECT,18,13,0,9,False,False,SELECT,457
UP,18,13,0,9,False,False,UP,458
SELECT,18,13,0,9,False,False,SELECT,459
L,18,13,0,9,False,False,L,460
R,18,13,0,9,False,False,R,461
A,18,13,0,9,False,False,A,462
DOWN,18,14,0,9,False,False,DOWN,463
L,18,14,0,9,False,False,L,464
LEFT,17,14,0,9,False,False,LEFT,465
DOWN,17,15,0,9,False,False,DOWN,466
START,17,15,0,9,False,False,START,467
LEFT,17,15,0,9,False,False,LEFT,468
DOWN,17,15,0,9,False,False,DOWN,469
B,17,15,0,9,False,False,B,470
START,17,15,0,9,False,False,START,471
SELECT,17,15,0,9,False,False,SELECT,472
DOWN,17,15,0,9,False,False,DOWN,473
DOWN,17,15,0,9,False,False,DOWN,474
DOWN,17,15,0,9,False,False,DOWN,475
L,17,15,0,9,False,False,L,476
R,17,15,0,9,False,False,R,477
R,17,15,0,9,False,False,R,478
B,17,15,0,9,False,False,B,479
RIGHT,18,15,0,9,False,False,RIGHT,480
A,18,15,0,9,False,False,A,481
B,18,15,0,9,False,False,B,482
SELECT,18,15,0,9,False,False,SELECT,483
START,18,15,0,9,False,False,START,484
A,18,15,0,9,False,False,A,485
DOWN,18,15,0,9,False,False,DOWN,486
B,18,15,0,9,False,False,B,487
A,18,15,0,9,False,False,A,488
RIGHT,19,15,0,9,False,False,RIGHT,489
L,19,15,0,9,False,False,L,490
DOWN,19,15,0,9,False,False,DOWN,491
LEFT,18,15,0,9,False,False,LEFT,492
SELECT,18,15,0,9,False,False,SELECT,493
RIGHT,18,15,0,9,False,False,RIGHT,494
R,18,15,0,9,False,False,R,495
DOWN,18,15,0,9,False,False,DOWN,496
DOWN,18,15,0,9,False,False,DOWN,497
RIGHT,18,15,0,9,False,False,RIGHT,498
UP,18,15,0,9,False,False,UP,499
B,18,15,0,9,False,True,B,500
