inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
RIGHT,11,12,0,9,False,False,RIGHT,154
SELECT,11,12,0,9,False,False,SELECT,155
L,11,12,0,9,False,False,L,156
DOWN,11,12,0,9,False,False,DOWN,157
A,11,12,0,9,False,False,A,158
B,11,12,0,9,False,False,B,159
SELECT,11,12,0,9,False,False,SELECT,160
DOWN,11,12,0,9,False,False,DOWN,161
LEFT,11,12,0,9,False,False,LEFT,162
LEFT,11,12,0,9,False,False,LEFT,163
A,11,12,0,9,False,False,A,164
LEFT,11,12,0,9,False,False,LEFT,165
L,11,12,0,9,False,False,L,166
B,11,12,0,9,False,False,B,167
LEFT,10,12,0,9,False,False,LEFT,168
DOWN,10,13,0,9,False,False,DOWN,169
START,10,13,0,9,False,False,START,170
B,10,13,0,9,False,False,B,171
B,10,13,0,9,False,False,B,172
DOWN,10,14,0,9,False,False,DOWN,173
DOWN,10,15,0,9,False,False,DOWN,174
LEFT,10,15,0,9,False,False,LEFT,175
R,10,15,0,9,False,False,R,176
R,10,15,0,9,False,False,R,177
R,10,15,0,9,False,False,R,178
LEFT,10,15,0,9,False,False,LEFT,179
L,10,15,0,9,False,False,L,180
RIGHT,11,15,0,9,False,False,RIGHT,181
UP,11,14,0,9,False,False,UP,182
UP,11,13,0,9,False,False,UP,183
DOWN,11,14,0,9,False,False,DOWN,184
R,11,14,0,9,False,False,R,185
LEFT,10,14,0,9,False,False,LEFT,186
A,10,14,0,9,False,False,A,187
LEFT,10,14,0,9,False,False,LEFT,188
R,10,14,0,9,False,False,R,189
R,10,14,0,9,False,False,R,190
UP,10,13,0,9,False,False,UP,191
START,10,13,0,9,False,False,START,192
UP,10,12,0,9,False,False,UP,193
B,10,12,0,9,False,False,B,194
L,10,12,0,9,False,False,L,195
L,10,12,0,9,False,False,L,196
LEFT,9,12,0,9,False,False,LEFT,197
DOWN,9,12,0,9,False,False,DOWN,198
R,9,12,0,9,False,False,R,199
START,9,12,0,9,False,False,START,200
RIGHT,9,12,0,9,False,False,RIGHT,201
START,9,12,0,9,False,False,START,202
R,9,12,0,9,False,False,R,203
DOWN,9,12,0,9,False,False,DOWN,204
SELECT,9,12,0,9,False,False,SELECT,205
RIGHT,9,12,0,9,False,False,RIGHT,206
DOWN,9,12,0,9,False,False,DOWN,207
SELECT,9,12,0,9,False,False,SELECT,208
DOWN,9,12,0,9,False,False,DOWN,209
DOWN,9,12,0,9,False,False,DOWN,210
UP,9,12,0,9,False,False,UP,211
UP,9,12,0,9,False,False,UP,212
DOWN,9,12,0,9,False,False,DOWN,213
R,9,12,0,9,False,False,R,214
R,9,12,0,9,False,False,R,215
LEFT,9,12,0,9,False,False,LEFT,216
B,9,12,0,9,False,False,B,217
R,9,12,0,9,False,False,R,218
DOWN,9,12,0,9,False,False,DOWN,219
A,9,12,0,9,False,False,A,220
START,9,12,0,9,False,False,START,221
L,9,12,0,9,False,False,L,222
RIGHT,9,12,0,9,False,False,RIGHT,223
SELECT,9,12,0,9,False,False,SELECT,224
DOWN,9,12,0,9,False,False,DOWN,225
A,9,12,0,9,False,False,A,226
DOWN,9,12,0,9,False,False,DOWN,227
LEFT,8,12,0,9,False,False,LEFT,228
B,8,12,0,9,False,False,B,229
R,8,12,0,9,False,False,R,230
DOWN,8,12,0,9,False,False,DOWN,231
UP,8,11,0,9,False,False,UP,232
LEFT,7,11,0,9,False,False,LEFT,233
DOWN,7,12,0,9,False,False,DOWN,234
A,7,12,0,9,False,False,A,235
LEFT,6,12,0,9,False,False,LEFT,236
R,6,12,0,9,False,False,R,237
START,6,12,0,9,False,False,START,238
START,6,12,0,9,False,False,START,239
R,6,12,0,9,False,False,R,240
UP,6,11,0,9,False,False,UP,241
START,6,11,0,9,False,False,START,243
L,6,11,0,9,False,False,L,244
B,6,11,0,9,False,False,B,245
L,6,11,0,9,False,False,L,246
LEFT,5,11,0,9,False,False,LEFT,247
RIGHT,6,11,0,9,False,False,RIGHT,248
DOWN,6,12,0,9,False,False,DOWN,249
L,6,12,0,9,False,False,L,250
DOWN,6,12,0,9,False,False,DOWN,252
UP,6,11,0,9,False,False,UP,253
A,6,11,0,9,False,False,A,254
DOWN,6,12,0,9,False,False,DOWN,255
R,6,12,0,9,False,False,R,256
R,6,12,0,9,False,False,R,257
L,6,12,0,9,False,False,L,259
A,6,12,0,9,False,False,A,260
R,6,12,0,9,False,False,R,261
R,6,12,0,9,False,False,R,262
B,6,12,0,9,False,False,B,263
A,6,12,0,9,False,False,A,264
R,6,12,0,9,False,False,R,265
DOWN,6,12,0,9,False,False,DOWN,266
DOWN,6,12,0,9,False,False,DOWN,267
RIGHT,7,12,0,9,False,False,RIGHT,268
START,7,12,0,9,False,False,START,269
R,7,12,0,9,False,False,R,270
START,7,12,0,9,False,False,START,271
START,7,12,0,9,False,False,START,272
LEFT,7,12,0,9,False,False,LEFT,273
START,7,12,0,9,False,False,START,274
B,7,12,0,9,False,False,B,275
SELECT,7,12,0,9,False,False,SELECT,276
L,7,12,0,9,False,False,L,277
B,7,12,0,9,False,False,B,278
A,7,12,0,9,False,False,A,279
LEFT,7,12,0,9,False,False,LEFT,280
L,7,12,0,9,False,False,L,281
DOWN,7,12,0,9,False,False,DOWN,282
UP,7,12,0,9,False,False,UP,283
START,7,12,0,9,False,False,START,284
L,7,12,0,9,False,False,L,285
L,7,12,0,9,False,False,L,286
SELECT,7,12,0,9,False,False,SELECT,287
RIGHT,7,12,0,9,False,False,RIGHT,288
LEFT,7,12,0,9,False,False,LEFT,289
LEFT,7,12,0,9,False,False,LEFT,290
RIGHT,7,12,0,9,False,False,RIGHT,291
RIGHT,7,12,0,9,False,False,RIGHT,292
R,7,12,0,9,False,False,R,293
SELECT,7,12,0,9,False,False,SELECT,294
DOWN,7,12,0,9,False,False,DOWN,295
UP,7,12,0,9,False,False,UP,296
B,7,12,0,9,False,False,B,297
A,7,12,0,9,False,False,A,298
DOWN,7,12,0,9,False,False,DOWN,299
START,7,12,0,9,False,False,START,300
B,7,12,0,9,False,False,B,301
START,7,12,0,9,False,False,START,302
B,7,12,0,9,False,False,B,303
R,7,12,0,9,False,False,R,304
START,7,12,0,9,False,False,START,305
SELECT,7,12,0,9,False,False,SELECT,306
START,7,12,0,9,False,False,START,307
A,7,12,0,9,False,False,A,308
L,7,12,0,9,False,False,L,309
SELECT,7,12,0,9,False,False,SELECT,310
START,7,12,0,9,False,False,START,311
A,7,12,0,9,False,False,A,312
