inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
LEFT,11,10,0,9,False,False,LEFT,54
SELECT,11,10,0,9,False,False,SELECT,55
A,11,10,0,9,False,False,A,56
A,11,10,0,9,False,False,A,57
DOWN,11,11,0,9,False,False,DOWN,58
LEFT,10,11,0,9,False,False,LEFT,59
R,10,11,0,9,False,False,R,60
L,10,11,0,9,False,False,L,61
DOWN,10,12,0,9,False,False,DOWN,62
R,10,12,0,9,False,False,R,63
B,10,12,0,9,False,False,B,64
A,10,12,0,9,False,False,A,65
B,10,12,0,9,False,False,B,66
LEFT,9,12,0,9,False,False,LEFT,67
DOWN,9,12,0,9,False,False,DOWN,68
R,9,12,0,9,False,False,R,69
START,9,12,0,9,False,False,START,70
LEFT,9,12,0,9,False,False,LEFT,71
UP,9,12,0,9,False,False,UP,72
A,9,12,0,9,False,False,A,73
A,9,12,0,9,False,False,A,74
UP,9,12,0,9,False,False,UP,75
B,9,12,0,9,False,False,B,76
DOWN,9,12,0,9,False,False,DOWN,77
DOWN,9,12,0,9,False,False,DOWN,78
R,9,12,0,9,False,False,R,79
RIGHT,9,12,0,9,False,False,RIGHT,80
L,9,12,0,9,False,False,L,81
RIGHT,9,12,0,9,False,False,RIGHT,82
DOWN,9,12,0,9,False,False,DOWN,83
SELECT,9,12,0,9,False,False,SELECT,84
R,9,12,0,9,False,False,R,85
START,9,12,0,9,False,False,START,86
L,9,12,0,9,False,False,L,87
START,9,12,0,9,False,False,START,88
L,9,12,0,9,False,False,L,89
A,9,12,0,9,False,False,A,90
UP,9,12,0,9,False,False,UP,91
B,9,12,0,9,False,False,B,92
START,9,12,0,9,False,False,START,93
UP,9,12,0,9,False,False,UP,94
START,9,12,0,9,False,False,START,95
LEFT,9,12,0,9,False,False,LEFT,96
B,9,12,0,9,False,False,B,97
R,9,12,0,9,False,False,R,98
DOWN,9,12,0,9,False,False,DOWN,99
L,9,12,0,9,False,False,L,100
RIGHT,9,12,0,9,False,False,RIGHT,101
SELECT,9,12,0,9,False,False,SELECT,102
A,9,12,0,9,False,False,A,103
UP,9,12,0,9,False,False,UP,104
R,9,12,0,9,False,False,R,105
B,9,12,0,9,False,False,B,106
A,9,12,0,9,False,False,A,107
UP,9,12,0,9,False,False,UP,108
B,9,12,0,9,False,False,B,109
START,9,12,0,9,False,False,START,110
RIGHT,9,12,0,9,False,False,RIGHT,111
UP,9,12,0,9,False,False,UP,112
START,9,12,0,9,False,False,START,113
L,9,12,0,9,False,False,L,114
SELECT,9,12,0,9,False,False,SELECT,115
UP,9,12,0,9,False,False,UP,116
L,9,12,0,9,False,False,L,117
SELECT,9,12,0,9,False,False,SELECT,118
START,9,12,0,9,False,False,START,119
UP,9,12,0,9,False,False,UP,120
RIGHT,9,12,0,9,False,False,RIGHT,121
UP,9,12,0,9,False,False,UP,122
RIGHT,9,12,0,9,False,False,RIGHT,123
DOWN,9,12,0,9,False,False,DOWN,124
DOWN,9,12,0,9,False,False,DOWN,125
LEFT,9,12,0,9,False,False,LEFT,126
B,9,12,0,9,False,False,B,127
RIGHT,9,12,0,9,False,False,RIGHT,128
START,9,12,0,9,False,False,START,129
SELECT,9,12,0,9,False,False,SELECT,130
LEFT,9,12,0,9,False,False,LEFT,131
RIGHT,9,12,0,9,False,False,RIGHT,132
RIGHT,9,12,0,9,False,False,RIGHT,133
B,9,12,0,9,False,False,B,134
START,9,12,0,9,False,False,START,135
SELECT,9,12,0,9,False,False,SELECT,136
A,9,12,0,9,False,False,A,137
LEFT,9,12,0,9,False,False,LEFT,138
SELECT,9,12,0,9,False,False,SELECT,139
B,9,12,0,9,False,False,B,140
B,9,12,0,9,False,False,B,141
L,9,12,0,9,False,False,L,142
SELECT,9,12,0,9,False,False,SELECT,143
R,9,12,0,9,False,False,R,144
LEFT,9,12,0,9,False,False,LEFT,145
START,9,12,0,9,False,False,START,146
UP,9,11,0,9,False,False,UP,147
R,9,11,0,9,False,False,R,148
RIGHT,10,11,0,9,False,False,RIGHT,149
B,10,11,0,9,False,False,B,150
LEFT,9,11,0,9,False,False,LEFT,151
LEFT,8,11,0,9,False,False,LEFT,152
L,8,11,0,9,False,False,L,153
SELECT,8,11,0,9,False,False,SELECT,154
L,8,11,0,9,False,False,L,155
L,8,11,0,9,False,False,L,156
L,8,11,0,9,False,False,L,157
START,8,11,0,9,False,False,START,158
R,8,11,0,9,False,False,R,159
RIGHT,8,11,0,9,False,False,RIGHT,160
SELECT,8,11,0,9,False,False,SELECT,161
L,8,11,0,9,False,False,L,162
START,8,11,0,9,False,False,START,163
LEFT,8,11,0,9,False,False,LEFT,164
START,8,11,0,9,False,False,START,165
L,8,11,0,9,False,False,L,166
LEFT,8,11,0,9,False,False,LEFT,167
LEFT,8,11,0,9,False,False,LEFT,168
LEFT,8,11,0,9,False,False,LEFT,169
SELECT,8,11,0,9,False,False,SELECT,170
B,8,11,0,9,False,False,B,171
RIGHT,9,11,0,9,False,False,RIGHT,172
SELECT,9,11,0,9,False,False,SELECT,173
SELECT,9,11,0,9,False,False,SELECT,174
LEFT,9,11,0,9,False,False,LEFT,175
RIGHT,9,11,0,9,False,False,RIGHT,176
L,9,11,0,9,False,False,L,177
B,9,11,0,9,False,False,B,178
DOWN,9,12,0,9,False,False,DOWN,179
B,9,12,0,9,False,False,B,180
START,9,12,0,9,False,False,START,181
RIGHT,9,12,0,9,False,False,RIGHT,182
R,9,12,0,9,False,False,R,183
B,9,12,0,9,False,False,B,184
L,9,12,0,9,False,False,L,185
L,9,12,0,9,False,False,L,186
UP,9,11,0,9,False,False,UP,187
LEFT,8,11,0,9,False,False,LEFT,188
START,8,11,0,9,False,False,START,189
DOWN,8,11,0,9,False,False,DOWN,190
SELECT,8,11,0,9,False,False,SELECT,191
DOWN,8,11,0,9,False,False,DOWN,192
RIGHT,8,11,0,9,False,False,RIGHT,193
RIGHT,8,11,0,9,False,False,RIGHT,194
SELECT,8,11,0,9,False,False,SELECT,195
RIGHT,8,11,0,9,False,False,RIGHT,196
SELECT,8,11,0,9,False,False,SELECT,197
R,8,11,0,9,False,False,R,198
DOWN,8,11,0,9,False,False,DOWN,199
R,8,11,0,9,False,False,R,200
DOWN,8,11,0,9,False,False,DOWN,201
UP,8,11,0,9,False,False,UP,202
START,8,11,0,9,False,False,START,203
B,8,11,0,9,False,False,B,204
B,8,11,0,9,False,False,B,205
UP,8,10,0,9,False,False,UP,206
L,8,10,0,9,False,False,L,207
RIGHT,9,10,0,9,False,False,RIGHT,208
UP,9,9,0,9,False,False,UP,209
B,9,9,0,9,False,False,B,210
START,9,9,0,9,False,False,START,211
R,9,9,0,9,False,False,R,212
UP,9,9,0,9,False,False,UP,213
SELECT,9,9,0,9,False,False,SELECT,214
START,9,9,0,9,False,False,START,215
DOWN,9,10,0,9,False,False,DOWN,216
START,9,10,0,9,False,False,START,217
UP,9,9,0,9,False,False,UP,218
RIGHT,10,9,0,9,False,False,RIGHT,219
B,10,9,0,9,False,False,B,220
B,10,9,0,9,False,False,B,221
A,10,9,0,9,False,False,A,222
DOWN,10,10,0,9,False,False,DOWN,223
L,10,10,0,9,False,False,L,224
UP,10,9,0,9,False,False,UP,225
START,10,9,0,9,False,False,START,226
DOWN,10,10,0,9,False,False,DOWN,227
A,10,10,0,9,False,False,A,228
SELECT,10,10,0,9,False,False,SELECT,229
R,10,10,0,9,False,False,R,230
B,10,10,0,9,False,False,B,231
UP,10,10,0,9,False,False,UP,232
A,10,10,0,9,False,False,A,233
START,10,10,0,9,False,False,START,234
R,10,10,0,9,False,False,R,235
DOWN,10,10,0,9,False,False,DOWN,236
UP,10,10,0,9,False,False,UP,237
LEFT,10,10,0,9,False,False,LEFT,238
RIGHT,10,10,0,9,False,False,RIGHT,239
SELECT,10,10,0,9,False,False,SELECT,240
RIGHT,10,10,0,9,False,False,RIGHT,241
A,10,10,0,9,False,False,A,242
LEFT,10,10,0,9,False,False,LEFT,243
SELECT,10,10,0,9,False,False,SELECT,244
L,10,10,0,9,False,False,L,245
LEFT,10,10,0,9,False,False,LEFT,246
RIGHT,10,10,0,9,False,False,RIGHT,247
UP,10,10,0,9,False,False,UP,248
SELECT,10,10,0,9,False,False,SELECT,249
UP,10,10,0,9,False,False,UP,250
RIGHT,10,10,0,9,False,False,RIGHT,251
DOWN,10,10,0,9,False,False,DOWN,252
UP,10,10,0,9,False,False,UP,253
DOWN,10,10,0,9,False,False,DOWN,254
SELECT,10,10,0,9,False,False,SELECT,255
DOWN,10,10,0,9,False,False,DOWN,256
RIGHT,10,10,0,9,False,False,RIGHT,257
DOWN,10,10,0,9,False,False,DOWN,258
RIGHT,10,10,0,9,False,False,RIGHT,259
DOWN,10,10,0,9,False,False,DOWN,260
START,10,10,0,9,False,False,START,261
A,10,10,0,9,False,False,A,262
RIGHT,10,10,0,9,False,False,RIGHT,263
A,10,10,0,9,False,False,A,264
B,10,10,0,9,False,False,B,265
B,10,10,0,9,False,False,B,266
UP,10,10,0,9,False,False,UP,267
SELECT,10,10,0,9,False,False,SELECT,268
L,10,10,0,9,False,False,L,269
RIGHT,10,10,0,9,False,False,RIGHT,270
UP,10,10,0,9,False,False,UP,271
UP,10,10,0,9,False,False,UP,272
RIGHT,10,10,0,9,False,False,RIGHT,273
A,10,10,0,9,False,False,A,274
SELECT,10,10,0,9,False,False,SELECT,275
DOWN,10,10,0,9,False,False,DOWN,276
UP,10,10,0,9,False,False,UP,277
B,10,10,0,9,False,False,B,278
L,10,10,0,9,False,False,L,279
UP,10,10,0,9,False,False,UP,280
START,10,10,0,9,False,False,START,281
LEFT,10,10,0,9,False,False,LEFT,282
R,10,10,0,9,False,False,R,283
A,10,10,0,9,False,False,A,284
L,10,10,0,9,False,False,L,285
LEFT,10,10,0,9,False,False,LEFT,286
RIGHT,10,10,0,9,False,False,RIGHT,287
DOWN,10,10,0,9,False,False,DOWN,288
A,10,10,0,9,False,False,A,289
R,10,10,0,9,False,False,R,290
R,10,10,0,9,False,False,R,291
START,10,10,0,9,False,False,START,292
START,10,10,0,9,False,False,START,293
DOWN,10,10,0,9,False,False,DOWN,294
START,10,10,0,9,False,False,START,295
SELECT,10,10,0,9,False,False,SELECT,296
RIGHT,10,10,0,9,False,False,RIGHT,297
RIGHT,10,10,0,9,False,False,RIGHT,298
LEFT,10,10,0,9,False,False,LEFT,299
L,10,10,0,9,False,False,L,300
UP,10,10,0,9,False,False,UP,301
A,10,10,0,9,False,False,A,302
RIGHT,10,10,0,9,False,False,RIGHT,303
DOWN,10,10,0,9,False,False,DOWN,304
START,10,10,0,9,False,False,START,305
LEFT,10,10,0,9,False,False,LEFT,306
RIGHT,10,10,0,9,False,False,RIGHT,307
UP,10,10,0,9,False,False,UP,308
RIGHT,10,10,0,9,False,False,RIGHT,309
START,10,10,0,9,False,False,START,310
R,10,10,0,9,False,False,R,311
SELECT,10,10,0,9,False,False,SELECT,312
LEFT,10,10,0,9,False,False,LEFT,313
L,10,10,0,9,False,False,L,314
LEFT,10,10,0,9,False,False,LEFT,315
B,10,10,0,9,False,False,B,316
DOWN,10,10,0,9,False,False,DOWN,317
R,10,10,0,9,False,False,R,318
B,10,10,0,9,False,False,B,319
A,10,10,0,9,False,False,A,320
RIGHT,10,10,0,9,False,False,RIGHT,321
L,10,10,0,9,False,False,L,322
R,10,10,0,9,False,False,R,323
A,10,10,0,9,False,False,A,324
A,10,10,0,9,False,False,A,325
RIGHT,11,10,0,9,False,False,RIGHT,326
R,11,10,0,9,False,False,R,327
L,11,10,0,9,False,False,L,328
R,11,10,0,9,False,False,R,329
START,11,10,0,9,False,False,START,330
UP,11,10,0,9,False,False,UP,331
RIGHT,11,10,0,9,False,False,RIGHT,332
RIGHT,11,10,0,9,False,False,RIGHT,333
A,11,10,0,9,False,False,A,334
DOWN,11,10,0,9,False,False,DOWN,335
L,11,10,0,9,False,False,L,336
START,11,10,0,9,False,False,START,337
LEFT,11,10,0,9,False,False,LEFT,338
RIGHT,11,10,0,9,False,False,RIGHT,339
SELECT,11,10,0,9,False,False,SELECT,340
R,11,10,0,9,False,False,R,341
DOWN,11,10,0,9,False,False,DOWN,342
B,11,10,0,9,False,False,B,343
RIGHT,11,10,0,9,False,False,RIGHT,344
R,11,10,0,9,False,False,R,345
RIGHT,11,10,0,9,False,False,RIGHT,346
RIGHT,11,10,0,9,False,False,RIGHT,347
SELECT,11,10,0,9,False,False,SELECT,348
LEFT,11,10,0,9,False,False,LEFT,349
RIGHT,11,10,0,9,False,False,RIGHT,350
L,11,10,0,9,False,False,L,351
LEFT,11,10,0,9,False,False,LEFT,352
A,11,10,0,9,False,False,A,353
R,11,10,0,9,False,False,R,354
RIGHT,11,10,0,9,False,False,RIGHT,355
RIGHT,11,10,0,9,False,False,RIGHT,356
L,11,10,0,9,False,False,L,357
SELECT,11,10,0,9,False,False,SELECT,358
SELECT,11,10,0,9,False,False,SELECT,359
A,11,10,0,9,False,False,A,360
START,11,10,0,9,False,False,START,361
START,11,10,0,9,False,False,START,362
A,11,10,0,9,False,False,A,363
SELECT,11,10,0,9,False,False,SELECT,364
A,11,10,0,9,False,False,A,365
START,11,10,0,9,False,False,START,366
UP,11,10,0,9,False,False,UP,367
LEFT,11,10,0,9,False,False,LEFT,368
A,11,10,0,9,False,False,A,369
R,11,10,0,9,False,False,R,370
SELECT,11,10,0,9,False,False,SELECT,371
L,11,10,0,9,False,False,L,372
SELECT,11,10,0,9,False,False,SELECT,373
DOWN,11,10,0,9,False,False,DOWN,374
B,11,10,0,9,False,False,B,375
SELECT,11,10,0,9,False,False,SELECT,376
RIGHT,11,10,0,9,False,False,RIGHT,377
START,11,10,0,9,False,False,START,378
A,11,10,0,9,False,False,A,379
DOWN,11,10,0,9,False,False,DOWN,380
DOWN,11,10,0,9,False,False,DOWN,381
RIGHT,11,10,0,9,False,False,RIGHT,382
R,11,10,0,9,False,False,R,383
UP,11,10,0,9,False,False,UP,384
UP,11,10,0,9,False,False,UP,385
START,11,10,0,9,False,False,START,386
A,11,10,0,9,False,False,A,387
SELECT,11,10,0,9,False,False,SELECT,388
UP,11,10,0,9,False,False,UP,389
LEFT,11,10,0,9,False,False,LEFT,390
RIGHT,11,10,0,9,False,False,RIGHT,391
LEFT,11,10,0,9,False,False,LEFT,392
A,11,10,0,9,False,False,A,393
A,11,10,0,9,False,False,A,394
UP,11,10,0,9,False,False,UP,395
A,11,10,0,9,False,False,A,396
R,11,10,0,9,False,False,R,397
L,11,10,0,9,False,False,L,398
START,11,10,0,9,False,False,START,399
START,11,10,0,9,False,False,START,400
B,11,10,0,9,False,False,B,401
L,11,10,0,9,False,False,L,402
RIGHT,11,10,0,9,False,False,RIGHT,403
UP,11,10,0,9,False,False,UP,404
R,11,10,0,9,False,False,R,405
R,11,10,0,9,False,False,R,406
RIGHT,11,10,0,9,False,False,RIGHT,407
SELECT,11,10,0,9,False,False,SELECT,408
LEFT,11,10,0,9,False,False,LEFT,409
B,11,10,0,9,False,False,B,410
LEFT,11,10,0,9,False,False,LEFT,411
START,11,10,0,9,False,False,START,412
UP,11,10,0,9,False,False,UP,413
B,11,10,0,9,False,False,B,414
A,11,10,0,9,False,False,A,415
L,11,10,0,9,False,False,L,416
A,11,10,0,9,False,False,A,417
DOWN,11,11,0,9,False,False,DOWN,418
B,11,11,0,9,False,False,B,419
L,11,11,0,9,False,False,L,420
RIGHT,12,11,0,9,False,False,RIGHT,421
DOWN,12,12,0,9,False,False,DOWN,422
START,12,12,0,9,False,False,START,423
START,12,12,0,9,False,False,START,424
L,12,12,0,9,False,False,L,425
L,12,12,0,9,False,False,L,426
LEFT,11,12,0,9,False,False,LEFT,427
B,11,12,0,9,False,False,B,428
L,11,12,0,9,False,False,L,429
L,11,12,0,9,False,False,L,430
START,11,12,0,9,False,False,START,431
RIGHT,11,12,0,9,False,False,RIGHT,432
B,11,12,0,9,False,False,B,433
L,11,12,0,9,False,False,L,434
R,11,12,0,9,False,False,R,435
UP,11,11,0,9,False,False,UP,436
RIGHT,12,11,0,9,False,False,RIGHT,437
RIGHT,13,11,0,9,False,False,RIGHT,438
A,13,11,0,9,False,False,A,439
B,13,11,0,9,False,False,B,440
A,13,11,0,9,False,False,A,441
START,13,11,0,9,False,False,START,442
LEFT,13,11,0,9,False,False,LEFT,443
LEFT,13,11,0,9,False,False,LEFT,444
R,13,11,0,9,False,False,R,445
R,13,11,0,9,False,False,R,446
L,13,11,0,9,False,False,L,447
L,13,11,0,9,False,False,L,448
DOWN,13,11,0,9,False,False,DOWN,449
START,13,11,0,9,False,False,START,450
B,13,11,0,9,False,False,B,451
LEFT,12,11,0,9,False,False,LEFT,452
START,12,11,0,9,False,False,START,453
LEFT,11,11,0,9,False,False,LEFT,454
B,11,11,0,9,False,False,B,455
B,11,11,0,9,False,False,B,456
SELECT,11,11,0,9,False,False,SELECT,457
RIGHT,11,11,0,9,False,False,RIGHT,458
A,11,11,0,9,False,False,A,459
LEFT,11,11,0,9,False,False,LEFT,460
START,11,11,0,9,False,False,START,461
UP,11,11,0,9,False,False,UP,462
UP,11,11,0,9,False,False,UP,463
R,11,11,0,9,False,False,R,464
RIGHT,11,11,0,9,False,False,RIGHT,465
RIGHT,11,11,0,9,False,False,RIGHT,466
SELECT,11,11,0,9,False,False,SELECT,467
A,11,11,0,9,False,False,A,468
START,11,11,0,9,False,False,START,469
A,11,11,0,9,False,False,A,470
UP,11,11,0,9,False,False,UP,471
L,11,11,0,9,False,False,L,472
R,11,11,0,9,False,False,R,473
START,11,11,0,9,False,False,START,474
LEFT,11,11,0,9,False,False,LEFT,475
A,11,11,0,9,False,False,A,476
A,11,11,0,9,False,False,A,477
L,11,11,0,9,False,False,L,478
DOWN,11,12,0,9,False,False,DOWN,479
B,11,12,0,9,False,False,B,480
SELECT,11,12,0,9,False,False,SELECT,481
UP,11,12,0,9,False,False,UP,482
L,11,12,0,9,False,False,L,483
LEFT,11,12,0,9,False,False,LEFT,484
A,11,12,0,9,False,False,A,485
LEFT,11,12,0,9,False,False,LEFT,486
A,11,12,0,9,False,False,A,487
R,11,12,0,9,False,False,R,488
LEFT,11,12,0,9,False,False,LEFT,489
L,11,12,0,9,False,False,L,490
R,11,12,0,9,False,False,R,491
SELECT,11,12,0,9,False,False,SELECT,492
RIGHT,11,12,0,9,False,False,RIGHT,493
B,11,12,0,9,False,False,B,494
START,11,12,0,9,False,False,START,495
R,11,12,0,9,False,False,R,496
RIGHT,11,12,0,9,False,False,RIGHT,497
RIGHT,11,12,0,9,False,False,RIGHT,498
DOWN,11,12,0,9,False,False,DOWN,499
SELECT,11,12,0,9,False,True,SELECT,500
