inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
UP,10,7,0,9,False,False,UP,130
R,10,7,0,9,False,False,R,131
START,10,7,0,9,False,False,START,132
L,10,7,0,9,False,False,L,133
UP,10,7,0,9,False,False,UP,134
DOWN,10,7,0,9,False,False,DOWN,135
RIGHT,10,7,0,9,False,False,RIGHT,136
L,10,7,0,9,False,False,L,137
LEFT,10,7,0,9,False,False,LEFT,138
R,10,7,0,9,False,False,R,139
RIGHT,10,7,0,9,False,False,RIGHT,140
LEFT,10,7,0,9,False,False,LEFT,141
UP,10,7,0,9,False,False,UP,142
B,10,7,0,9,False,False,B,143
SELECT,10,7,0,9,False,False,SELECT,144
LEFT,10,7,0,9,False,False,LEFT,145
L,10,7,0,9,False,False,L,146
DOWN,10,7,0,9,False,False,DOWN,147
UP,10,7,0,9,False,False,UP,148
LEFT,10,7,0,9,False,False,LEFT,149
UP,10,7,0,9,False,False,UP,150
L,10,7,0,9,False,False,L,151
UP,10,7,0,9,False,False,UP,152
L,10,7,0,9,False,False,L,153
A,10,7,0,9,False,False,A,154
UP,10,6,0,9,False,False,UP,155
A,10,6,0,9,False,False,A,156
UP,10,5,0,9,False,False,UP,157
B,10,5,0,9,False,False,B,158
RIGHT,11,5,0,9,False,False,RIGHT,159
A,11,5,0,9,False,False,A,160
START,11,5,0,9,False,False,START,161
DOWN,11,5,0,9,False,False,DOWN,162
LEFT,11,5,0,9,False,False,LEFT,163
SELECT,11,5,0,9,False,False,SELECT,164
B,11,5,0,9,False,False,B,165
LEFT,10,5,0,9,False,False,LEFT,166
R,10,5,0,9,False,False,R,167
SELECT,10,5,0,9,False,False,SELECT,168
START,10,5,0,9,False,False,START,169
DOWN,10,5,0,9,False,False,DOWN,170
RIGHT,10,5,0,9,False,False,RIGHT,171
RIGHT,10,5,0,9,False,False,RIGHT,172
LEFT,10,5,0,9,False,False,LEFT,173
RIGHT,10,5,0,9,False,False,RIGHT,174
R,10,5,0,9,False,False,R,175
START,10,5,0,9,False,False,START,176
L,10,5,0,9,False,False,L,177
DOWN,10,5,0,9,False,False,DOWN,178
RIGHT,10,5,0,9,False,False,RIGHT,179
RIGHT,10,5,0,9,False,False,RIGHT,180
B,10,5,0,9,False,False,B,181
B,10,5,0,9,False,False,B,182
SELECT,10,5,0,9,False,False,SELECT,183
SELECT,10,5,0,9,False,False,SELECT,184
B,10,5,0,9,False,False,B,185
LEFT,10,5,0,9,False,False,LEFT,186
L,10,5,0,9,False,False,L,187
UP,10,5,0,9,False,False,UP,188
A,10,5,0,9,False,False,A,189
RIGHT,11,5,0,9,False,False,RIGHT,190
DOWN,11,6,0,9,False,False,DOWN,191
LEFT,10,6,0,9,False,False,LEFT,192
RIGHT,11,6,0,9,False,False,RIGHT,193
DOWN,11,7,0,9,False,False,DOWN,194
R,11,7,0,9,False,False,R,195
DOWN,11,8,0,9,False,False,DOWN,196
UP,11,7,0,9,False,False,UP,197
A,11,7,0,9,False,False,A,198
B,11,7,0,9,False,False,B,199
R,11,7,0,9,False,False,R,200
LEFT,10,7,0,9,False,False,LEFT,201
RIGHT,11,7,0,9,False,False,RIGHT,202
A,11,7,0,9,False,False,A,203
UP,11,6,0,9,False,False,UP,204
L,11,6,0,9,False,False,L,205
RIGHT,12,6,0,9,False,False,RIGHT,206
LEFT,11,6,0,9,False,False,LEFT,207
SELECT,11,6,0,9,False,False,SELECT,208
R,11,6,0,9,False,False,R,209
R,11,6,0,9,False,False,R,210
UP,11,6,0,9,False,False,UP,211
DOWN,11,6,0,9,False,False,DOWN,212
RIGHT,11,6,0,9,False,False,RIGHT,213
R,11,6,0,9,False,False,R,214
B,11,6,0,9,False,False,B,215
DOWN,11,7,0,9,False,False,DOWN,216
RIGHT,12,7,0,9,False,False,RIGHT,217
A,12,7,0,9,False,False,A,218
RIGHT,12,7,0,9,False,False,RIGHT,219
B,12,7,0,9,False,False,B,220
B,12,7,0,9,False,False,B,221
RIGHT,12,7,0,9,False,False,RIGHT,222
R,12,7,0,9,False,False,R,223
UP,12,6,0,9,False,False,UP,224
UP,12,5,0,9,False,False,UP,225
A,12,5,0,9,False,False,A,226
LEFT,11,5,0,9,False,False,LEFT,227
LEFT,10,5,0,9,False,False,LEFT,228
RIGHT,11,5,0,9,False,False,RIGHT,229
B,11,5,0,9,False,False,B,230
DOWN,11,6,0,9,False,False,DOWN,231
SELECT,11,6,0,9,False,False,SELECT,232
R,11,6,0,9,False,False,R,233
R,11,6,0,9,False,False,R,234
L,11,6,0,9,False,False,L,235
L,11,6,0,9,False,False,L,236
RIGHT,12,6,0,9,False,False,RIGHT,237
DOWN,12,7,0,9,False,False,DOWN,238
RIGHT,12,7,0,9,False,False,RIGHT,239
R,12,7,0,9,False,False,R,240
B,12,7,0,9,False,False,B,241
SELECT,12,7,0,9,False,False,SELECT,242
RIGHT,12,7,0,9,False,False,RIGHT,243
RIGHT,12,7,0,9,False,False,RIGHT,244
SELECT,12,7,0,9,False,False,SELECT,245
RIGHT,12,7,0,9,False,False,RIGHT,246
RIGHT,12,7,0,9,False,False,RIGHT,247
DOWN,12,7,0,9,False,False,DOWN,248
DOWN,12,7,0,9,False,False,DOWN,249
DOWN,12,7,0,9,False,False,DOWN,250
UP,12,7,0,9,False,False,UP,251
A,12,7,0,9,False,False,A,252
R,12,7,0,9,False,False,R,253
SELECT,12,7,0,9,False,False,SELECT,254
START,12,7,0,9,False,False,START,255
R,12,7,0,9,False,False,R,256
LEFT,12,7,0,9,False,False,LEFT,257
SELECT,12,7,0,9,False,False,SELECT,258
R,12,7,0,9,False,False,R,259
L,12,7,0,9,False,False,L,260
LEFT,12,7,0,9,False,False,LEFT,261
LEFT,12,7,0,9,False,False,LEFT,262
LEFT,12,7,0,9,False,False,LEFT,263
SELECT,12,7,0,9,False,False,SELECT,264
A,12,7,0,9,False,False,A,265
UP,12,6,0,9,False,False,UP,266
L,12,6,0,9,False,False,L,267
UP,12,5,0,9,False,False,UP,268
RIGHT,12,5,0,9,False,False,RIGHT,269
SELECT,12,5,0,9,False,False,SELECT,270
A,12,5,0,9,False,False,A,271
DOWN,12,5,0,9,False,False,DOWN,272
SELECT,12,5,0,9,False,False,SELECT,273
LEFT,12,5,0,9,False,False,LEFT,274
RIGHT,12,5,0,9,False,False,RIGHT,275
A,12,5,0,9,False,False,A,276
DOWN,12,6,0,9,False,False,DOWN,277
RIGHT,12,6,0,9,False,False,RIGHT,278
UP,12,5,0,9,False,False,UP,279
A,12,5,0,9,False,False,A,280
SELECT,12,5,0,9,False,False,SELECT,281
DOWN,12,5,0,9,False,False,DOWN,282
START,12,5,0,9,False,False,START,283
SELECT,12,5,0,9,False,False,SELECT,284
UP,12,5,0,9,False,False,UP,285
UP,12,5,0,9,False,False,UP,286
L,12,5,0,9,False,False,L,287
A,12,5,0,9,False,False,A,288
A,12,5,0,9,False,False,A,289
UP,12,4,0,9,False,False,UP,290
A,12,4,0,9,False,False,A,291
R,12,4,0,9,False,False,R,292
B,12,4,0,9,False,False,B,293
B,12,4,0,9,False,False,B,294
UP,12,3,0,9,False,False,UP,295
UP,12,2,0,9,False,False,UP,296
UP,12,2,0,9,False,False,UP,297
A,12,2,0,9,False,False,A,298
L,12,2,0,9,False,False,L,299
A,12,2,0,9,False,False,A,300
UP,12,2,0,9,False,False,UP,301
B,12,2,0,9,False,False,B,302
UP,12,2,0,9,False,False,UP,303
START,12,2,0,9,False,False,START,304
A,12,2,0,9,False,False,A,305
RIGHT,12,2,0,9,False,False,RIGHT,306
L,12,2,0,9,False,False,L,307
B,12,2,0,9,False,False,B,308
START,12,2,0,9,False,False,START,309
UP,12,2,0,9,False,False,UP,310
B,12,2,0,9,False,False,B,311
UP,12,2,0,9,False,False,UP,312
LEFT,12,2,0,9,False,False,LEFT,313
R,12,2,0,9,False,False,R,314
L,12,2,0,9,False,False,L,315
UP,12,2,0,9,False,False,UP,316
R,12,2,0,9,False,False,R,317
UP,12,2,0,9,False,False,UP,318
L,12,2,0,9,False,False,L,319
DOWN,12,2,0,9,False,False,DOWN,320
SELECT,12,2,0,9,False,False,SELECT,321
RIGHT,12,2,0,9,False,False,RIGHT,322
A,12,2,0,9,False,False,A,323
RIGHT,12,2,0,9,False,False,RIGHT,324
UP,12,2,0,9,False,False,UP,325
R,12,2,0,9,False,False,R,326
RIGHT,12,2,0,9,False,False,RIGHT,327
R,12,2,0,9,False,False,R,328
A,12,2,0,9,False,False,A,329
START,12,2,0,9,False,False,START,330
UP,12,2,0,9,False,False,UP,331
DOWN,12,2,0,9,False,False,DOWN,332
UP,12,2,0,9,False,False,UP,333
B,12,2,0,9,False,False,B,334
LEFT,12,2,0,9,False,False,LEFT,335
DOWN,12,2,0,9,False,False,DOWN,336
B,12,2,0,9,False,False,B,337
A,12,2,0,9,False,False,A,338
LEFT,12,2,0,9,False,False,LEFT,339
A,12,2,0,9,False,False,A,340
B,12,2,0,9,False,False,B,341
A,12,2,0,9,False,False,A,342
SELECT,12,2,0,9,False,False,SELECT,343
A,12,2,0,9,False,False,A,344
B,12,2,0,9,False,False,B,345
UP,12,2,0,9,False,False,UP,346
B,12,2,0,9,False,False,B,347
START,12,2,0,9,False,False,START,348
START,12,2,0,9,False,False,START,349
DOWN,12,3,0,9,False,False,DOWN,350
L,12,3,0,9,False,False,L,351
B,12,3,0,9,False,False,B,352
B,12,3,0,9,False,False,B,353
RIGHT,13,3,0,9,False,False,RIGHT,354
DOWN,13,4,0,9,False,False,DOWN,355
LEFT,12,4,0,9,False,False,LEFT,356
DOWN,12,5,0,9,False,False,DOWN,357
SELECT,12,5,0,9,False,False,SELECT,358
DOWN,12,6,0,9,False,False,DOWN,359
UP,12,5,0,9,False,False,UP,360
L,12,5,0,9,False,False,L,361
START,12,5,0,9,False,False,START,362
SELECT,12,5,0,9,False,False,SELECT,363
B,12,5,0,9,False,False,B,364
R,12,5,0,9,False,False,R,365
A,12,5,0,9,False,False,A,366
START,12,5,0,9,False,False,START,367
START,12,5,0,9,False,False,START,368
L,12,5,0,9,False,False,L,369
SELECT,12,5,0,9,False,False,SELECT,370
RIGHT,12,5,0,9,False,False,RIGHT,371
LEFT,12,5,0,9,False,False,LEFT,372
SELECT,12,5,0,9,False,False,SELECT,373
RIGHT,12,5,0,9,False,False,RIGHT,374
L,12,5,0,9,False,False,L,375
A,12,5,0,9,False,False,A,376
L,12,5,0,9,False,False,L,377
LEFT,11,5,0,9,False,False,LEFT,378
UP,11,4,0,9,False,False,UP,379
SELECT,11,4,0,9,False,False,SELECT,380
SELECT,11,4,0,9,False,False,SELECT,381
RIGHT,11,4,0,9,False,False,RIGHT,382
START,11,4,0,9,False,False,START,383
DOWN,11,4,0,9,False,False,DOWN,384
DOWN,11,4,0,9,False,False,DOWN,385
SELECT,11,4,0,9,False,False,SELECT,386
R,11,4,0,9,False,False,R,387
START,11,4,0,9,False,False,START,388
UP,11,4,0,9,False,False,UP,389
A,11,4,0,9,False,False,A,390
L,11,4,0,9,False,False,L,391
UP,11,3,0,9,False,False,UP,392
LEFT,10,3,0,9,False,False,LEFT,393
R,10,3,0,9,False,False,R,394
B,10,3,0,9,False,False,B,395
START,10,3,0,9,False,False,START,396
L,10,3,0,9,False,False,L,397
A,10,3,0,9,False,False,A,398
R,10,3,0,9,False,False,R,399
UP,10,3,0,9,False,False,UP,400
R,10,3,0,9,False,False,R,401
UP,10,3,0,9,False,False,UP,402
SELECT,10,3,0,9,False,False,SELECT,403
SELECT,10,3,0,9,False,False,SELECT,404
RIGHT,10,3,0,9,False,False,RIGHT,405
RIGHT,10,3,0,9,False,False,RIGHT,406
UP,10,3,0,9,False,False,UP,407
A,10,3,0,9,False,False,A,408
DOWN,10,3,0,9,False,False,DOWN,409
R,10,3,0,9,False,False,R,410
LEFT,10,3,0,9,False,False,LEFT,411
L,10,3,0,9,False,False,L,412
A,10,3,0,9,False,False,A,413
START,10,3,0,9,False,False,START,414
R,10,3,0,9,False,False,R,415
LEFT,10,3,0,9,False,False,LEFT,416
LEFT,10,3,0,9,False,False,LEFT,417
RIGHT,10,3,0,9,False,False,RIGHT,418
SELECT,10,3,0,9,False,False,SELECT,419
START,10,3,0,9,False,False,START,420
LEFT,10,3,0,9,False,False,LEFT,421
B,10,3,0,9,False,False,B,422
DOWN,10,3,0,9,False,False,DOWN,423
B,10,3,0,9,False,False,B,424
SELECT,10,3,0,9,False,False,SELECT,425
UP,10,3,0,9,False,False,UP,426
B,10,3,0,9,False,False,B,427
R,10,3,0,9,False,False,R,428
LEFT,10,3,0,9,False,False,LEFT,429
R,10,3,0,9,False,False,R,430
L,10,3,0,9,False,False,L,431
A,10,3,0,9,False,False,A,432
DOWN,10,4,0,9,False,False,DOWN,433
B,10,4,0,9,False,False,B,434
L,10,4,0,9,False,False,L,435
R,10,4,0,9,False,False,R,436
UP,10,3,0,9,False,False,UP,437
A,10,3,0,9,False,False,A,438
LEFT,9,3,0,9,False,False,LEFT,439
L,9,3,0,9,False,False,L,440
START,9,3,0,9,False,False,START,441
B,9,3,0,9,False,False,B,442
UP,9,2,0,9,False,False,UP,443
LEFT,8,2,0,9,False,False,LEFT,444
RIGHT,9,2,0,9,False,False,RIGHT,445
L,9,2,0,9,False,False,L,446
START,9,2,0,9,False,False,START,447
L,9,2,0,9,False,False,L,448
UP,9,2,0,9,False,False,UP,449
R,9,2,0,9,False,False,R,450
DOWN,9,2,0,9,False,False,DOWN,451
A,9,2,0,9,False,False,A,452
RIGHT,9,2,0,9,False,False,RIGHT,453
RIGHT,9,2,0,9,False,False,RIGHT,454
R,9,2,0,9,False,False,R,455
RIGHT,9,2,0,9,False,False,RIGHT,456
L,9,2,0,9,False,False,L,457
RIGHT,9,2,0,9,False,False,RIGHT,458
L,9,2,0,9,False,False,L,459
B,9,2,0,9,False,False,B,460
START,9,2,0,9,False,False,START,461
R,9,2,0,9,False,False,R,462
RIGHT,10,2,0,9,False,False,RIGHT,463
SELECT,10,2,0,9,False,False,SELECT,464
A,10,2,0,9,False,False,A,465
LEFT,10,2,0,9,False,False,LEFT,466
LEFT,10,2,0,9,False,False,LEFT,467
LEFT,10,2,0,9,False,False,LEFT,468
UP,10,2,0,9,False,False,UP,469
LEFT,10,2,0,9,False,False,LEFT,470
UP,10,2,0,9,False,False,UP,471
SELECT,10,2,0,9,False,False,SELECT,472
START,10,2,0,9,False,False,START,473
DOWN,10,2,0,9,False,False,DOWN,474
START,10,2,0,9,False,False,START,475
L,10,2,0,9,False,False,L,476
UP,10,2,0,9,False,False,UP,477
UP,10,2,0,9,False,False,UP,478
A,10,2,0,9,False,False,A,479
LEFT,9,2,0,9,False,False,LEFT,480
L,9,2,0,9,False,False,L,481
L,9,2,0,9,False,False,L,482
UP,9,2,0,9,False,False,UP,483
DOWN,9,3,0,9,False,False,DOWN,484
A,9,3,0,9,False,False,A,485
DOWN,9,4,0,9,False,False,DOWN,486
R,9,4,0,9,False,False,R,487
START,9,4,0,9,False,False,START,488
LEFT,9,4,0,9,False,False,LEFT,489
SELECT,9,4,0,9,False,False,SELECT,490
RIGHT,9,4,0,9,False,False,RIGHT,491
A,9,4,0,9,False,False,A,492
START,9,4,0,9,False,False,START,493
R,9,4,0,9,False,False,R,494
A,9,4,0,9,False,False,A,495
DOWN,9,4,0,9,False,False,DOWN,496
A,9,4,0,9,False,False,A,497
RIGHT,9,4,0,9,False,False,RIGHT,498
DOWN,9,4,0,9,False,False,DOWN,499
LEFT,9,4,0,9,False,True,LEFT,500
