inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
B,8,8,0,9,False,False,B,95,14.500000000000034
RIGHT,9,8,0,9,False,False,RIGHT,96,15.400000000000034
UP,9,7,0,9,False,False,UP,97,16.300000000000033
DOWN,9,8,0,9,False,False,DOWN,98,16.20000000000003
B,9,8,0,9,False,False,B,99,16.10000000000003
DOWN,9,9,0,9,False,False,DOWN,100,16.00000000000003
A,9,9,0,9,False,False,A,101,15.900000000000029
DOWN,9,10,0,9,False,False,DOWN,102,15.80000000000003
A,9,10,0,9,False,False,A,103,15.70000000000003
RIGHT,10,10,0,9,False,False,RIGHT,104,16.60000000000003
UP,10,9,0,9,False,False,UP,105,17.50000000000003
A,10,9,0,9,False,False,A,106,17.400000000000027
DOWN,10,10,0,9,False,False,DOWN,107,17.300000000000026
DOWN,10,11,0,9,False,False,DOWN,108,17.200000000000024
UP,10,10,0,9,False,False,UP,109,17.100000000000023
A,10,10,0,9,False,False,A,110,17.00000000000002
UP,10,9,0,9,False,False,UP,111,16.90000000000002
LEFT,9,9,0,9,False,False,LEFT,112,16.80000000000002
LEFT,8,9,0,9,False,False,LEFT,113,16.700000000000017
RIGHT,9,9,0,9,False,False,RIGHT,114,16.600000000000016
UP,9,8,0,9,False,False,UP,115,16.500000000000014
B,9,8,0,9,False,False,B,116,16.400000000000013
UP,9,7,0,9,False,False,UP,117,16.30000000000001
RIGHT,10,7,0,9,False,False,RIGHT,118,17.20000000000001
LEFT,9,7,0,9,False,False,LEFT,119,17.10000000000001
A,9,7,0,9,False,False,A,120,17.000000000000007
DOWN,9,8,0,9,False,False,DOWN,121,16.900000000000006
DOWN,9,9,0,9,False,False,DOWN,122,16.800000000000004
B,9,9,0,9,False,False,B,123,16.700000000000003
RIGHT,10,9,0,9,False,False,RIGHT,124,16.6
A,10,9,0,9,False,False,A,125,16.5
A,10,9,0,9,False,False,A,126,16.4
LEFT,9,9,0,9,False,False,LEFT,127,16.299999999999997
DOWN,9,10,0,9,False,False,DOWN,128,16.199999999999996
B,9,10,0,9,False,False,B,129,16.099999999999994
DOWN,9,11,0,9,False,False,DOWN,130,15.999999999999995
LEFT,8,11,0,9,False,False,LEFT,131,15.899999999999995
A,8,11,0,9,False,False,A,132,15.799999999999995
DOWN,8,12,0,9,False,False,DOWN,133,15.699999999999996
UP,8,11,0,9,False,False,UP,134,15.599999999999996
B,8,11,0,9,False,False,B,135,15.499999999999996
B,8,11,0,9,False,False,B,136,15.399999999999997
B,8,11,0,9,False,False,B,137,15.299999999999997
A,8,11,0,9,False,False,A,138,15.199999999999998
A,8,11,0,9,False,False,A,139,15.099999999999998
RIGHT,9,11,0,9,False,False,RIGHT,140,14.999999999999998
RIGHT,10,11,0,9,False,False,RIGHT,141,14.899999999999999
A,10,11,0,9,False,False,A,142,14.799999999999999
B,10,11,0,9,False,False,B,143,14.7
B,10,11,0,9,False,False,B,144,14.6
B,10,11,0,9,False,False,B,145,14.5
LEFT,9,11,0,9,False,False,LEFT,146,14.4
A,9,11,0,9,False,False,A,147,14.3
LEFT,8,11,0,9,False,False,LEFT,148,14.200000000000001
A,8,11,0,9,False,False,A,149,14.100000000000001
RIGHT,9,11,0,9,False,False,RIGHT,150,14.000000000000002
B,9,11,0,9,False,False,B,151,13.900000000000002
B,9,11,0,9,False,False,B,152,13.800000000000002
RIGHT,10,11,0,9,False,False,RIGHT,153,13.700000000000003
A,10,11,0,9,False,False,A,154,13.600000000000003
UP,10,10,0,9,False,False,UP,155,13.500000000000004
RIGHT,11,10,0,9,False,False,RIGHT,156,14.400000000000004
RIGHT,12,10,0,9,False,False,RIGHT,157,15.300000000000004
DOWN,12,11,0,9,False,False,DOWN,158,16.200000000000003
UP,12,10,0,9,False,False,UP,159,16.1
LEFT,11,10,0,9,False,False,LEFT,160,16.0
B,11,10,0,9,False,False,B,161,15.9
A,11,10,0,9,False,False,A,162,15.8
B,11,10,0,9,False,False,B,163,15.700000000000001
UP,11,9,0,9,False,False,UP,164,16.6
LEFT,10,9,0,9,False,False,LEFT,165,16.5
B,10,9,0,9,False,False,B,166,16.4
UP,10,8,0,9,False,False,UP,167,17.299999999999997
RIGHT,11,8,0,9,False,False,RIGHT,168,18.199999999999996
B,11,8,0,9,False,False,B,169,18.099999999999994
RIGHT,11,8,0,9,False,False,RIGHT,170,17.999999999999993
DOWN,11,9,0,9,False,False,DOWN,171,17.89999999999999
A,11,9,0,9,False,False,A,172,17.79999999999999
A,11,9,0,9,False,False,A,173,17.69999999999999
RIGHT,12,9,0,9,False,False,RIGHT,174,18.599999999999987
LEFT,11,9,0,9,False,False,LEFT,175,18.499999999999986
B,11,9,0,9,False,False,B,176,18.399999999999984
RIGHT,12,9,0,9,False,False,RIGHT,177,18.299999999999983
RIGHT,13,9,0,9,False,False,RIGHT,178,19.19999999999998
UP,13,9,0,9,False,False,UP,179,19.09999999999998
B,13,9,0,9,False,False,B,180,18.99999999999998
LEFT,12,9,0,9,False,False,LEFT,181,18.899999999999977
UP,12,9,0,9,False,False,UP,182,18.799999999999976
LEFT,11,9,0,9,False,False,LEFT,183,18.699999999999974
LEFT,10,9,0,9,False,False,LEFT,184,18.599999999999973
RIGHT,11,9,0,9,False,False,RIGHT,185,18.49999999999997
RIGHT,12,9,0,9,False,False,RIGHT,186,18.39999999999997
LEFT,11,9,0,9,False,False,LEFT,187,18.29999999999997
LEFT,10,9,0,9,False,False,LEFT,188,18.199999999999967
B,10,9,0,9,False,False,B,189,18.099999999999966
LEFT,9,9,0,9,False,False,LEFT,190,17.999999999999964
UP,9,8,0,9,False,False,UP,191,17.899999999999963
B,9,8,0,9,False,False,B,192,17.79999999999996
B,9,8,0,9,False,False,B,193,17.69999999999996
DOWN,9,9,0,9,False,False,DOWN,194,17.59999999999996
UP,9,8,0,9,False,False,UP,195,17.499999999999957
RIGHT,10,8,0,9,False,False,RIGHT,196,17.399999999999956
UP,10,7,0,9,False,False,UP,197,17.299999999999955
A,10,7,0,9,False,False,A,198,17.199999999999953
RIGHT,11,7,0,9,False,False,RIGHT,199,18.09999999999995
DOWN,11,8,0,9,False,False,DOWN,200,17.99999999999995
B,11,8,0,9,False,False,B,201,17.89999999999995
B,11,8,0,9,False,False,B,202,17.799999999999947
UP,11,7,0,9,False,False,UP,203,17.699999999999946
LEFT,10,7,0,9,False,False,LEFT,204,17.599999999999945
RIGHT,11,7,0,9,False,False,RIGHT,205,17.499999999999943
UP,11,6,0,9,False,False,UP,206,18.39999999999994
LEFT,10,6,0,9,False,False,LEFT,207,19.29999999999994
LEFT,9,6,0,9,False,False,LEFT,208,19.19999999999994
B,9,6,0,9,False,False,B,209,19.099999999999937
RIGHT,10,6,0,9,False,False,RIGHT,210,18.999999999999936
A,10,6,0,9,False,False,A,211,18.899999999999935
B,10,6,0,9,False,False,B,212,18.799999999999933
RIGHT,11,6,0,9,False,False,RIGHT,213,18.699999999999932
DOWN,11,7,0,9,False,False,DOWN,214,18.59999999999993
B,11,7,0,9,False,False,B,215,18.49999999999993
A,11,7,0,9,False,False,A,216,18.399999999999928
LEFT,10,7,0,9,False,False,LEFT,217,18.299999999999926
B,10,7,0,9,False,False,B,218,18.199999999999925
LEFT,9,7,0,9,False,False,LEFT,219,18.099999999999923
LEFT,8,7,0,9,False,False,LEFT,220,17.999999999999922
UP,8,6,0,9,False,False,UP,221,17.89999999999992
UP,8,5,0,9,False,False,UP,222,17.79999999999992
UP,8,4,0,9,False,False,UP,223,18.699999999999918
A,8,4,0,9,False,False,A,224,18.599999999999916
RIGHT,9,4,0,9,False,False,RIGHT,225,19.499999999999915
RIGHT,10,4,0,9,False,False,RIGHT,226,20.399999999999913
B,10,4,0,9,False,False,B,227,20.299999999999912
LEFT,9,4,0,9,False,False,LEFT,228,20.19999999999991
A,9,4,0,9,False,False,A,229,20.09999999999991
UP,9,3,0,9,False,False,UP,230,20.999999999999908
DOWN,9,4,0,9,False,False,DOWN,231,20.899999999999906
DOWN,9,5,0,9,False,False,DOWN,232,21.799999999999905
UP,9,4,0,9,False,False,UP,233,21.699999999999903
A,9,4,0,9,False,False,A,234,21.599999999999902
LEFT,8,4,0,9,False,False,LEFT,235,21.4999999999999
DOWN,8,5,0,9,False,False,DOWN,236,21.3999999999999
A,8,5,0,9,False,False,A,237,21.299999999999898
LEFT,7,5,0,9,False,False,LEFT,238,22.199999999999896
DOWN,7,6,0,9,False,False,DOWN,239,22.099999999999895
DOWN,7,7,0,9,False,False,DOWN,240,22.999999999999893
A,7,7,0,9,False,False,A,241,22.899999999999892
B,7,7,0,9,False,False,B,242,22.79999999999989
LEFT,7,7,0,9,False,False,LEFT,243,22.69999999999989
A,7,7,0,9,False,False,A,244,22.599999999999888
B,7,7,0,9,False,False,B,245,22.499999999999886
UP,7,6,0,9,False,False,UP,246,22.399999999999885
RIGHT,8,6,0,9,False,False,RIGHT,247,22.299999999999883
A,8,6,0,9,False,False,A,248,22.199999999999882
DOWN,8,7,0,9,False,False,DOWN,249,22.09999999999988
LEFT,7,7,0,9,False,False,LEFT,250,21.99999999999988
UP,7,6,0,9,False,False,UP,251,21.899999999999878
B,7,6,0,9,False,False,B,252,21.799999999999876
B,7,6,0,9,False,False,B,253,21.699999999999875
A,7,6,0,9,False,False,A,254,21.599999999999874
DOWN,7,7,0,9,False,False,DOWN,255,21.499999999999872
B,7,7,0,9,False,False,B,256,21.39999999999987
RIGHT,8,7,0,9,False,False,RIGHT,257,21.29999999999987
UP,8,6,0,9,False,False,UP,258,21.199999999999868
A,8,6,0,9,False,False,A,259,21.099999999999866
LEFT,7,6,0,9,False,False,LEFT,260,20.999999999999865
LEFT,7,6,0,9,False,False,LEFT,261,20.899999999999864
UP,7,5,0,9,False,False,UP,262,20.799999999999862
B,7,5,0,9,False,False,B,263,20.69999999999986
UP,7,4,0,9,False,False,UP,264,21.59999999999986
UP,7,3,0,9,False,False,UP,265,22.499999999999858
LEFT,6,3,0,9,False,False,LEFT,266,23.399999999999856
B,6,3,0,9,False,False,B,267,23.299999999999855
A,6,3,0,9,False,False,A,268,23.199999999999854
A,6,3,0,9,False,False,A,269,23.099999999999852
LEFT,5,3,0,9,False,False,LEFT,270,23.99999999999985
LEFT,4,3,0,9,False,False,LEFT,271,24.89999999999985
LEFT,3,3,0,9,False,False,LEFT,272,25.799999999999848
B,3,3,0,9,False,False,B,273,25.699999999999847
RIGHT,4,3,0,9,False,False,RIGHT,274,25.599999999999845
UP,4,2,0,9,False,False,UP,275,26.499999999999844
DOWN,4,3,0,9,False,False,DOWN,276,26.399999999999842
LEFT,3,3,0,9,False,False,LEFT,277,26.29999999999984
DOWN,3,4,0,9,False,False,DOWN,278,27.19999999999984
UP,3,3,0,9,False,False,UP,279,27.099999999999838
DOWN,3,4,0,9,False,False,DOWN,280,26.999999999999837
DOWN,3,4,0,9,False,False,DOWN,281,26.899999999999835
RIGHT,4,4,0,9,False,False,RIGHT,282,27.799999999999834
RIGHT,5,4,0,9,False,False,RIGHT,283,28.699999999999832
UP,5,3,0,9,False,False,UP,284,28.59999999999983
DOWN,5,4,0,9,False,False,DOWN,285,28.49999999999983
DOWN,5,4,0,9,False,False,DOWN,286,28.399999999999828
RIGHT,6,4,0,9,False,False,RIGHT,287,29.299999999999827
A,6,4,0,9,False,False,A,288,29.199999999999825
RIGHT,7,4,0,9,False,False,RIGHT,289,29.099999999999824
LEFT,6,4,0,9,False,False,LEFT,290,28.999999999999822
DOWN,6,4,0,9,False,False,DOWN,291,28.89999999999982
B,6,4,0,9,False,False,B,292,28.79999999999982
DOWN,6,4,0,9,False,False,DOWN,293,28.699999999999818
LEFT,5,4,0,9,False,False,LEFT,294,28.599999999999817
B,5,4,0,9,False,False,B,295,28.499999999999815
UP,5,3,0,9,False,False,UP,296,28.399999999999814
B,5,3,0,9,False,False,B,297,28.299999999999812
B,5,3,0,9,False,False,B,298,28.19999999999981
UP,5,2,0,9,False,False,UP,299,29.09999999999981
B,5,2,0,9,False,False,B,300,28.999999999999808
UP,5,2,0,9,False,False,UP,301,28.899999999999807
UP,5,2,0,9,False,False,UP,302,28.799999999999805
RIGHT,6,2,0,9,False,False,RIGHT,303,29.699999999999804
UP,6,2,0,9,False,False,UP,304,29.599999999999802
A,6,2,0,9,False,False,A,305,29.4999999999998
LEFT,5,2,0,9,False,False,LEFT,306,29.3999999999998
RIGHT,6,2,0,9,False,False,RIGHT,307,29.299999999999798
RIGHT,7,2,0,9,False,False,RIGHT,308,30.199999999999797
B,7,2,0,9,False,False,B,309,30.099999999999795
LEFT,6,2,0,9,False,False,LEFT,310,29.999999999999794
UP,6,2,0,9,False,False,UP,311,29.899999999999793
B,6,2,0,9,False,False,B,312,29.79999999999979
UP,6,2,0,9,False,False,UP,313,29.69999999999979
LEFT,5,2,0,9,False,False,LEFT,314,29.59999999999979
RIGHT,6,2,0,9,False,False,RIGHT,315,29.499999999999787
RIGHT,7,2,0,9,False,False,RIGHT,316,29.399999999999785
LEFT,6,2,0,9,False,False,LEFT,317,29.299999999999784
UP,6,2,0,9,False,False,UP,318,29.199999999999783
B,6,2,0,9,False,False,B,319,29.09999999999978
LEFT,5,2,0,9,False,False,LEFT,320,28.99999999999978
DOWN,5,3,0,9,False,False,DOWN,321,28.89999999999978
B,5,3,0,9,False,False,B,322,28.799999999999777
DOWN,5,4,0,9,False,False,DOWN,323,28.699999999999775
B,5,4,0,9,False,False,B,324,28.599999999999774
RIGHT,6,4,0,9,False,False,RIGHT,325,28.499999999999773
UP,6,3,0,9,False,False,UP,326,28.39999999999977
DOWN,6,4,0,9,False,False,DOWN,327,28.29999999999977
UP,6,3,0,9,False,False,UP,328,28.19999999999977
RIGHT,7,3,0,9,False,False,RIGHT,329,28.099999999999767
RIGHT,8,3,0,9,False,False,RIGHT,330,28.999999999999766
DOWN,8,4,0,9,False,False,DOWN,331,28.899999999999764
B,8,4,0,9,False,False,B,332,28.799999999999763
RIGHT,9,4,0,9,False,False,RIGHT,333,28.69999999999976
LEFT,8,4,0,9,False,False,LEFT,334,28.59999999999976
LEFT,7,4,0,9,False,False,LEFT,335,28.49999999999976
A,7,4,0,9,False,False,A,336,28.399999999999757
A,7,4,0,9,False,False,A,337,28.299999999999756
DOWN,7,5,0,9,False,False,DOWN,338,28.199999999999754
DOWN,7,6,0,9,False,False,DOWN,339,28.099999999999753
A,7,6,0,9,False,False,A,340,27.99999999999975
UP,7,5,0,9,False,False,UP,341,27.89999999999975
LEFT,7,5,0,9,False,False,LEFT,342,27.79999999999975
UP,7,4,0,9,False,False,UP,343,27.699999999999747
A,7,4,0,9,False,False,A,344,27.599999999999746
LEFT,6,4,0,9,False,False,LEFT,345,27.499999999999744
UP,6,3,0,9,False,False,UP,346,27.399999999999743
UP,6,2,0,9,False,False,UP,347,27.29999999999974
B,6,2,0,9,False,False,B,348,27.19999999999974
RIGHT,7,2,0,9,False,False,RIGHT,349,27.09999999999974
A,7,2,0,9,False,False,A,350,26.999999999999737
UP,7,2,0,9,False,False,UP,351,26.899999999999736
DOWN,7,3,0,9,False,False,DOWN,352,26.799999999999734
B,7,3,0,9,False,False,B,353,26.699999999999733
DOWN,7,4,0,9,False,False,DOWN,354,26.59999999999973
A,7,4,0,9,False,False,A,355,26.49999999999973
UP,7,3,0,9,False,False,UP,356,26.39999999999973
B,7,3,0,9,False,False,B,357,26.299999999999727
RIGHT,8,3,0,9,False,False,RIGHT,358,26.199999999999726
RIGHT,9,3,0,9,False,False,RIGHT,359,26.099999999999724
LEFT,8,3,0,9,False,False,LEFT,360,25.999999999999723
UP,8,2,0,9,False,False,UP,361,26.89999999999972
B,8,2,0,9,False,False,B,362,26.79999999999972
B,8,2,0,9,False,False,B,363,26.69999999999972
A,8,2,0,9,False,False,A,364,26.599999999999717
RIGHT,9,2,0,9,False,False,RIGHT,365,27.499999999999716
A,9,2,0,9,False,False,A,366,27.399999999999714
UP,9,2,0,9,False,False,UP,367,27.299999999999713
RIGHT,10,2,0,9,False,False,RIGHT,368,28.19999999999971
LEFT,9,2,0,9,False,False,LEFT,369,28.09999999999971
UP,9,2,0,9,False,False,UP,370,27.99999999999971
DOWN,9,3,0,9,False,False,DOWN,371,27.899999999999707
DOWN,9,4,0,9,False,False,DOWN,372,27.799999999999706
B,9,4,0,9,False,False,B,373,27.699999999999704
UP,9,3,0,9,False,False,UP,374,27.599999999999703
LEFT,8,3,0,9,False,False,LEFT,375,27.4999999999997
A,8,3,0,9,False,False,A,376,27.3999999999997
B,8,3,0,9,False,False,B,377,27.2999999999997
LEFT,7,3,0,9,False,False,LEFT,378,27.199999999999697
B,7,3,0,9,False,False,B,379,27.099999999999696
LEFT,6,3,0,9,False,False,LEFT,380,26.999999999999694
UP,6,2,0,9,False,False,UP,381,26.899999999999693
LEFT,5,2,0,9,False,False,LEFT,382,26.79999999999969
A,5,2,0,9,False,False,A,383,26.69999999999969
DOWN,5,3,0,9,False,False,DOWN,384,26.59999999999969
B,5,3,0,9,False,False,B,385,26.499999999999687
UP,5,2,0,9,False,False,UP,386,26.399999999999686
A,5,2,0,9,False,False,A,387,26.299999999999685
UP,5,2,0,9,False,False,UP,388,26.199999999999683
RIGHT,6,2,0,9,False,False,RIGHT,389,26.09999999999968
UP,6,2,0,9,False,False,UP,390,25.99999999999968
UP,6,2,0,9,False,False,UP,391,25.89999999999968
B,6,2,0,9,False,False,B,392,25.799999999999677
B,6,2,0,9,False,False,B,393,25.699999999999676
UP,6,2,0,9,False,False,UP,394,25.599999999999675
LEFT,5,2,0,9,False,False,LEFT,395,25.499999999999673
A,5,2,0,9,False,False,A,396,25.39999999999967
UP,5,2,0,9,False,False,UP,397,25.29999999999967
B,5,2,0,9,False,False,B,398,25.19999999999967
B,5,2,0,9,False,False,B,399,25.099999999999667
RIGHT,6,2,0,9,False,False,RIGHT,400,24.999999999999666
LEFT,5,2,0,9,False,False,LEFT,401,24.899999999999665
B,5,2,0,9,False,False,B,402,24.799999999999663
A,5,2,0,9,False,False,A,403,24.699999999999662
DOWN,5,3,0,9,False,False,DOWN,404,24.59999999999966
RIGHT,6,3,0,9,False,False,RIGHT,405,24.49999999999966
A,6,3,0,9,False,False,A,406,24.399999999999658
RIGHT,7,3,0,9,False,False,RIGHT,407,24.299999999999656
DOWN,7,4,0,9,False,False,DOWN,408,24.199999999999655
LEFT,6,4,0,9,False,False,LEFT,409,24.099999999999653
RIGHT,7,4,0,9,False,False,RIGHT,410,23.999999999999652
A,7,4,0,9,False,False,A,411,23.89999999999965
A,7,4,0,9,False,False,A,412,23.79999999999965
B,7,4,0,9,False,False,B,413,23.699999999999648
RIGHT,8,4,0,9,False,False,RIGHT,414,23.599999999999646
B,8,4,0,9,False,False,B,415,23.499999999999645
RIGHT,9,4,0,9,False,False,RIGHT,416,23.399999999999643
A,9,4,0,9,False,False,A,417,23.299999999999642
DOWN,9,5,0,9,False,False,DOWN,418,23.19999999999964
LEFT,8,5,0,9,False,False,LEFT,419,23.09999999999964
DOWN,8,6,0,9,False,False,DOWN,420,22.999999999999638
UP,8,5,0,9,False,False,UP,421,22.899999999999636
DOWN,8,6,0,9,False,False,DOWN,422,22.799999999999635
B,8,6,0,9,False,False,B,423,22.699999999999633
B,8,6,0,9,False,False,B,424,22.599999999999632
RIGHT,9,6,0,9,False,False,RIGHT,425,22.49999999999963
DOWN,9,7,0,9,False,False,DOWN,426,22.39999999999963
A,9,7,0,9,False,False,A,427,22.299999999999628
B,9,7,0,9,False,False,B,428,22.199999999999626
B,9,7,0,9,False,False,B,429,22.099999999999625
LEFT,8,7,0,9,False,False,LEFT,430,21.999999999999623
LEFT,7,7,0,9,False,False,LEFT,431,21.899999999999622
RIGHT,8,7,0,9,False,False,RIGHT,432,21.79999999999962
LEFT,7,7,0,9,False,False,LEFT,433,21.69999999999962
DOWN,7,7,0,9,False,False,DOWN,434,21.599999999999618
DOWN,7,7,0,9,False,False,DOWN,435,21.499999999999616
RIGHT,8,7,0,9,False,False,RIGHT,436,21.399999999999615
UP,8,6,0,9,False,False,UP,437,21.299999999999613
DOWN,8,7,0,9,False,False,DOWN,438,21.199999999999612
RIGHT,9,7,0,9,False,False,RIGHT,439,21.09999999999961
UP,9,6,0,9,False,False,UP,440,20.99999999999961
RIGHT,10,6,0,9,False,False,RIGHT,441,20.899999999999608
LEFT,9,6,0,9,False,False,LEFT,442,20.799999999999606
RIGHT,10,6,0,9,False,False,RIGHT,443,20.699999999999605
B,10,6,0,9,False,False,B,444,20.599999999999604
B,10,6,0,9,False,False,B,445,20.499999999999602
B,10,6,0,9,False,False,B,446,20.3999999999996
DOWN,10,7,0,9,False,False,DOWN,447,20.2999999999996
B,10,7,0,9,False,False,B,448,20.199999999999598
LEFT,9,7,0,9,False,False,LEFT,449,20.099999999999596
UP,9,6,0,9,False,False,UP,450,19.999999999999595
A,9,6,0,9,False,False,A,451,19.899999999999594
RIGHT,10,6,0,9,False,False,RIGHT,452,19.799999999999592
DOWN,10,7,0,9,False,False,DOWN,453,19.69999999999959
LEFT,9,7,0,9,False,False,LEFT,454,19.59999999999959
RIGHT,10,7,0,9,False,False,RIGHT,455,19.499999999999588
DOWN,10,8,0,9,False,False,DOWN,456,19.399999999999586
DOWN,10,9,0,9,False,False,DOWN,457,19.299999999999585
A,10,9,0,9,False,False,A,458,19.199999999999584
LEFT,9,9,0,9,False,False,LEFT,459,19.099999999999582
DOWN,9,10,0,9,False,False,DOWN,460,18.99999999999958
A,9,10,0,9,False,False,A,461,18.89999999999958
LEFT,8,10,0,9,False,False,LEFT,462,18.799999999999578
LEFT,7,10,0,9,False,False,LEFT,463,18.699999999999577
RIGHT,8,10,0,9,False,False,RIGHT,464,18.599999999999575
LEFT,7,10,0,9,False,False,LEFT,465,18.499999999999574
RIGHT,8,10,0,9,False,False,RIGHT,466,18.399999999999572
RIGHT,9,10,0,9,False,False,RIGHT,467,18.29999999999957
A,9,10,0,9,False,False,A,468,18.19999999999957
UP,9,9,0,9,False,False,UP,469,18.099999999999568
RIGHT,10,9,0,9,False,False,RIGHT,470,17.999999999999567
