inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
RIGHT,4,10,0,9,False,False,RIGHT,234,13.30000000000002
B,4,10,0,9,False,False,B,235,13.20000000000002
B,4,10,0,9,False,False,B,236,13.100000000000021
B,4,10,0,9,False,False,B,237,13.000000000000021
RIGHT,5,10,0,9,False,False,RIGHT,238,13.900000000000022
DOWN,5,11,0,9,False,False,DOWN,239,14.800000000000022
RIGHT,6,11,0,9,False,False,RIGHT,240,15.700000000000022
B,6,11,0,9,False,False,B,241,15.600000000000023
LEFT,5,11,0,9,False,False,LEFT,242,15.500000000000023
DOWN,5,12,0,9,False,False,DOWN,243,16.40000000000002
B,5,12,0,9,False,False,B,244,16.30000000000002
RIGHT,6,12,0,9,False,False,RIGHT,245,17.200000000000017
DOWN,6,12,0,9,False,False,DOWN,246,17.100000000000016
LEFT,5,12,0,9,False,False,LEFT,247,17.000000000000014
RIGHT,6,12,0,9,False,False,RIGHT,248,16.900000000000013
LEFT,5,12,0,9,False,False,LEFT,249,16.80000000000001
RIGHT,6,12,0,9,False,False,RIGHT,250,16.70000000000001
RIGHT,7,12,0,9,False,False,RIGHT,251,17.60000000000001
LEFT,6,12,0,9,False,False,LEFT,252,17.500000000000007
B,6,12,0,9,False,False,B,253,17.400000000000006
LEFT,5,12,0,9,False,False,LEFT,254,17.300000000000004
B,5,12,0,9,False,False,B,255,17.200000000000003
RIGHT,6,12,0,9,False,False,RIGHT,256,17.1
B,6,12,0,9,False,False,B,257,17.0
UP,6,11,0,9,False,False,UP,258,16.9
RIGHT,7,11,0,9,False,False,RIGHT,259,17.799999999999997
UP,7,10,0,9,False,False,UP,260,18.699999999999996
B,7,10,0,9,False,False,B,261,18.599999999999994
DOWN,7,11,0,9,False,False,DOWN,262,18.499999999999993
UP,7,10,0,9,False,False,UP,263,18.39999999999999
DOWN,7,11,0,9,False,False,DOWN,264,18.29999999999999
B,7,11,0,9,False,False,B,265,18.19999999999999
RIGHT,8,11,0,9,False,False,RIGHT,266,19.099999999999987
UP,8,10,0,9,False,False,UP,267,19.999999999999986
A,8,10,0,9,False,False,A,268,19.899999999999984
UP,8,9,0,9,False,False,UP,269,20.799999999999983
B,8,9,0,9,False,False,B,270,20.69999999999998
UP,8,8,0,9,False,False,UP,271,21.59999999999998
LEFT,8,8,0,9,False,False,LEFT,272,21.49999999999998
A,8,8,0,9,False,False,A,273,21.399999999999977
UP,8,8,0,9,False,False,UP,274,21.299999999999976
LEFT,8,8,0,9,False,False,LEFT,275,21.199999999999974
LEFT,8,8,0,9,False,False,LEFT,276,21.099999999999973
LEFT,8,8,0,9,False,False,LEFT,277,20.99999999999997
A,8,8,0,9,False,False,A,278,20.89999999999997
UP,8,7,0,9,False,False,UP,279,21.79999999999997
B,8,7,0,9,False,False,B,280,21.699999999999967
DOWN,8,8,0,9,False,False,DOWN,281,21.599999999999966
A,8,8,0,9,False,False,A,282,21.499999999999964
B,8,8,0,9,False,False,B,283,21.399999999999963
RIGHT,9,8,0,9,False,False,RIGHT,284,22.29999999999996
RIGHT,10,8,0,9,False,False,RIGHT,285,23.19999999999996
B,10,8,0,9,False,False,B,286,23.09999999999996
A,10,8,0,9,False,False,A,287,22.999999999999957
DOWN,10,9,0,9,False,False,DOWN,288,23.899999999999956
LEFT,9,9,0,9,False,False,LEFT,289,24.799999999999955
DOWN,9,10,0,9,False,False,DOWN,290,25.699999999999953
UP,9,9,0,9,False,False,UP,291,25.59999999999995
B,9,9,0,9,False,False,B,292,25.49999999999995
UP,9,8,0,9,False,False,UP,293,25.39999999999995
B,9,8,0,9,False,False,B,294,25.299999999999947
A,9,8,0,9,False,False,A,295,25.199999999999946
LEFT,8,8,0,9,False,False,LEFT,296,25.099999999999945
B,8,8,0,9,False,False,B,297,24.999999999999943
RIGHT,9,8,0,9,False,False,RIGHT,298,24.89999999999994
LEFT,8,8,0,9,False,False,LEFT,299,24.79999999999994
DOWN,8,9,0,9,False,False,DOWN,300,24.69999999999994
UP,8,8,0,9,False,False,UP,301,24.599999999999937
RIGHT,9,8,0,9,False,False,RIGHT,302,24.499999999999936
LEFT,8,8,0,9,False,False,LEFT,303,24.399999999999935
RIGHT,9,8,0,9,False,False,RIGHT,304,24.299999999999933
B,9,8,0,9,False,False,B,305,24.199999999999932
RIGHT,10,8,0,9,False,False,RIGHT,306,24.09999999999993
B,10,8,0,9,False,False,B,307,23.99999999999993
RIGHT,11,8,0,9,False,False,RIGHT,308,24.899999999999928
LEFT,10,8,0,9,False,False,LEFT,309,24.799999999999926
UP,10,7,0,9,False,False,UP,310,25.699999999999925
UP,10,6,0,9,False,False,UP,311,26.599999999999923
B,10,6,0,9,False,False,B,312,26.499999999999922
UP,10,5,0,9,False,False,UP,313,27.39999999999992
LEFT,9,5,0,9,False,False,LEFT,314,28.29999999999992
LEFT,8,5,0,9,False,False,LEFT,315,29.199999999999918
DOWN,8,6,0,9,False,False,DOWN,316,30.099999999999916
LEFT,7,6,0,9,False,False,LEFT,317,30.999999999999915
LEFT,7,6,0,9,False,False,LEFT,318,30.899999999999913
DOWN,7,7,0,9,False,False,DOWN,319,31.799999999999912
DOWN,7,7,0,9,False,False,DOWN,320,31.69999999999991
RIGHT,8,7,0,9,False,False,RIGHT,321,31.59999999999991
B,8,7,0,9,False,False,B,322,31.499999999999908
DOWN,8,8,0,9,False,False,DOWN,323,31.399999999999906
A,8,8,0,9,False,False,A,324,31.299999999999905
RIGHT,9,8,0,9,False,False,RIGHT,325,31.199999999999903
UP,9,7,0,9,False,False,UP,326,32.0999999999999
LEFT,8,7,0,9,False,False,LEFT,327,31.9999999999999
LEFT,7,7,0,9,False,False,LEFT,328,31.8999999999999
A,7,7,0,9,False,False,A,329,31.799999999999898
DOWN,7,7,0,9,False,False,DOWN,330,31.699999999999896
RIGHT,8,7,0,9,False,False,RIGHT,331,31.599999999999895
UP,8,6,0,9,False,False,UP,332,31.499999999999893
B,8,6,0,9,False,False,B,333,31.399999999999892
LEFT,7,6,0,9,False,False,LEFT,334,31.29999999999989
UP,7,5,0,9,False,False,UP,335,32.19999999999989
B,7,5,0,9,False,False,B,336,32.09999999999989
UP,7,4,0,9,False,False,UP,337,32.999999999999886
A,7,4,0,9,False,False,A,338,32.899999999999885
LEFT,6,4,0,9,False,False,LEFT,339,33.79999999999988
A,6,4,0,9,False,False,A,340,33.69999999999988
A,6,4,0,9,False,False,A,341,33.59999999999988
A,6,4,0,9,False,False,A,342,33.49999999999988
A,6,4,0,9,False,False,A,343,33.39999999999988
B,6,4,0,9,False,False,B,344,33.299999999999876
A,6,4,0,9,False,False,A,345,33.199999999999875
DOWN,6,4,0,9,False,False,DOWN,346,33.09999999999987
LEFT,5,4,0,9,False,False,LEFT,347,33.99999999999987
DOWN,5,4,0,9,False,False,DOWN,348,33.89999999999987
A,5,4,0,9,False,False,A,349,33.79999999999987
UP,5,3,0,9,False,False,UP,350,34.69999999999987
DOWN,5,4,0,9,False,False,DOWN,351,34.599999999999866
A,5,4,0,9,False,False,A,352,34.499999999999865
DOWN,5,4,0,9,False,False,DOWN,353,34.399999999999864
B,5,4,0,9,False,False,B,354,34.29999999999986
DOWN,5,4,0,9,False,False,DOWN,355,34.19999999999986
LEFT,4,4,0,9,False,False,LEFT,356,35.09999999999986
DOWN,4,4,0,9,False,False,DOWN,357,34.99999999999986
LEFT,3,4,0,9,False,False,LEFT,358,35.89999999999986
RIGHT,4,4,0,9,False,False,RIGHT,359,35.799999999999855
RIGHT,5,4,0,9,False,False,RIGHT,360,35.699999999999854
A,5,4,0,9,False,False,A,361,35.59999999999985
B,5,4,0,9,False,False,B,362,35.49999999999985
B,5,4,0,9,False,False,B,363,35.39999999999985
A,5,4,0,9,False,False,A,364,35.29999999999985
A,5,4,0,9,False,False,A,365,35.19999999999985
A,5,4,0,9,False,False,A,366,35.099999999999845
B,5,4,0,9,False,False,B,367,34.999999999999844
LEFT,4,4,0,9,False,False,LEFT,368,34.89999999999984
DOWN,4,4,0,9,False,False,DOWN,369,34.79999999999984
LEFT,3,4,0,9,False,False,LEFT,370,34.69999999999984
A,3,4,0,9,False,False,A,371,34.59999999999984
LEFT,2,4,0,9,False,False,LEFT,372,34.49999999999984
DOWN,2,4,0,9,False,False,DOWN,373,34.399999999999835
UP,2,3,0,9,False,False,UP,374,34.299999999999834
UP,2,2,0,9,False,False,UP,375,34.19999999999983
UP,2,2,0,9,False,False,UP,376,34.09999999999983
A,2,2,0,9,False,False,A,377,33.99999999999983
LEFT,2,2,0,9,False,False,LEFT,378,33.89999999999983
B,2,2,0,9,False,False,B,379,33.79999999999983
DOWN,2,3,0,9,False,False,DOWN,380,33.699999999999825
LEFT,2,3,0,9,False,False,LEFT,381,33.599999999999824
LEFT,2,3,0,9,False,False,LEFT,382,33.49999999999982
A,2,3,0,9,False,False,A,383,33.39999999999982
DOWN,2,4,0,9,False,False,DOWN,384,33.29999999999982
A,2,4,0,9,False,False,A,385,33.19999999999982
A,2,4,0,9,False,False,A,386,33.09999999999982
LEFT,1,4,0,9,False,False,LEFT,387,32.999999999999815
DOWN,1,5,0,9,False,False,DOWN,388,32.899999999999814
DOWN,1,6,0,9,False,False,DOWN,389,32.79999999999981
LEFT,0,6,0,9,False,False,LEFT,390,32.69999999999981
RIGHT,1,6,0,9,False,False,RIGHT,391,32.59999999999981
A,1,6,0,9,False,False,A,392,32.49999999999981
LEFT,0,6,0,9,False,False,LEFT,393,32.39999999999981
DOWN,0,7,0,9,False,False,DOWN,394,32.299999999999805
RIGHT,1,7,0,9,False,False,RIGHT,395,32.199999999999804
B,1,7,0,9,False,False,B,396,32.0999999999998
UP,1,6,0,9,False,False,UP,397,31.9999999999998
UP,1,5,0,9,False,False,UP,398,31.8999999999998
LEFT,0,5,0,9,False,False,LEFT,399,31.799999999999798
RIGHT,1,5,0,9,False,False,RIGHT,400,31.699999999999797
RIGHT,1,5,0,9,False,False,RIGHT,401,31.599999999999795
A,1,5,0,9,False,False,A,402,31.499999999999794
LEFT,0,5,0,9,False,False,LEFT,403,31.399999999999793
LEFT,0,5,0,9,False,False,LEFT,404,31.29999999999979
LEFT,0,5,0,9,False,False,LEFT,405,31.19999999999979
LEFT,0,5,0,9,False,False,LEFT,406,31.09999999999979
A,0,5,0,9,False,False,A,407,30.999999999999787
LEFT,0,5,0,9,False,False,LEFT,408,30.899999999999785
UP,0,4,0,9,False,False,UP,409,30.799999999999784
UP,0,4,0,9,False,False,UP,410,30.699999999999783
RIGHT,1,4,0,9,False,False,RIGHT,411,30.59999999999978
LEFT,0,4,0,9,False,False,LEFT,412,30.49999999999978
DOWN,0,5,0,9,False,False,DOWN,413,30.39999999999978
LEFT,0,5,0,9,False,False,LEFT,414,30.299999999999777
DOWN,0,6,0,9,False,False,DOWN,415,30.199999999999775
RIGHT,1,6,0,9,False,False,RIGHT,416,30.099999999999774
LEFT,0,6,0,9,False,False,LEFT,417,29.999999999999773
A,0,6,0,9,False,False,A,418,29.89999999999977
DOWN,0,7,0,9,False,False,DOWN,419,29.79999999999977
LEFT,0,7,0,9,False,False,LEFT,420,29.69999999999977
A,0,7,0,9,False,False,A,421,29.599999999999767
LEFT,0,7,0,9,False,False,LEFT,422,29.499999999999766
RIGHT,1,7,0,9,False,False,RIGHT,423,29.399999999999764
UP,1,6,0,9,False,False,UP,424,29.299999999999763
DOWN,1,7,0,9,False,False,DOWN,425,29.19999999999976
DOWN,1,8,0,9,False,False,DOWN,426,29.09999999999976
UP,1,7,0,9,False,False,UP,427,28.99999999999976
RIGHT,1,7,0,9,False,False,RIGHT,428,28.899999999999757
LEFT,0,7,0,9,False,False,LEFT,429,28.799999999999756
RIGHT,1,7,0,9,False,False,RIGHT,430,28.699999999999754
A,1,7,0,9,False,False,A,431,28.599999999999753
RIGHT,1,7,0,9,False,False,RIGHT,432,28.49999999999975
UP,1,6,0,9,False,False,UP,433,28.39999999999975
A,1,6,0,9,False,False,A,434,28.29999999999975
B,1,6,0,9,False,False,B,435,28.199999999999747
A,1,6,0,9,False,False,A,436,28.099999999999746
UP,1,5,0,9,False,False,UP,437,27.999999999999744
B,1,5,0,9,False,False,B,438,27.899999999999743
B,1,5,0,9,False,False,B,439,27.79999999999974
UP,1,4,0,9,False,False,UP,440,27.69999999999974
DOWN,1,5,0,9,False,False,DOWN,441,27.59999999999974
A,1,5,0,9,False,False,A,442,27.499999999999737
RIGHT,1,5,0,9,False,False,RIGHT,443,27.399999999999736
A,1,5,0,9,False,False,A,444,27.299999999999734
LEFT,0,5,0,9,False,False,LEFT,445,27.199999999999733
UP,0,4,0,9,False,False,UP,446,27.09999999999973
RIGHT,1,4,0,9,False,False,RIGHT,447,26.99999999999973
LEFT,0,4,0,9,False,False,LEFT,448,26.89999999999973
DOWN,0,5,0,9,False,False,DOWN,449,26.799999999999727
A,0,5,0,9,False,False,A,450,26.699999999999726
RIGHT,1,5,0,9,False,False,RIGHT,451,26.599999999999724
LEFT,0,5,0,9,False,False,LEFT,452,26.499999999999723
DOWN,0,6,0,9,False,False,DOWN,453,26.39999999999972
UP,0,5,0,9,False,False,UP,454,26.29999999999972
RIGHT,1,5,0,9,False,False,RIGHT,455,26.19999999999972
DOWN,1,6,0,9,False,False,DOWN,456,26.099999999999717
LEFT,0,6,0,9,False,False,LEFT,457,25.999999999999716
A,0,6,0,9,False,False,A,458,25.899999999999714
B,0,6,0,9,False,False,B,459,25.799999999999713
RIGHT,1,6,0,9,False,False,RIGHT,460,25.69999999999971
UP,1,5,0,9,False,False,UP,461,25.59999999999971
RIGHT,1,5,0,9,False,False,RIGHT,462,25.49999999999971
UP,1,4,0,9,False,False,UP,463,25.399999999999707
DOWN,1,5,0,9,False,False,DOWN,464,25.299999999999706
RIGHT,1,5,0,9,False,False,RIGHT,465,25.199999999999704
LEFT,0,5,0,9,False,False,LEFT,466,25.099999999999703
B,0,5,0,9,False,False,B,467,24.9999999999997
UP,0,4,0,9,False,False,UP,468,24.8999999999997
A,0,4,0,9,False,False,A,469,24.7999999999997
A,0,4,0,9,False,False,A,470,24.699999999999697
LEFT,0,4,0,9,False,False,LEFT,471,24.599999999999696
B,0,4,0,9,False,False,B,472,24.499999999999694
DOWN,0,5,0,9,False,False,DOWN,473,24.399999999999693
DOWN,0,6,0,9,False,False,DOWN,474,24.29999999999969
LEFT,0,6,0,9,False,False,LEFT,475,24.19999999999969
DOWN,0,7,0,9,False,False,DOWN,476,24.09999999999969
DOWN,0,8,0,9,False,False,DOWN,477,23.999999999999687
LEFT,0,8,0,9,False,False,LEFT,478,23.899999999999686
DOWN,0,9,0,9,False,False,DOWN,479,23.799999999999685
A,0,9,0,9,False,False,A,480,23.699999999999683
DOWN,0,10,0,9,False,False,DOWN,481,24.59999999999968
B,0,10,0,9,False,False,B,482,24.49999999999968
A,0,10,0,9,False,False,A,483,24.39999999999968
UP,0,9,0,9,False,False,UP,484,24.299999999999677
B,0,9,0,9,False,False,B,485,24.199999999999676
RIGHT,1,9,0,9,False,False,RIGHT,486,24.099999999999675
A,1,9,0,9,False,False,A,487,23.999999999999673
RIGHT,2,9,0,9,False,False,RIGHT,488,23.89999999999967
RIGHT,3,9,0,9,False,False,RIGHT,489,23.79999999999967
B,3,9,0,9,False,False,B,490,23.69999999999967
DOWN,3,10,0,9,False,False,DOWN,491,23.599999999999667
RIGHT,4,10,0,9,False,False,RIGHT,492,23.499999999999666
LEFT,3,10,0,9,False,False,LEFT,493,23.399999999999665
A,3,10,0,9,False,False,A,494,23.299999999999663
RIGHT,4,10,0,9,False,False,RIGHT,495,23.199999999999662
B,4,10,0,9,False,False,B,496,23.09999999999966
DOWN,4,11,0,9,False,False,DOWN,497,23.99999999999966
UP,4,10,0,9,False,False,UP,498,23.899999999999658
B,4,10,0,9,False,False,B,499,23.799999999999656
RIGHT,5,10,0,9,False,True,RIGHT,500,23.699999999999655
