inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
UP,12,3,0,9,False,False,UP,51,9.900000000000016
B,12,3,0,9,False,False,B,52,9.800000000000017
A,12,3,0,9,False,False,A,53,9.700000000000017
DOWN,12,4,0,9,False,False,DOWN,54,9.600000000000017
DOWN,12,5,0,9,False,False,DOWN,55,9.500000000000018
LEFT,11,5,0,9,False,False,LEFT,56,10.400000000000018
UP,11,4,0,9,False,False,UP,57,11.300000000000018
B,11,4,0,9,False,False,B,58,11.200000000000019
LEFT,10,4,0,9,False,False,LEFT,59,12.10000000000002
UP,10,3,0,9,False,False,UP,60,13.00000000000002
A,10,3,0,9,False,False,A,61,12.90000000000002
RIGHT,11,3,0,9,False,False,RIGHT,62,13.80000000000002
B,11,3,0,9,False,False,B,63,13.70000000000002
RIGHT,12,3,0,9,False,False,RIGHT,64,13.600000000000021
B,12,3,0,9,False,False,B,65,13.500000000000021
DOWN,12,4,0,9,False,False,DOWN,66,13.400000000000022
A,12,4,0,9,False,False,A,67,13.300000000000022
RIGHT,13,4,0,9,False,False,RIGHT,68,14.200000000000022
UP,13,3,0,9,False,False,UP,69,15.100000000000023
A,13,3,0,9,False,False,A,70,15.000000000000023
B,13,3,0,9,False,False,B,71,14.900000000000023
RIGHT,14,3,0,9,False,False,RIGHT,72,15.800000000000024
A,14,3,0,9,False,False,A,73,15.700000000000024
RIGHT,15,3,0,9,False,False,RIGHT,74,16.600000000000023
A,15,3,0,9,False,False,A,75,16.50000000000002
DOWN,15,4,0,9,False,False,DOWN,76,17.40000000000002
UP,15,3,0,9,False,False,UP,77,17.30000000000002
LEFT,14,3,0,9,False,False,LEFT,78,17.200000000000017
RIGHT,15,3,0,9,False,False,RIGHT,79,17.100000000000016
LEFT,14,3,0,9,False,False,LEFT,80,17.000000000000014
DOWN,14,4,0,9,False,False,DOWN,81,17.900000000000013
A,14,4,0,9,False,False,A,82,17.80000000000001
B,14,4,0,9,False,False,B,83,17.70000000000001
A,14,4,0,9,False,False,A,84,17.60000000000001
RIGHT,15,4,0,9,False,False,RIGHT,85,17.500000000000007
A,15,4,0,9,False,False,A,86,17.400000000000006
LEFT,14,4,0,9,False,False,LEFT,87,17.300000000000004
A,14,4,0,9,False,False,A,88,17.200000000000003
RIGHT,15,4,0,9,False,False,RIGHT,89,17.1
RIGHT,16,4,0,9,False,False,RIGHT,90,18.0
RIGHT,17,4,0,9,False,False,RIGHT,91,18.9
LEFT,16,4,0,9,False,False,LEFT,92,18.799999999999997
UP,16,3,0,9,False,False,UP,93,19.699999999999996
B,16,3,0,9,False,False,B,94,19.599999999999994
DOWN,16,4,0,9,False,False,DOWN,95,19.499999999999993
UP,16,3,0,9,False,False,UP,96,19.39999999999999
RIGHT,17,3,0,9,False,False,RIGHT,97,20.29999999999999
UP,17,2,0,9,False,False,UP,98,21.19999999999999
B,17,2,0,9,False,False,B,99,21.099999999999987
UP,17,2,0,9,False,False,UP,100,20.999999999999986
LEFT,16,2,0,9,False,False,LEFT,101,21.899999999999984
UP,16,2,0,9,False,False,UP,102,21.799999999999983
UP,16,2,0,9,False,False,UP,103,21.69999999999998
UP,16,2,0,9,False,False,UP,104,21.59999999999998
LEFT,15,2,0,9,False,False,LEFT,105,22.49999999999998
UP,15,2,0,9,False,False,UP,106,22.399999999999977
B,15,2,0,9,False,False,B,107,22.299999999999976
RIGHT,16,2,0,9,False,False,RIGHT,108,22.199999999999974
LEFT,15,2,0,9,False,False,LEFT,109,22.099999999999973
A,15,2,0,9,False,False,A,110,21.99999999999997
A,15,2,0,9,False,False,A,111,21.89999999999997
UP,15,2,0,9,False,False,UP,112,21.79999999999997
A,15,2,0,9,False,False,A,113,21.699999999999967
RIGHT,16,2,0,9,False,False,RIGHT,114,21.599999999999966
DOWN,16,3,0,9,False,False,DOWN,115,21.499999999999964
UP,16,2,0,9,False,False,UP,116,21.399999999999963
UP,16,2,0,9,False,False,UP,117,21.29999999999996
UP,16,2,0,9,False,False,UP,118,21.19999999999996
UP,16,2,0,9,False,False,UP,119,21.09999999999996
RIGHT,17,2,0,9,False,False,RIGHT,120,20.999999999999957
A,17,2,0,9,False,False,A,121,20.899999999999956
LEFT,16,2,0,9,False,False,LEFT,122,20.799999999999955
RIGHT,17,2,0,9,False,False,RIGHT,123,20.699999999999953
RIGHT,17,2,0,9,False,False,RIGHT,124,20.59999999999995
RIGHT,17,2,0,9,False,False,RIGHT,125,20.49999999999995
A,17,2,0,9,False,False,A,126,20.39999999999995
RIGHT,17,2,0,9,False,False,RIGHT,127,20.299999999999947
A,17,2,0,9,False,False,A,128,20.199999999999946
LEFT,16,2,0,9,False,False,LEFT,129,20.099999999999945
A,16,2,0,9,False,False,A,130,19.999999999999943
DOWN,16,3,0,9,False,False,DOWN,131,19.89999999999994
A,16,3,0,9,False,False,A,132,19.79999999999994
A,16,3,0,9,False,False,A,133,19.69999999999994
UP,16,2,0,9,False,False,UP,134,19.599999999999937
B,16,2,0,9,False,False,B,135,19.499999999999936
DOWN,16,3,0,9,False,False,DOWN,136,19.399999999999935
UP,16,2,0,9,False,False,UP,137,19.299999999999933
UP,16,2,0,9,False,False,UP,138,19.199999999999932
A,16,2,0,9,False,False,A,139,19.09999999999993
A,16,2,0,9,False,False,A,140,18.99999999999993
LEFT,15,2,0,9,False,False,LEFT,141,18.899999999999928
DOWN,15,3,0,9,False,False,DOWN,142,18.799999999999926
LEFT,14,3,0,9,False,False,LEFT,143,18.699999999999925
B,14,3,0,9,False,False,B,144,18.599999999999923
LEFT,13,3,0,9,False,False,LEFT,145,18.499999999999922
A,13,3,0,9,False,False,A,146,18.39999999999992
A,13,3,0,9,False,False,A,147,18.29999999999992
B,13,3,0,9,False,False,B,148,18.199999999999918
UP,13,2,0,9,False,False,UP,149,19.099999999999916
RIGHT,14,2,0,9,False,False,RIGHT,150,19.999999999999915
RIGHT,15,2,0,9,False,False,RIGHT,151,19.899999999999913
DOWN,15,3,0,9,False,False,DOWN,152,19.799999999999912
B,15,3,0,9,False,False,B,153,19.69999999999991
B,15,3,0,9,False,False,B,154,19.59999999999991
DOWN,15,4,0,9,False,False,DOWN,155,19.499999999999908
UP,15,3,0,9,False,False,UP,156,19.399999999999906
A,15,3,0,9,False,False,A,157,19.299999999999905
A,15,3,0,9,False,False,A,158,19.199999999999903
UP,15,2,0,9,False,False,UP,159,19.099999999999902
A,15,2,0,9,False,False,A,160,18.9999999999999
LEFT,14,2,0,9,False,False,LEFT,161,18.8999999999999
B,14,2,0,9,False,False,B,162,18.799999999999898
RIGHT,15,2,0,9,False,False,RIGHT,163,18.699999999999896
A,15,2,0,9,False,False,A,164,18.599999999999895
LEFT,14,2,0,9,False,False,LEFT,165,18.499999999999893
B,14,2,0,9,False,False,B,166,18.399999999999892
A,14,2,0,9,False,False,A,167,18.29999999999989
DOWN,14,3,0,9,False,False,DOWN,168,18.19999999999989
A,14,3,0,9,False,False,A,169,18.099999999999888
B,14,3,0,9,False,False,B,170,17.999999999999886
UP,14,2,0,9,False,False,UP,171,17.899999999999885
RIGHT,15,2,0,9,False,False,RIGHT,172,17.799999999999883
LEFT,14,2,0,9,False,False,LEFT,173,17.699999999999882
UP,14,2,0,9,False,False,UP,174,17.59999999999988
UP,14,2,0,9,False,False,UP,175,17.49999999999988
LEFT,13,2,0,9,False,False,LEFT,176,17.399999999999878
LEFT,12,2,0,9,False,False,LEFT,177,18.299999999999876
DOWN,12,3,0,9,False,False,DOWN,178,18.199999999999875
UP,12,2,0,9,False,False,UP,179,18.099999999999874
RIGHT,13,2,0,9,False,False,RIGHT,180,17.999999999999872
UP,13,2,0,9,False,False,UP,181,17.89999999999987
RIGHT,14,2,0,9,False,False,RIGHT,182,17.79999999999987
LEFT,13,2,0,9,False,False,LEFT,183,17.699999999999868
B,13,2,0,9,False,False,B,184,17.599999999999866
UP,13,2,0,9,False,False,UP,185,17.499999999999865
RIGHT,14,2,0,9,False,False,RIGHT,186,17.399999999999864
LEFT,13,2,0,9,False,False,LEFT,187,17.299999999999862
UP,13,2,0,9,False,False,UP,188,17.19999999999986
A,13,2,0,9,False,False,A,189,17.09999999999986
A,13,2,0,9,False,False,A,190,16.999999999999858
DOWN,13,3,0,9,False,False,DOWN,191,16.899999999999856
UP,13,2,0,9,False,False,UP,192,16.799999999999855
RIGHT,14,2,0,9,False,False,RIGHT,193,16.699999999999854
UP,14,2,0,9,False,False,UP,194,16.599999999999852
LEFT,13,2,0,9,False,False,LEFT,195,16.49999999999985
B,13,2,0,9,False,False,B,196,16.39999999999985
LEFT,12,2,0,9,False,False,LEFT,197,16.299999999999848
RIGHT,13,2,0,9,False,False,RIGHT,198,16.199999999999847
RIGHT,14,2,0,9,False,False,RIGHT,199,16.099999999999845
LEFT,13,2,0,9,False,False,LEFT,200,15.999999999999845
DOWN,13,3,0,9,False,False,DOWN,201,15.899999999999846
LEFT,12,3,0,9,False,False,LEFT,202,15.799999999999846
A,12,3,0,9,False,False,A,203,15.699999999999847
B,12,3,0,9,False,False,B,204,15.599999999999847
LEFT,11,3,0,9,False,False,LEFT,205,15.499999999999847
UP,11,2,0,9,False,False,UP,206,16.399999999999846
A,11,2,0,9,False,False,A,207,16.299999999999844
LEFT,10,2,0,9,False,False,LEFT,208,17.199999999999843
RIGHT,11,2,0,9,False,False,RIGHT,209,17.09999999999984
A,11,2,0,9,False,False,A,210,16.99999999999984
A,11,2,0,9,False,False,A,211,16.89999999999984
DOWN,11,3,0,9,False,False,DOWN,212,16.799999999999837
LEFT,10,3,0,9,False,False,LEFT,213,16.699999999999836
DOWN,10,4,0,9,False,False,DOWN,214,16.599999999999834
B,10,4,0,9,False,False,B,215,16.499999999999833
B,10,4,0,9,False,False,B,216,16.39999999999983
LEFT,9,4,0,9,False,False,LEFT,217,17.29999999999983
B,9,4,0,9,False,False,B,218,17.19999999999983
DOWN,9,5,0,9,False,False,DOWN,219,18.099999999999827
LEFT,8,5,0,9,False,False,LEFT,220,18.999999999999826
RIGHT,9,5,0,9,False,False,RIGHT,221,18.899999999999824
LEFT,8,5,0,9,False,False,LEFT,222,18.799999999999823
RIGHT,9,5,0,9,False,False,RIGHT,223,18.69999999999982
B,9,5,0,9,False,False,B,224,18.59999999999982
DOWN,9,6,0,9,False,False,DOWN,225,19.49999999999982
A,9,6,0,9,False,False,A,226,19.399999999999817
DOWN,9,7,0,9,False,False,DOWN,227,20.299999999999816
A,9,7,0,9,False,False,A,228,20.199999999999815
B,9,7,0,9,False,False,B,229,20.099999999999813
UP,9,6,0,9,False,False,UP,230,19.99999999999981
RIGHT,10,6,0,9,False,False,RIGHT,231,20.89999999999981
RIGHT,11,6,0,9,False,False,RIGHT,232,20.79999999999981
UP,11,5,0,9,False,False,UP,233,20.699999999999807
A,11,5,0,9,False,False,A,234,20.599999999999806
DOWN,11,6,0,9,False,False,DOWN,235,20.499999999999805
LEFT,10,6,0,9,False,False,LEFT,236,20.399999999999803
RIGHT,11,6,0,9,False,False,RIGHT,237,20.2999999999998
LEFT,10,6,0,9,False,False,LEFT,238,20.1999999999998
A,10,6,0,9,False,False,A,239,20.0999999999998
LEFT,9,6,0,9,False,False,LEFT,240,19.999999999999797
A,9,6,0,9,False,False,A,241,19.899999999999796
A,9,6,0,9,False,False,A,242,19.799999999999795
LEFT,8,6,0,9,False,False,LEFT,243,20.699999999999793
UP,8,5,0,9,False,False,UP,244,20.599999999999792
B,8,5,0,9,False,False,B,245,20.49999999999979
LEFT,7,5,0,9,False,False,LEFT,246,21.39999999999979
DOWN,7,6,0,9,False,False,DOWN,247,22.299999999999788
B,7,6,0,9,False,False,B,248,22.199999999999786
