inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps
A,5,10,0,9,False,False,A,409
DOWN,5,11,0,9,False,False,DOWN,410
UP,5,10,0,9,False,False,UP,411
DOWN,5,11,0,9,False,False,DOWN,412
UP,5,10,0,9,False,False,UP,413
R,5,10,0,9,False,False,R,414
SELECT,5,10,0,9,False,False,SELECT,415
DOWN,5,10,0,9,False,False,DOWN,416
B,5,10,0,9,False,False,B,417
UP,5,10,0,9,False,False,UP,418
A,5,10,0,9,False,False,A,419
RIGHT,6,10,0,9,False,False,RIGHT,420
SELECT,6,10,0,9,False,False,SELECT,421
A,6,10,0,9,False,False,A,422
L,6,10,0,9,False,False,L,423
SELECT,6,10,0,9,False,False,SELECT,424
A,6,10,0,9,False,False,A,425
SELECT,6,10,0,9,False,False,SELECT,426
SELECT,6,10,0,9,False,False,SELECT,427
B,6,10,0,9,False,False,B,428
A,6,10,0,9,False,False,A,429
DOWN,6,11,0,9,False,False,DOWN,430
A,6,11,0,9,False,False,A,431
B,6,11,0,9,False,False,B,432
LEFT,5,11,0,9,False,False,LEFT,433
B,5,11,0,9,False,False,B,434
DOWN,5,12,0,9,False,False,DOWN,435
RIGHT,6,12,0,9,False,False,RIGHT,436
L,6,12,0,9,False,False,L,437
LEFT,5,12,0,9,False,False,LEFT,438
DOWN,5,12,0,9,False,False,DOWN,439
LEFT,4,12,0,9,False,False,LEFT,440
UP,4,11,0,9,False,False,UP,441
R,4,11,0,9,False,False,R,442
SELECT,4,11,0,9,False,False,SELECT,443
B,4,11,0,9,False,False,B,444
LEFT,4,11,0,9,False,False,LEFT,445
SELECT,4,11,0,9,False,False,SELECT,446
SELECT,4,11,0,9,False,False,SELECT,447
RIGHT,4,11,0,9,False,False,RIGHT,448
UP,4,11,0,9,False,False,UP,449
L,4,11,0,9,False,False,L,450
B,4,11,0,9,False,False,B,451
UP,4,10,0,9,False,False,UP,452
UP,4,9,0,9,False,False,UP,453
RIGHT,5,9,0,9,False,False,RIGHT,454
L,5,9,0,9,False,False,L,455
A,5,9,0,9,False,False,A,456
R,5,9,0,9,False,False,R,457
R,5,9,0,9,False,False,R,458
R,5,9,0,9,False,False,R,459
SELECT,5,9,0,9,False,False,SELECT,460
DOWN,5,9,0,9,False,False,DOWN,461
L,5,9,0,9,False,False,L,462
L,5,9,0,9,False,False,L,463
START,5,9,0,9,False,False,START,464
A,5,9,0,9,False,False,A,465
SELECT,5,9,0,9,False,False,SELECT,466
L,5,9,0,9,False,False,L,467
A,5,9,0,9,False,False,A,468
L,5,9,0,9,False,False,L,469
L,5,9,0,9,False,False,L,470
A,5,9,0,9,False,False,A,471
A,5,9,0,9,False,False,A,472
LEFT,4,9,0,9,False,False,LEFT,473
R,4,9,0,9,False,False,R,474
L,4,9,0,9,False,False,L,475
RIGHT,5,9,0,9,False,False,RIGHT,476
LEFT,4,9,0,9,False,False,LEFT,477
SELECT,4,9,0,9,False,False,SELECT,478
LEFT,4,9,0,9,False,False,LEFT,479
A,4,9,0,9,False,False,A,480
START,4,9,0,9,False,False,START,481
SELECT,4,9,0,9,False,False,SELECT,482
RIGHT,4,9,0,9,False,False,RIGHT,483
RIGHT,4,9,0,9,False,False,RIGHT,484
START,4,9,0,9,False,False,START,485
A,4,9,0,9,False,False,A,486
L,4,9,0,9,False,False,L,487
RIGHT,5,9,0,9,False,False,RIGHT,488
SELECT,5,9,0,9,False,False,SELECT,489
DOWN,5,10,0,9,False,False,DOWN,490
B,5,10,0,9,False,False,B,491
DOWN,5,11,0,9,False,False,DOWN,492
SELECT,5,11,0,9,False,False,SELECT,493
UP,5,11,0,9,False,False,UP,494
A,5,11,0,9,False,False,A,495
LEFT,5,11,0,9,False,False,LEFT,496
L,5,11,0,9,False,False,L,497
START,5,11,0,9,False,False,START,498
SELECT,5,11,0,9,False,False,SELECT,499
DOWN,5,11,0,9,False,True,DOWN,500
