inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
A,13,15,0,9,False,False,A,128,12.500000000000014
A,13,15,0,9,False,False,A,129,12.400000000000015
UP,13,15,0,9,False,False,UP,130,12.300000000000015
UP,13,15,0,9,False,False,UP,131,12.200000000000015
RIGHT,14,15,0,9,False,False,RIGHT,132,13.100000000000016
A,14,15,0,9,False,False,A,133,13.000000000000016
A,14,15,0,9,False,False,A,134,12.900000000000016
A,14,15,0,9,False,False,A,135,12.800000000000017
RIGHT,15,15,0,9,False,False,RIGHT,136,13.700000000000017
DOWN,15,16,0,9,False,False,DOWN,137,14.600000000000017
RIGHT,16,16,0,9,False,False,RIGHT,138,15.500000000000018
A,16,16,0,9,False,False,A,139,15.400000000000018
RIGHT,17,16,0,9,False,False,RIGHT,140,16.30000000000002
B,17,16,0,9,False,False,B,141,16.200000000000017
A,17,16,0,9,False,False,A,142,16.100000000000016
B,17,16,0,9,False,False,B,143,16.000000000000014
UP,17,15,0,9,False,False,UP,144,16.900000000000013
B,17,15,0,9,False,False,B,145,16.80000000000001
UP,17,14,0,9,False,False,UP,146,17.70000000000001
DOWN,17,15,0,9,False,False,DOWN,147,17.60000000000001
LEFT,16,15,0,9,False,False,LEFT,148,18.500000000000007
RIGHT,17,15,0,9,False,False,RIGHT,149,18.400000000000006
A,17,15,0,9,False,False,A,150,18.300000000000004
LEFT,16,15,0,9,False,False,LEFT,151,18.200000000000003
LEFT,15,15,0,9,False,False,LEFT,152,18.1
B,15,15,0,9,False,False,B,153,18.0
LEFT,14,15,0,9,False,False,LEFT,154,17.9
RIGHT,15,15,0,9,False,False,RIGHT,155,17.799999999999997
RIGHT,16,15,0,9,False,False,RIGHT,156,17.699999999999996
A,16,15,0,9,False,False,A,157,17.599999999999994
RIGHT,17,15,0,9,False,False,RIGHT,158,17.499999999999993
RIGHT,18,15,0,9,False,False,RIGHT,159,18.39999999999999
A,18,15,0,9,False,False,A,160,18.29999999999999
DOWN,18,15,0,9,False,False,DOWN,161,18.19999999999999
RIGHT,19,15,0,9,False,False,RIGHT,162,19.099999999999987
RIGHT,19,15,0,9,False,False,RIGHT,163,18.999999999999986
DOWN,19,15,0,9,False,False,DOWN,164,18.899999999999984
RIGHT,19,15,0,9,False,False,RIGHT,165,18.799999999999983
UP,19,14,0,9,False,False,UP,166,19.69999999999998
RIGHT,19,14,0,9,False,False,RIGHT,167,19.59999999999998
UP,19,13,0,9,False,False,UP,168,20.49999999999998
LEFT,18,13,0,9,False,False,LEFT,169,21.399999999999977
B,18,13,0,9,False,False,B,170,21.299999999999976
DOWN,18,14,0,9,False,False,DOWN,171,22.199999999999974
UP,18,13,0,9,False,False,UP,172,22.099999999999973
RIGHT,19,13,0,9,False,False,RIGHT,173,21.99999999999997
UP,19,12,0,9,False,False,UP,174,22.89999999999997
UP,19,11,0,9,False,False,UP,175,23.79999999999997
DOWN,19,12,0,9,False,False,DOWN,176,23.699999999999967
B,19,12,0,9,False,False,B,177,23.599999999999966
DOWN,19,13,0,9,False,False,DOWN,178,23.499999999999964
DOWN,19,14,0,9,False,False,DOWN,179,23.399999999999963
DOWN,19,15,0,9,False,False,DOWN,180,23.29999999999996
LEFT,18,15,0,9,False,False,LEFT,181,23.19999999999996
RIGHT,19,15,0,9,False,False,RIGHT,182,23.09999999999996
LEFT,18,15,0,9,False,False,LEFT,183,22.999999999999957
A,18,15,0,9,False,False,A,184,22.899999999999956
DOWN,18,15,0,9,False,False,DOWN,185,22.799999999999955
UP,18,14,0,9,False,False,UP,186,22.699999999999953
UP,18,13,0,9,False,False,UP,187,22.59999999999995
DOWN,18,14,0,9,False,False,DOWN,188,22.49999999999995
UP,18,13,0,9,False,False,UP,189,22.39999999999995
LEFT,17,13,0,9,False,False,LEFT,190,23.299999999999947
RIGHT,18,13,0,9,False,False,RIGHT,191,23.199999999999946
A,18,13,0,9,False,False,A,192,23.099999999999945
LEFT,17,13,0,9,False,False,LEFT,193,22.999999999999943
B,17,13,0,9,False,False,B,194,22.89999999999994
LEFT,16,13,0,9,False,False,LEFT,195,23.79999999999994
UP,16,12,0,9,False,False,UP,196,24.69999999999994
A,16,12,0,9,False,False,A,197,24.599999999999937
RIGHT,17,12,0,9,False,False,RIGHT,198,25.499999999999936
UP,17,11,0,9,False,False,UP,199,26.399999999999935
LEFT,16,11,0,9,False,False,LEFT,200,27.299999999999933
LEFT,15,11,0,9,False,False,LEFT,201,28.199999999999932
B,15,11,0,9,False,False,B,202,28.09999999999993
B,15,11,0,9,False,False,B,203,27.99999999999993
A,15,11,0,9,False,False,A,204,27.899999999999928
DOWN,15,12,0,9,False,False,DOWN,205,27.799999999999926
LEFT,14,12,0,9,False,False,LEFT,206,27.699999999999925
RIGHT,15,12,0,9,False,False,RIGHT,207,27.599999999999923
RIGHT,16,12,0,9,False,False,RIGHT,208,27.499999999999922
RIGHT,17,12,0,9,False,False,RIGHT,209,27.39999999999992
LEFT,16,12,0,9,False,False,LEFT,210,27.29999999999992
A,16,12,0,9,False,False,A,211,27.199999999999918
B,16,12,0,9,False,False,B,212,27.099999999999916
A,16,12,0,9,False,False,A,213,26.999999999999915
UP,16,11,0,9,False,False,UP,214,26.899999999999913
B,16,11,0,9,False,False,B,215,26.799999999999912
UP,16,11,0,9,False,False,UP,216,26.69999999999991
B,16,11,0,9,False,False,B,217,26.59999999999991
UP,16,10,0,9,False,False,UP,218,27.499999999999908
UP,16,9,0,9,False,False,UP,219,28.399999999999906
LEFT,16,9,0,9,False,False,LEFT,220,28.299999999999905
B,16,9,0,9,False,False,B,221,28.199999999999903
B,16,9,0,9,False,False,B,222,28.099999999999902
LEFT,16,9,0,9,False,False,LEFT,223,27.9999999999999
B,16,9,0,9,False,False,B,224,27.8999999999999
B,16,9,0,9,False,False,B,225,27.799999999999898
LEFT,16,9,0,9,False,False,LEFT,226,27.699999999999896
B,16,9,0,9,False,False,B,227,27.599999999999895
RIGHT,17,9,0,9,False,False,RIGHT,228,28.499999999999893
DOWN,17,10,0,9,False,False,DOWN,229,29.399999999999892
RIGHT,18,10,0,9,False,False,RIGHT,230,30.29999999999989
LEFT,17,10,0,9,False,False,LEFT,231,30.19999999999989
B,17,10,0,9,False,False,B,232,30.099999999999888
UP,17,9,0,9,False,False,UP,233,29.999999999999886
LEFT,16,9,0,9,False,False,LEFT,234,29.899999999999885
RIGHT,17,9,0,9,False,False,RIGHT,235,29.799999999999883
A,17,9,0,9,False,False,A,236,29.699999999999882
B,17,9,0,9,False,False,B,237,29.59999999999988
RIGHT,18,9,0,9,False,False,RIGHT,238,30.49999999999988
RIGHT,19,9,0,9,False,False,RIGHT,239,31.399999999999878
RIGHT,19,9,0,9,False,False,RIGHT,240,31.299999999999876
LEFT,18,9,0,9,False,False,LEFT,241,31.199999999999875
B,18,9,0,9,False,False,B,242,31.099999999999874
A,18,9,0,9,False,False,A,243,30.999999999999872
RIGHT,19,9,0,9,False,False,RIGHT,244,30.89999999999987
A,19,9,0,9,False,False,A,245,30.79999999999987
B,19,9,0,9,False,False,B,246,30.699999999999868
UP,19,8,0,9,False,False,UP,247,31.599999999999866
RIGHT,19,8,0,9,False,False,RIGHT,248,31.499999999999865
RIGHT,19,8,0,9,False,False,RIGHT,249,31.399999999999864
UP,19,7,0,9,False,False,UP,250,32.29999999999986
RIGHT,19,7,0,9,False,False,RIGHT,251,32.19999999999986
LEFT,18,7,0,9,False,False,LEFT,252,33.09999999999986
RIGHT,19,7,0,9,False,False,RIGHT,253,32.99999999999986
LEFT,18,7,0,9,False,False,LEFT,254,32.89999999999986
LEFT,18,7,0,9,False,False,LEFT,255,32.799999999999855
A,18,7,0,9,False,False,A,256,32.699999999999854
B,18,7,0,9,False,False,B,257,32.59999999999985
LEFT,18,7,0,9,False,False,LEFT,258,32.49999999999985
LEFT,18,7,0,9,False,False,LEFT,259,32.39999999999985
UP,18,6,0,9,False,False,UP,260,33.29999999999985
A,18,6,0,9,False,False,A,261,33.19999999999985
RIGHT,19,6,0,9,False,False,RIGHT,262,34.099999999999845
B,19,6,0,9,False,False,B,263,33.999999999999844
LEFT,18,6,0,9,False,False,LEFT,264,33.89999999999984
RIGHT,19,6,0,9,False,False,RIGHT,265,33.79999999999984
UP,19,5,0,9,False,False,UP,266,34.69999999999984
B,19,5,0,9,False,False,B,267,34.59999999999984
A,19,5,0,9,False,False,A,268,34.49999999999984
LEFT,18,5,0,9,False,False,LEFT,269,35.399999999999835
DOWN,18,6,0,9,False,False,DOWN,270,35.299999999999834
DOWN,18,7,0,9,False,False,DOWN,271,35.19999999999983
A,18,7,0,9,False,False,A,272,35.09999999999983
B,18,7,0,9,False,False,B,273,34.99999999999983
B,18,7,0,9,False,False,B,274,34.89999999999983
LEFT,18,7,0,9,False,False,LEFT,275,34.79999999999983
A,18,7,0,9,False,False,A,276,34.699999999999825
A,18,7,0,9,False,False,A,277,34.599999999999824
UP,18,6,0,9,False,False,UP,278,34.49999999999982
UP,18,5,0,9,False,False,UP,279,34.39999999999982
LEFT,18,5,0,9,False,False,LEFT,280,34.29999999999982
UP,18,4,0,9,False,False,UP,281,35.19999999999982
RIGHT,19,4,0,9,False,False,RIGHT,282,36.09999999999982
RIGHT,19,4,0,9,False,False,RIGHT,283,35.999999999999815
B,19,4,0,9,False,False,B,284,35.899999999999814
LEFT,18,4,0,9,False,False,LEFT,285,35.79999999999981
A,18,4,0,9,False,False,A,286,35.69999999999981
DOWN,18,5,0,9,False,False,DOWN,287,35.59999999999981
DOWN,18,6,0,9,False,False,DOWN,288,35.49999999999981
UP,18,5,0,9,False,False,UP,289,35.39999999999981
UP,18,4,0,9,False,False,UP,290,35.299999999999805
UP,18,4,0,9,False,False,UP,291,35.199999999999804
LEFT,17,4,0,9,False,False,LEFT,292,36.0999999999998
LEFT,16,4,0,9,False,False,LEFT,293,36.9999999999998
DOWN,16,4,0,9,False,False,DOWN,294,36.8999999999998
DOWN,16,4,0,9,False,False,DOWN,295,36.7999999999998
DOWN,16,4,0,9,False,False,DOWN,296,36.6999999999998
LEFT,15,4,0,9,False,False,LEFT,297,37.599999999999795
UP,15,3,0,9,False,False,UP,298,38.499999999999794
LEFT,14,3,0,9,False,False,LEFT,299,39.39999999999979
RIGHT,15,3,0,9,False,False,RIGHT,300,39.29999999999979
A,15,3,0,9,False,False,A,301,39.19999999999979
UP,15,2,0,9,False,False,UP,302,40.09999999999979
A,15,2,0,9,False,False,A,303,39.99999999999979
UP,15,2,0,9,False,False,UP,304,39.899999999999785
RIGHT,16,2,0,9,False,False,RIGHT,305,40.799999999999784
B,16,2,0,9,False,False,B,306,40.69999999999978
B,16,2,0,9,False,False,B,307,40.59999999999978
B,16,2,0,9,False,False,B,308,40.49999999999978
LEFT,15,2,0,9,False,False,LEFT,309,40.39999999999978
RIGHT,16,2,0,9,False,False,RIGHT,310,40.29999999999978
A,16,2,0,9,False,False,A,311,40.199999999999775
RIGHT,17,2,0,9,False,False,RIGHT,312,41.099999999999774
RIGHT,17,2,0,9,False,False,RIGHT,313,40.99999999999977
RIGHT,17,2,0,9,False,False,RIGHT,314,40.89999999999977
B,17,2,0,9,False,False,B,315,40.79999999999977
A,17,2,0,9,False,False,A,316,40.69999999999977
DOWN,17,3,0,9,False,False,DOWN,317,41.59999999999977
RIGHT,17,3,0,9,False,False,RIGHT,318,41.499999999999766
RIGHT,17,3,0,9,False,False,RIGHT,319,41.399999999999764
LEFT,16,3,0,9,False,False,LEFT,320,42.29999999999976
UP,16,2,0,9,False,False,UP,321,42.19999999999976
DOWN,16,3,0,9,False,False,DOWN,322,42.09999999999976
A,16,3,0,9,False,False,A,323,41.99999999999976
B,16,3,0,9,False,False,B,324,41.89999999999976
RIGHT,17,3,0,9,False,False,RIGHT,325,41.799999999999756
LEFT,16,3,0,9,False,False,LEFT,326,41.699999999999754
A,16,3,0,9,False,False,A,327,41.59999999999975
DOWN,16,4,0,9,False,False,DOWN,328,41.49999999999975
DOWN,16,4,0,9,False,False,DOWN,329,41.39999999999975
B,16,4,0,9,False,False,B,330,41.29999999999975
LEFT,15,4,0,9,False,False,LEFT,331,41.19999999999975
UP,15,3,0,9,False,False,UP,332,41.099999999999746
DOWN,15,4,0,9,False,False,DOWN,333,40.999999999999744
RIGHT,16,4,0,9,False,False,RIGHT,334,40.89999999999974
LEFT,15,4,0,9,False,False,LEFT,335,40.79999999999974
DOWN,15,4,0,9,False,False,DOWN,336,40.69999999999974
UP,15,3,0,9,False,False,UP,337,40.59999999999974
DOWN,15,4,0,9,False,False,DOWN,338,40.49999999999974
LEFT,14,4,0,9,False,False,LEFT,339,41.399999999999736
B,14,4,0,9,False,False,B,340,41.299999999999734
B,14,4,0,9,False,False,B,341,41.19999999999973
A,14,4,0,9,False,False,A,342,41.09999999999973
DOWN,14,4,0,9,False,False,DOWN,343,40.99999999999973
DOWN,14,4,0,9,False,False,DOWN,344,40.89999999999973
A,14,4,0,9,False,False,A,345,40.79999999999973
B,14,4,0,9,False,False,B,346,40.699999999999726
UP,14,3,0,9,False,False,UP,347,40.599999999999724
LEFT,13,3,0,9,False,False,LEFT,348,41.49999999999972
LEFT,12,3,0,9,False,False,LEFT,349,42.39999999999972
RIGHT,13,3,0,9,False,False,RIGHT,350,42.29999999999972
B,13,3,0,9,False,False,B,351,42.19999999999972
RIGHT,14,3,0,9,False,False,RIGHT,352,42.09999999999972
LEFT,13,3,0,9,False,False,LEFT,353,41.999999999999716
B,13,3,0,9,False,False,B,354,41.899999999999714
A,13,3,0,9,False,False,A,355,41.79999999999971
DOWN,13,4,0,9,False,False,DOWN,356,42.69999999999971
RIGHT,14,4,0,9,False,False,RIGHT,357,42.59999999999971
A,14,4,0,9,False,False,A,358,42.49999999999971
A,14,4,0,9,False,False,A,359,42.39999999999971
UP,14,3,0,9,False,False,UP,360,42.299999999999706
UP,14,2,0,9,False,False,UP,361,43.199999999999704
DOWN,14,3,0,9,False,False,DOWN,362,43.0999999999997
A,14,3,0,9,False,False,A,363,42.9999999999997
UP,14,2,0,9,False,False,UP,364,42.8999999999997
B,14,2,0,9,False,False,B,365,42.7999999999997
B,14,2,0,9,False,False,B,366,42.6999999999997
UP,14,2,0,9,False,False,UP,367,42.599999999999696
UP,14,2,0,9,False,False,UP,368,42.499999999999694
B,14,2,0,9,False,False,B,369,42.39999999999969
B,14,2,0,9,False,False,B,370,42.29999999999969
A,14,2,0,9,False,False,A,371,42.19999999999969
B,14,2,0,9,False,False,B,372,42.09999999999969
LEFT,13,2,0,9,False,False,LEFT,373,42.99999999999969
RIGHT,14,2,0,9,False,False,RIGHT,374,42.899999999999686
UP,14,2,0,9,False,False,UP,375,42.799999999999685
LEFT,13,2,0,9,False,False,LEFT,376,42.69999999999968
UP,13,2,0,9,False,False,UP,377,42.59999999999968
RIGHT,14,2,0,9,False,False,RIGHT,378,42.49999999999968
RIGHT,15,2,0,9,False,False,RIGHT,379,42.39999999999968
RIGHT,16,2,0,9,False,False,RIGHT,380,42.29999999999968
RIGHT,17,2,0,9,False,False,RIGHT,381,42.199999999999676
A,17,2,0,9,False,False,A,382,42.099999999999675
A,17,2,0,9,False,False,A,383,41.99999999999967
UP,17,2,0,9,False,False,UP,384,41.89999999999967
UP,17,2,0,9,False,False,UP,385,41.79999999999967
LEFT,16,2,0,9,False,False,LEFT,386,41.69999999999967
DOWN,16,3,0,9,False,False,DOWN,387,41.59999999999967
UP,16,2,0,9,False,False,UP,388,41.499999999999666
UP,16,2,0,9,False,False,UP,389,41.399999999999665
LEFT,15,2,0,9,False,False,LEFT,390,41.29999999999966
LEFT,14,2,0,9,False,False,LEFT,391,41.19999999999966
A,14,2,0,9,False,False,A,392,41.09999999999966
UP,14,2,0,9,False,False,UP,393,40.99999999999966
DOWN,14,3,0,9,False,False,DOWN,394,40.89999999999966
DOWN,14,4,0,9,False,False,DOWN,395,40.799999999999656
DOWN,14,4,0,9,False,False,DOWN,396,40.699999999999655
DOWN,14,4,0,9,False,False,DOWN,397,40.59999999999965
B,14,4,0,9,False,False,B,398,40.49999999999965
B,14,4,0,9,False,False,B,399,40.39999999999965
DOWN,14,4,0,9,False,False,DOWN,400,40.29999999999965
A,14,4,0,9,False,False,A,401,40.19999999999965
RIGHT,15,4,0,9,False,False,RIGHT,402,40.099999999999646
B,15,4,0,9,False,False,B,403,39.999999999999645
RIGHT,16,4,0,9,False,False,RIGHT,404,39.89999999999964
B,16,4,0,9,False,False,B,405,39.79999999999964
RIGHT,17,4,0,9,False,False,RIGHT,406,39.69999999999964
B,17,4,0,9,False,False,B,407,39.59999999999964
LEFT,16,4,0,9,False,False,LEFT,408,39.49999999999964
A,16,4,0,9,False,False,A,409,39.399999999999636
RIGHT,17,4,0,9,False,False,RIGHT,410,39.299999999999635
DOWN,17,4,0,9,False,False,DOWN,411,39.19999999999963
A,17,4,0,9,False,False,A,412,39.09999999999963
B,17,4,0,9,False,False,B,413,38.99999999999963
A,17,4,0,9,False,False,A,414,38.89999999999963
A,17,4,0,9,False,False,A,415,38.79999999999963
B,17,4,0,9,False,False,B,416,38.699999999999626
A,17,4,0,9,False,False,A,417,38.599999999999625
LEFT,16,4,0,9,False,False,LEFT,418,38.49999999999962
B,16,4,0,9,False,False,B,419,38.39999999999962
RIGHT,17,4,0,9,False,False,RIGHT,420,38.29999999999962
A,17,4,0,9,False,False,A,421,38.19999999999962
DOWN,17,4,0,9,False,False,DOWN,422,38.09999999999962
B,17,4,0,9,False,False,B,423,37.999999999999616
LEFT,16,4,0,9,False,False,LEFT,424,37.899999999999615
UP,16,3,0,9,False,False,UP,425,37.79999999999961
UP,16,2,0,9,False,False,UP,426,37.69999999999961
A,16,2,0,9,False,False,A,427,37.59999999999961
RIGHT,17,2,0,9,False,False,RIGHT,428,37.49999999999961
UP,17,2,0,9,False,False,UP,429,37.39999999999961
A,17,2,0,9,False,False,A,430,37.299999999999606
UP,17,2,0,9,False,False,UP,431,37.199999999999605
UP,17,2,0,9,False,False,UP,432,37.0999999999996
UP,17,2,0,9,False,False,UP,433,36.9999999999996
RIGHT,17,2,0,9,False,False,RIGHT,434,36.8999999999996
UP,17,2,0,9,False,False,UP,435,36.7999999999996
DOWN,17,3,0,9,False,False,DOWN,436,36.6999999999996
LEFT,16,3,0,9,False,False,LEFT,437,36.599999999999596
RIGHT,17,3,0,9,False,False,RIGHT,438,36.499999999999595
LEFT,16,3,0,9,False,False,LEFT,439,36.399999999999594
B,16,3,0,9,False,False,B,440,36.29999999999959
LEFT,15,3,0,9,False,False,LEFT,441,36.19999999999959
A,15,3,0,9,False,False,A,442,36.09999999999959
B,15,3,0,9,False,False,B,443,35.99999999999959
B,15,3,0,9,False,False,B,444,35.89999999999959
DOWN,15,4,0,9,False,False,DOWN,445,35.799999999999585
DOWN,15,4,0,9,False,False,DOWN,446,35.699999999999584
RIGHT,16,4,0,9,False,False,RIGHT,447,35.59999999999958
B,16,4,0,9,False,False,B,448,35.49999999999958
B,16,4,0,9,False,False,B,449,35.39999999999958
RIGHT,17,4,0,9,False,False,RIGHT,450,35.29999999999958
DOWN,17,4,0,9,False,False,DOWN,451,35.19999999999958
LEFT,16,4,0,9,False,False,LEFT,452,35.099999999999575
RIGHT,17,4,0,9,False,False,RIGHT,453,34.999999999999574
RIGHT,18,4,0,9,False,False,RIGHT,454,34.89999999999957
UP,18,4,0,9,False,False,UP,455,34.79999999999957
LEFT,17,4,0,9,False,False,LEFT,456,34.69999999999957
UP,17,3,0,9,False,False,UP,457,34.59999999999957
LEFT,16,3,0,9,False,False,LEFT,458,34.49999999999957
B,16,3,0,9,False,False,B,459,34.399999999999565
A,16,3,0,9,False,False,A,460,34.299999999999564
LEFT,15,3,0,9,False,False,LEFT,461,34.19999999999956
LEFT,14,3,0,9,False,False,LEFT,462,34.09999999999956
LEFT,13,3,0,9,False,False,LEFT,463,33.99999999999956
DOWN,13,4,0,9,False,False,DOWN,464,33.89999999999956
B,13,4,0,9,False,False,B,465,33.79999999999956
B,13,4,0,9,False,False,B,466,33.699999999999555
DOWN,13,4,0,9,False,False,DOWN,467,33.599999999999554
B,13,4,0,9,False,False,B,468,33.49999999999955
DOWN,13,4,0,9,False,False,DOWN,469,33.39999999999955
A,13,4,0,9,False,False,A,470,33.29999999999955
UP,13,3,0,9,False,False,UP,471,33.19999999999955
DOWN,13,4,0,9,False,False,DOWN,472,33.09999999999955
LEFT,12,4,0,9,False,False,LEFT,473,33.999999999999545
B,12,4,0,9,False,False,B,474,33.899999999999544
LEFT,11,4,0,9,False,False,LEFT,475,34.79999999999954
UP,11,3,0,9,False,False,UP,476,35.69999999999954
DOWN,11,4,0,9,False,False,DOWN,477,35.59999999999954
B,11,4,0,9,False,False,B,478,35.49999999999954
A,11,4,0,9,False,False,A,479,35.39999999999954
DOWN,11,5,0,9,False,False,DOWN,480,36.299999999999535
DOWN,11,6,0,9,False,False,DOWN,481,37.199999999999534
DOWN,11,7,0,9,False,False,DOWN,482,38.09999999999953
RIGHT,12,7,0,9,False,False,RIGHT,483,38.99999999999953
LEFT,11,7,0,9,False,False,LEFT,484,38.89999999999953
UP,11,6,0,9,False,False,UP,485,38.79999999999953
DOWN,11,7,0,9,False,False,DOWN,486,38.69999999999953
RIGHT,12,7,0,9,False,False,RIGHT,487,38.599999999999525
RIGHT,12,7,0,9,False,False,RIGHT,488,38.499999999999524
DOWN,12,7,0,9,False,False,DOWN,489,38.39999999999952
LEFT,11,7,0,9,False,False,LEFT,490,38.29999999999952
DOWN,11,8,0,9,False,False,DOWN,491,39.19999999999952
B,11,8,0,9,False,False,B,492,39.09999999999952
A,11,8,0,9,False,False,A,493,38.99999999999952
UP,11,7,0,9,False,False,UP,494,38.899999999999515
RIGHT,12,7,0,9,False,False,RIGHT,495,38.799999999999514
A,12,7,0,9,False,False,A,496,38.69999999999951
DOWN,12,7,0,9,False,False,DOWN,497,38.59999999999951
UP,12,6,0,9,False,False,UP,498,39.49999999999951
RIGHT,12,6,0,9,False,False,RIGHT,499,39.39999999999951
DOWN,12,7,0,9,False,True,DOWN,500,39.29999999999951
