inputtedAction,x,y,mapBank,mapNum,isInBattle,isDone,executedStep,currentSteps,reward
UP,15,9,0,9,False,False,UP,65,16.499999999999996
UP,15,9,0,9,False,False,UP,66,16.399999999999995
A,15,9,0,9,False,False,A,67,16.299999999999994
UP,15,9,0,9,False,False,UP,68,16.199999999999992
UP,15,9,0,9,False,False,UP,69,16.09999999999999
DOWN,15,9,0,9,False,False,DOWN,70,15.999999999999991
DOWN,15,9,0,9,False,False,DOWN,71,15.899999999999991
RIGHT,16,9,0,9,False,False,RIGHT,72,16.79999999999999
RIGHT,17,9,0,9,False,False,RIGHT,73,17.69999999999999
B,17,9,0,9,False,False,B,74,17.599999999999987
LEFT,16,9,0,9,False,False,LEFT,75,17.499999999999986
RIGHT,17,9,0,9,False,False,RIGHT,76,17.399999999999984
LEFT,16,9,0,9,False,False,LEFT,77,17.299999999999983
UP,16,9,0,9,False,False,UP,78,17.19999999999998
A,16,9,0,9,False,False,A,79,17.09999999999998
A,16,9,0,9,False,False,A,80,16.99999999999998
B,16,9,0,9,False,False,B,81,16.899999999999977
LEFT,15,9,0,9,False,False,LEFT,82,16.799999999999976
LEFT,14,9,0,9,False,False,LEFT,83,16.699999999999974
B,14,9,0,9,False,False,B,84,16.599999999999973
LEFT,13,9,0,9,False,False,LEFT,85,16.49999999999997
A,13,9,0,9,False,False,A,86,16.39999999999997
LEFT,12,9,0,9,False,False,LEFT,87,16.29999999999997
LEFT,11,9,0,9,False,False,LEFT,88,16.199999999999967
B,11,9,0,9,False,False,B,89,16.099999999999966
RIGHT,12,9,0,9,False,False,RIGHT,90,15.999999999999966
RIGHT,13,9,0,9,False,False,RIGHT,91,15.899999999999967
B,13,9,0,9,False,False,B,92,15.799999999999967
RIGHT,14,9,0,9,False,False,RIGHT,93,15.699999999999967
B,14,9,0,9,False,False,B,94,15.599999999999968
RIGHT,15,9,0,9,False,False,RIGHT,95,15.499999999999968
RIGHT,16,9,0,9,False,False,RIGHT,96,15.399999999999968
A,16,9,0,9,False,False,A,97,15.299999999999969
B,16,9,0,9,False,False,B,98,15.199999999999969
LEFT,16,9,0,9,False,False,LEFT,99,15.09999999999997
A,16,9,0,9,False,False,A,100,14.99999999999997
LEFT,15,9,0,9,False,False,LEFT,101,14.89999999999997
RIGHT,16,9,0,9,False,False,RIGHT,102,14.79999999999997
UP,16,9,0,9,False,False,UP,103,14.69999999999997
UP,16,9,0,9,False,False,UP,104,14.599999999999971
RIGHT,16,9,0,9,False,False,RIGHT,105,14.499999999999972
A,16,9,0,9,False,False,A,106,14.399999999999972
A,16,9,0,9,False,False,A,107,14.299999999999972
RIGHT,16,9,0,9,False,False,RIGHT,108,14.199999999999973
DOWN,16,9,0,9,False,False,DOWN,109,14.099999999999973
B,16,9,0,9,False,False,B,110,13.999999999999973
DOWN,16,10,0,9,False,False,DOWN,111,14.899999999999974
LEFT,15,10,0,9,False,False,LEFT,112,15.799999999999974
A,15,10,0,9,False,False,A,113,15.699999999999974
RIGHT,16,10,0,9,False,False,RIGHT,114,15.599999999999975
DOWN,16,11,0,9,False,False,DOWN,115,16.49999999999997
A,16,11,0,9,False,False,A,116,16.39999999999997
DOWN,16,12,0,9,False,False,DOWN,117,17.29999999999997
DOWN,16,13,0,9,False,False,DOWN,118,18.199999999999967
A,16,13,0,9,False,False,A,119,18.099999999999966
B,16,13,0,9,False,False,B,120,17.999999999999964
DOWN,16,14,0,9,False,False,DOWN,121,18.899999999999963
DOWN,16,15,0,9,False,False,DOWN,122,19.79999999999996
B,16,15,0,9,False,False,B,123,19.69999999999996
RIGHT,17,15,0,9,False,False,RIGHT,124,20.59999999999996
RIGHT,18,15,0,9,False,False,RIGHT,125,21.499999999999957
RIGHT,19,15,0,9,False,False,RIGHT,126,22.399999999999956
RIGHT,19,15,0,9,False,False,RIGHT,127,22.299999999999955
DOWN,19,15,0,9,False,False,DOWN,128,22.199999999999953
DOWN,19,15,0,9,False,False,DOWN,129,22.09999999999995
RIGHT,19,15,0,9,False,False,RIGHT,130,21.99999999999995
RIGHT,19,15,0,9,False,False,RIGHT,131,21.89999999999995
DOWN,19,15,0,9,False,False,DOWN,132,21.799999999999947
DOWN,19,15,0,9,False,False,DOWN,133,21.699999999999946
B,19,15,0,9,False,False,B,134,21.599999999999945
UP,19,14,0,9,False,False,UP,135,22.499999999999943
UP,19,13,0,9,False,False,UP,136,23.39999999999994
A,19,13,0,9,False,False,A,137,23.29999999999994
A,19,13,0,9,False,False,A,138,23.19999999999994
RIGHT,19,13,0,9,False,False,RIGHT,139,23.099999999999937
B,19,13,0,9,False,False,B,140,22.999999999999936
LEFT,18,13,0,9,False,False,LEFT,141,23.899999999999935
UP,18,12,0,9,False,False,UP,142,24.799999999999933
LEFT,17,12,0,9,False,False,LEFT,143,25.699999999999932
LEFT,16,12,0,9,False,False,LEFT,144,25.59999999999993
A,16,12,0,9,False,False,A,145,25.49999999999993
RIGHT,17,12,0,9,False,False,RIGHT,146,25.399999999999928
UP,17,11,0,9,False,False,UP,147,26.299999999999926
LEFT,16,11,0,9,False,False,LEFT,148,26.199999999999925
DOWN,16,12,0,9,False,False,DOWN,149,26.099999999999923
LEFT,15,12,0,9,False,False,LEFT,150,26.999999999999922
RIGHT,16,12,0,9,False,False,RIGHT,151,26.89999999999992
LEFT,15,12,0,9,False,False,LEFT,152,26.79999999999992
B,15,12,0,9,False,False,B,153,26.699999999999918
UP,15,11,0,9,False,False,UP,154,27.599999999999916
RIGHT,16,11,0,9,False,False,RIGHT,155,27.499999999999915
UP,16,10,0,9,False,False,UP,156,27.399999999999913
B,16,10,0,9,False,False,B,157,27.299999999999912
B,16,10,0,9,False,False,B,158,27.19999999999991
LEFT,16,10,0,9,False,False,LEFT,159,27.09999999999991
DOWN,16,11,0,9,False,False,DOWN,160,26.999999999999908
LEFT,15,11,0,9,False,False,LEFT,161,26.899999999999906
RIGHT,16,11,0,9,False,False,RIGHT,162,26.799999999999905
LEFT,15,11,0,9,False,False,LEFT,163,26.699999999999903
LEFT,14,11,0,9,False,False,LEFT,164,27.599999999999902
B,14,11,0,9,False,False,B,165,27.4999999999999
DOWN,14,11,0,9,False,False,DOWN,166,27.3999999999999
RIGHT,15,11,0,9,False,False,RIGHT,167,27.299999999999898
A,15,11,0,9,False,False,A,168,27.199999999999896
DOWN,15,12,0,9,False,False,DOWN,169,27.099999999999895
LEFT,15,12,0,9,False,False,LEFT,170,26.999999999999893
DOWN,15,12,0,9,False,False,DOWN,171,26.899999999999892
DOWN,15,12,0,9,False,False,DOWN,172,26.79999999999989
B,15,12,0,9,False,False,B,173,26.69999999999989
B,15,12,0,9,False,False,B,174,26.599999999999888
RIGHT,16,12,0,9,False,False,RIGHT,175,26.499999999999886
UP,16,11,0,9,False,False,UP,176,26.399999999999885
DOWN,16,12,0,9,False,False,DOWN,177,26.299999999999883
UP,16,11,0,9,False,False,UP,178,26.199999999999882
DOWN,16,12,0,9,False,False,DOWN,179,26.09999999999988
A,16,12,0,9,False,False,A,180,25.99999999999988
LEFT,15,12,0,9,False,False,LEFT,181,25.899999999999878
B,15,12,0,9,False,False,B,182,25.799999999999876
LEFT,14,12,0,9,False,False,LEFT,183,26.699999999999875
B,14,12,0,9,False,False,B,184,26.599999999999874
DOWN,14,13,0,9,False,False,DOWN,185,27.499999999999872
UP,14,12,0,9,False,False,UP,186,27.39999999999987
DOWN,14,13,0,9,False,False,DOWN,187,27.29999999999987
UP,14,12,0,9,False,False,UP,188,27.199999999999868
LEFT,13,12,0,9,False,False,LEFT,189,28.099999999999866
B,13,12,0,9,False,False,B,190,27.999999999999865
RIGHT,14,12,0,9,False,False,RIGHT,191,27.899999999999864
B,14,12,0,9,False,False,B,192,27.799999999999862
B,14,12,0,9,False,False,B,193,27.69999999999986
B,14,12,0,9,False,False,B,194,27.59999999999986
UP,14,11,0,9,False,False,UP,195,27.499999999999858
LEFT,13,11,0,9,False,False,LEFT,196,28.399999999999856
B,13,11,0,9,False,False,B,197,28.299999999999855
RIGHT,14,11,0,9,False,False,RIGHT,198,28.199999999999854
LEFT,13,11,0,9,False,False,LEFT,199,28.099999999999852
DOWN,13,12,0,9,False,False,DOWN,200,27.99999999999985
B,13,12,0,9,False,False,B,201,27.89999999999985
UP,13,11,0,9,False,False,UP,202,27.799999999999848
RIGHT,14,11,0,9,False,False,RIGHT,203,27.699999999999847
UP,14,10,0,9,False,False,UP,204,28.599999999999845
A,14,10,0,9,False,False,A,205,28.499999999999844
A,14,10,0,9,False,False,A,206,28.399999999999842
UP,14,9,0,9,False,False,UP,207,28.29999999999984
A,14,9,0,9,False,False,A,208,28.19999999999984
LEFT,13,9,0,9,False,False,LEFT,209,28.099999999999838
LEFT,12,9,0,9,False,False,LEFT,210,27.999999999999837
LEFT,11,9,0,9,False,False,LEFT,211,27.899999999999835
LEFT,10,9,0,9,False,False,LEFT,212,27.799999999999834
B,10,9,0,9,False,False,B,213,27.699999999999832
LEFT,9,9,0,9,False,False,LEFT,214,27.59999999999983
RIGHT,10,9,0,9,False,False,RIGHT,215,27.49999999999983
A,10,9,0,9,False,False,A,216,27.399999999999828
DOWN,10,10,0,9,False,False,DOWN,217,28.299999999999827
DOWN,10,11,0,9,False,False,DOWN,218,29.199999999999825
A,10,11,0,9,False,False,A,219,29.099999999999824
RIGHT,11,11,0,9,False,False,RIGHT,220,29.999999999999822
LEFT,10,11,0,9,False,False,LEFT,221,29.89999999999982
A,10,11,0,9,False,False,A,222,29.79999999999982
A,10,11,0,9,False,False,A,223,29.699999999999818
A,10,11,0,9,False,False,A,224,29.599999999999817
B,10,11,0,9,False,False,B,225,29.499999999999815
A,10,11,0,9,False,False,A,226,29.399999999999814
LEFT,9,11,0,9,False,False,LEFT,227,29.299999999999812
LEFT,8,11,0,9,False,False,LEFT,228,29.19999999999981
B,8,11,0,9,False,False,B,229,29.09999999999981
RIGHT,9,11,0,9,False,False,RIGHT,230,28.999999999999808
LEFT,8,11,0,9,False,False,LEFT,231,28.899999999999807
RIGHT,9,11,0,9,False,False,RIGHT,232,28.799999999999805
B,9,11,0,9,False,False,B,233,28.699999999999804
B,9,11,0,9,False,False,B,234,28.599999999999802
UP,9,10,0,9,False,False,UP,235,28.4999999999998
LEFT,8,10,0,9,False,False,LEFT,236,28.3999999999998
B,8,10,0,9,False,False,B,237,28.299999999999798
RIGHT,9,10,0,9,False,False,RIGHT,238,28.199999999999797
B,9,10,0,9,False,False,B,239,28.099999999999795
B,9,10,0,9,False,False,B,240,27.999999999999794
B,9,10,0,9,False,False,B,241,27.899999999999793
RIGHT,10,10,0,9,False,False,RIGHT,242,27.79999999999979
UP,10,9,0,9,False,False,UP,243,27.69999999999979
RIGHT,11,9,0,9,False,False,RIGHT,244,27.59999999999979
DOWN,11,10,0,9,False,False,DOWN,245,28.499999999999787
LEFT,10,10,0,9,False,False,LEFT,246,28.399999999999785
B,10,10,0,9,False,False,B,247,28.299999999999784
DOWN,10,11,0,9,False,False,DOWN,248,28.199999999999783
DOWN,10,12,0,9,False,False,DOWN,249,29.09999999999978
LEFT,9,12,0,9,False,False,LEFT,250,29.99999999999978
B,9,12,0,9,False,False,B,251,29.89999999999978
B,9,12,0,9,False,False,B,252,29.799999999999777
RIGHT,10,12,0,9,False,False,RIGHT,253,29.699999999999775
DOWN,10,13,0,9,False,False,DOWN,254,30.599999999999774
B,10,13,0,9,False,False,B,255,30.499999999999773
DOWN,10,14,0,9,False,False,DOWN,256,31.39999999999977
DOWN,10,15,0,9,False,False,DOWN,257,32.29999999999977
RIGHT,11,15,0,9,False,False,RIGHT,258,33.19999999999977
LEFT,10,15,0,9,False,False,LEFT,259,33.09999999999977
UP,10,14,0,9,False,False,UP,260,32.999999999999766
UP,10,13,0,9,False,False,UP,261,32.899999999999764
LEFT,10,13,0,9,False,False,LEFT,262,32.79999999999976
LEFT,10,13,0,9,False,False,LEFT,263,32.69999999999976
B,10,13,0,9,False,False,B,264,32.59999999999976
RIGHT,11,13,0,9,False,False,RIGHT,265,33.49999999999976
A,11,13,0,9,False,False,A,266,33.39999999999976
RIGHT,12,13,0,9,False,False,RIGHT,267,34.299999999999756
DOWN,12,14,0,9,False,False,DOWN,268,35.199999999999754
B,12,14,0,9,False,False,B,269,35.09999999999975
DOWN,12,15,0,9,False,False,DOWN,270,35.99999999999975
A,12,15,0,9,False,False,A,271,35.89999999999975
LEFT,11,15,0,9,False,False,LEFT,272,35.79999999999975
A,11,15,0,9,False,False,A,273,35.69999999999975
DOWN,11,16,0,9,False,False,DOWN,274,36.599999999999746
RIGHT,12,16,0,9,False,False,RIGHT,275,37.499999999999744
RIGHT,13,16,0,9,False,False,RIGHT,276,38.39999999999974
DOWN,13,17,0,9,False,False,DOWN,277,39.29999999999974
A,13,17,0,9,False,False,A,278,39.19999999999974
DOWN,13,18,0,9,False,False,DOWN,279,40.09999999999974
A,13,18,0,9,False,False,A,280,39.99999999999974
LEFT,12,18,0,9,False,False,LEFT,281,40.899999999999736
DOWN,12,19,0,9,False,False,DOWN,282,41.799999999999734
RIGHT,13,19,0,9,False,False,RIGHT,283,42.69999999999973
DOWN,13,19,0,9,False,False,DOWN,284,42.59999999999973
LEFT,12,19,0,9,False,False,LEFT,285,42.49999999999973
A,12,19,0,9,False,False,A,286,42.39999999999973
RIGHT,13,19,0,9,False,False,RIGHT,287,42.29999999999973
LEFT,12,19,0,9,False,False,LEFT,288,42.199999999999726
UP,12,18,0,9,False,False,UP,289,42.099999999999724
RIGHT,13,18,0,9,False,False,RIGHT,290,41.99999999999972
RIGHT,14,18,0,9,False,False,RIGHT,291,42.89999999999972
LEFT,13,18,0,9,False,False,LEFT,292,42.79999999999972
RIGHT,14,18,0,9,False,False,RIGHT,293,42.69999999999972
LEFT,13,18,0,9,False,False,LEFT,294,42.59999999999972
DOWN,13,19,0,9,False,False,DOWN,295,42.499999999999716
LEFT,12,19,0,9,False,False,LEFT,296,42.399999999999714
LEFT,11,19,0,9,False,False,LEFT,297,43.29999999999971
B,11,19,0,9,False,False,B,298,43.19999999999971
DOWN,11,19,0,9,False,False,DOWN,299,43.09999999999971
UP,11,18,0,9,False,False,UP,300,43.99999999999971
RIGHT,12,18,0,9,False,False,RIGHT,301,43.89999999999971
RIGHT,13,18,0,9,False,False,RIGHT,302,43.799999999999706
LEFT,12,18,0,9,False,False,LEFT,303,43.699999999999704
RIGHT,13,18,0,9,False,False,RIGHT,304,43.5999999999997
RIGHT,13,18,0,9,False,False,RIGHT,305,43.4999999999997
A,13,18,0,9,False,False,A,306,43.3999999999997
UP,13,18,0,9,False,False,UP,307,43.2999999999997
B,13,18,0,9,False,False,B,308,43.1999999999997
B,13,18,0,9,False,False,B,309,43.099999999999696
B,13,18,0,9,False,False,B,310,42.999999999999694
RIGHT,13,18,0,9,False,False,RIGHT,311,42.89999999999969
A,13,18,0,9,False,False,A,312,42.79999999999969
DOWN,13,18,0,9,False,False,DOWN,313,42.69999999999969
LEFT,13,18,0,9,False,False,LEFT,314,42.59999999999969
DOWN,13,18,0,9,False,False,DOWN,315,42.49999999999969
RIGHT,13,18,0,9,False,False,RIGHT,316,42.399999999999686
DOWN,13,18,0,9,False,False,DOWN,317,42.299999999999685
LEFT,13,18,0,9,False,False,LEFT,318,42.19999999999968
LEFT,13,18,0,9,False,False,LEFT,319,42.09999999999968
LEFT,13,18,0,9,False,False,LEFT,320,41.99999999999968
RIGHT,13,18,0,9,False,False,RIGHT,321,41.89999999999968
UP,13,18,0,9,False,False,UP,322,41.79999999999968
A,13,18,0,9,False,False,A,323,41.699999999999676
RIGHT,13,18,0,9,False,False,RIGHT,324,41.599999999999675
LEFT,12,18,0,9,False,False,LEFT,325,41.49999999999967
UP,12,17,0,9,False,False,UP,326,42.39999999999967
UP,12,16,0,9,False,False,UP,327,42.29999999999967
DOWN,12,17,0,9,False,False,DOWN,328,42.19999999999967
UP,12,16,0,9,False,False,UP,329,42.09999999999967
LEFT,11,16,0,9,False,False,LEFT,330,41.999999999999666
DOWN,11,17,0,9,False,False,DOWN,331,42.899999999999665
RIGHT,12,17,0,9,False,False,RIGHT,332,42.79999999999966
LEFT,11,17,0,9,False,False,LEFT,333,42.69999999999966
LEFT,10,17,0,9,False,False,LEFT,334,43.59999999999966
B,10,17,0,9,False,False,B,335,43.49999999999966
B,10,17,0,9,False,False,B,336,43.39999999999966
A,10,17,0,9,False,False,A,337,43.299999999999656
A,10,17,0,9,False,False,A,338,43.199999999999655
DOWN,10,18,0,9,False,False,DOWN,339,44.09999999999965
LEFT,9,18,0,9,False,False,LEFT,340,44.99999999999965
LEFT,8,18,0,9,False,False,LEFT,341,45.89999999999965
A,8,18,0,9,False,False,A,342,45.79999999999965
RIGHT,9,18,0,9,False,False,RIGHT,343,45.69999999999965
RIGHT,10,18,0,9,False,False,RIGHT,344,45.599999999999646
UP,10,17,0,9,False,False,UP,345,45.499999999999645
B,10,17,0,9,False,False,B,346,45.39999999999964
DOWN,10,18,0,9,False,False,DOWN,347,45.29999999999964
DOWN,10,19,0,9,False,False,DOWN,348,46.19999999999964
UP,10,18,0,9,False,False,UP,349,46.09999999999964
LEFT,9,18,0,9,False,False,LEFT,350,45.99999999999964
UP,9,17,0,9,False,False,UP,351,46.899999999999636
DOWN,9,18,0,9,False,False,DOWN,352,46.799999999999635
LEFT,8,18,0,9,False,False,LEFT,353,46.69999999999963
LEFT,7,18,0,9,False,False,LEFT,354,47.59999999999963
B,7,18,0,9,False,False,B,355,47.49999999999963
A,7,18,0,9,False,False,A,356,47.39999999999963
DOWN,7,19,0,9,False,False,DOWN,357,48.29999999999963
A,7,19,0,9,False,False,A,358,48.199999999999626
LEFT,6,19,0,9,False,False,LEFT,359,49.099999999999625
RIGHT,7,19,0,9,False,False,RIGHT,360,48.99999999999962
A,7,19,0,9,False,False,A,361,48.89999999999962
B,7,19,0,9,False,False,B,362,48.79999999999962
RIGHT,8,19,0,9,False,False,RIGHT,363,49.69999999999962
B,8,19,0,9,False,False,B,364,49.59999999999962
RIGHT,9,19,0,9,False,False,RIGHT,365,50.499999999999616
UP,9,18,0,9,False,False,UP,366,50.399999999999615
UP,9,17,0,9,False,False,UP,367,50.29999999999961
A,9,17,0,9,False,False,A,368,50.19999999999961
RIGHT,10,17,0,9,False,False,RIGHT,369,50.09999999999961
UP,10,16,0,9,False,False,UP,370,50.99999999999961
B,10,16,0,9,False,False,B,371,50.89999999999961
UP,10,15,0,9,False,False,UP,372,50.799999999999606
UP,10,14,0,9,False,False,UP,373,50.699999999999605
DOWN,10,15,0,9,False,False,DOWN,374,50.5999999999996
DOWN,10,16,0,9,False,False,DOWN,375,50.4999999999996
DOWN,10,17,0,9,False,False,DOWN,376,50.3999999999996
UP,10,16,0,9,False,False,UP,377,50.2999999999996
RIGHT,11,16,0,9,False,False,RIGHT,378,50.1999999999996
UP,11,15,0,9,False,False,UP,379,50.099999999999596
A,11,15,0,9,False,False,A,380,49.999999999999595
RIGHT,12,15,0,9,False,False,RIGHT,381,49.899999999999594
UP,12,14,0,9,False,False,UP,382,49.79999999999959
B,12,14,0,9,False,False,B,383,49.69999999999959
LEFT,11,14,0,9,False,False,LEFT,384,50.59999999999959
RIGHT,12,14,0,9,False,False,RIGHT,385,50.49999999999959
DOWN,12,15,0,9,False,False,DOWN,386,50.39999999999959
DOWN,12,16,0,9,False,False,DOWN,387,50.299999999999585
UP,12,15,0,9,False,False,UP,388,50.199999999999584
DOWN,12,16,0,9,False,False,DOWN,389,50.09999999999958
DOWN,12,17,0,9,False,False,DOWN,390,49.99999999999958
UP,12,16,0,9,False,False,UP,391,49.89999999999958
DOWN,12,17,0,9,False,False,DOWN,392,49.79999999999958
B,12,17,0,9,False,False,B,393,49.69999999999958
RIGHT,13,17,0,9,False,False,RIGHT,394,49.599999999999575
DOWN,13,18,0,9,False,False,DOWN,395,49.499999999999574
UP,13,17,0,9,False,False,UP,396,49.39999999999957
RIGHT,14,17,0,9,False,False,RIGHT,397,50.29999999999957
B,14,17,0,9,False,False,B,398,50.19999999999957
UP,14,16,0,9,False,False,UP,399,51.09999999999957
DOWN,14,17,0,9,False,False,DOWN,400,50.99999999999957
RIGHT,15,17,0,9,False,False,RIGHT,401,51.899999999999565
B,15,17,0,9,False,False,B,402,51.799999999999564
LEFT,14,17,0,9,False,False,LEFT,403,51.69999999999956
A,14,17,0,9,False,False,A,404,51.59999999999956
A,14,17,0,9,False,False,A,405,51.49999999999956
DOWN,14,18,0,9,False,False,DOWN,406,51.39999999999956
UP,14,17,0,9,False,False,UP,407,51.29999999999956
A,14,17,0,9,False,False,A,408,51.199999999999555
LEFT,14,17,0,9,False,False,LEFT,409,51.099999999999554
RIGHT,14,17,0,9,False,False,RIGHT,410,50.99999999999955
B,14,17,0,9,False,False,B,411,50.89999999999955
UP,14,17,0,9,False,False,UP,412,50.79999999999955
RIGHT,14,17,0,9,False,False,RIGHT,413,50.69999999999955
B,14,17,0,9,False,False,B,414,50.59999999999955
A,14,17,0,9,False,False,A,415,50.499999999999545
A,14,17,0,9,False,False,A,416,50.399999999999544
B,14,17,0,9,False,False,B,417,50.29999999999954
DOWN,14,17,0,9,False,False,DOWN,418,50.19999999999954
LEFT,14,17,0,9,False,False,LEFT,419,50.09999999999954
RIGHT,14,17,0,9,False,False,RIGHT,420,49.99999999999954
DOWN,14,17,0,9,False,False,DOWN,421,49.89999999999954
DOWN,14,17,0,9,False,False,DOWN,422,49.799999999999535
RIGHT,14,17,0,9,False,False,RIGHT,423,49.699999999999534
RIGHT,14,17,0,9,False,False,RIGHT,424,49.59999999999953
RIGHT,14,17,0,9,False,False,RIGHT,425,49.49999999999953
LEFT,14,17,0,9,False,False,LEFT,426,49.39999999999953
RIGHT,14,17,0,9,False,False,RIGHT,427,49.29999999999953
DOWN,14,17,0,9,False,False,DOWN,428,49.19999999999953
UP,14,17,0,9,False,False,UP,429,49.099999999999525
DOWN,14,17,0,9,False,False,DOWN,430,48.999999999999524
LEFT,14,17,0,9,False,False,LEFT,431,48.89999999999952
UP,14,17,0,9,False,False,UP,432,48.79999999999952
RIGHT,14,17,0,9,False,False,RIGHT,433,48.69999999999952
B,14,17,0,9,False,False,B,434,48.59999999999952
LEFT,13,17,0,9,False,False,LEFT,435,48.49999999999952
UP,13,16,0,9,False,False,UP,436,48.399999999999515
LEFT,12,16,0,9,False,False,LEFT,437,48.299999999999514
A,12,16,0,9,False,False,A,438,48.19999999999951
LEFT,11,16,0,9,False,False,LEFT,439,48.09999999999951
RIGHT,12,16,0,9,False,False,RIGHT,440,47.99999999999951
B,12,16,0,9,False,False,B,441,47.89999999999951
B,12,16,0,9,False,False,B,442,47.79999999999951
B,12,16,0,9,False,False,B,443,47.699999999999505
DOWN,12,17,0,9,False,False,DOWN,444,47.599999999999504
UP,12,16,0,9,False,False,UP,445,47.4999999999995
A,12,16,0,9,False,False,A,446,47.3999999999995
LEFT,11,16,0,9,False,False,LEFT,447,47.2999999999995
A,11,16,0,9,False,False,A,448,47.1999999999995
LEFT,10,16,0,9,False,False,LEFT,449,47.0999999999995
DOWN,10,17,0,9,False,False,DOWN,450,46.999999999999496
UP,10,16,0,9,False,False,UP,451,46.899999999999494
RIGHT,11,16,0,9,False,False,RIGHT,452,46.79999999999949
RIGHT,12,16,0,9,False,False,RIGHT,453,46.69999999999949
A,12,16,0,9,False,False,A,454,46.59999999999949
A,12,16,0,9,False,False,A,455,46.49999999999949
B,12,16,0,9,False,False,B,456,46.39999999999949
UP,12,15,0,9,False,False,UP,457,46.299999999999486
A,12,15,0,9,False,False,A,458,46.199999999999484
RIGHT,13,15,0,9,False,False,RIGHT,459,47.09999999999948
RIGHT,14,15,0,9,False,False,RIGHT,460,47.99999999999948
UP,14,14,0,9,False,False,UP,461,48.89999999999948
DOWN,14,15,0,9,False,False,DOWN,462,48.79999999999948
